cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN687,9,3,2022-07-31 13:25:11+00:00,35.4408,35.438,24.0766,24.0399,210.40513,239.8,244.817,23.653,23.7701,1531.89,1532.18,36913.0,212.559144,1538.0,18.147,18.007,23.6568,23.7739,0.1171,5.225901,5.237814,4.428,0.6299,0.0978,0.227,0.963,19.26,3.509,3.0097,3.0109,2.6352,2.6362,0.1666,315.84,12.781,0.0,2471.2,39.77686,-71.00412
EN687,9,4,2022-07-31 13:25:22+00:00,35.4378,35.4372,24.0416,24.033,210.00988,239.535,243.862,23.764,23.7916,1532.17,1532.23,37200.0,212.559282,1549.958,18.135,17.996,23.7678,23.7954,0.0276,5.237148,5.239965,4.4353,0.6232,0.0959,0.2153,0.4587,9.17,3.5119,3.01,3.0112,2.6343,2.6353,0.1668,318.59,12.886,0.0,2472.4,39.7769,-71.00422
EN687,9,5,2022-07-31 13:27:28+00:00,33.8843,33.8873,22.4196,22.4208,206.83602,210.206,213.891,25.2586,25.2621,1533.88,1533.9,40217.0,212.560737,1675.667,3.227,3.202,25.2593,25.2628,0.0035,5.182846,5.183613,4.509,0.5565,0.065,0.0302,1.6731,33.46,4.159,2.7409,2.742,2.4117,2.4126,0.1315,1471.9,59.529,0.0,2472.7,39.77716,-71.00506
EN687,9,6,2022-07-31 13:27:40+00:00,33.882,33.8835,22.4157,22.4165,206.81465,210.117,213.498,25.2657,25.2667,1533.9,1533.9,40497.0,212.560872,1687.333,3.266,3.241,25.2664,25.2674,0.001,5.183251,5.183556,4.5084,0.557,0.0654,0.0326,0.5108,10.22,4.0937,2.7423,2.7433,2.411,2.4119,0.1392,1294.3,52.276,0.0,2475.7,39.77718,-71.00514
EN687,10,1,2022-07-31 16:05:59+00:00,35.0509,35.0441,27.6224,27.6169,302.36177,213.081,217.275,5.7254,5.7259,1482.18,1482.18,20208.0,212.670821,841.958,504.724,500.257,5.7691,5.7696,0.0005,3.442845,3.44229,4.5699,0.502,0.0601,0.0009,0.6257,12.51,0.0054,1.957,1.9585,1.7324,1.7337,0.9494,1e-12,3.7751e-14,0.0,2649.0,39.77891,-70.88774
EN687,10,2,2022-07-31 16:06:06+00:00,35.0496,35.0427,27.6218,27.6162,302.39299,212.69,216.987,5.7214,5.7226,1482.17,1482.17,20374.0,212.670901,848.875,505.03,500.56,5.7651,5.7663,0.0011,3.44238,3.441874,4.5695,0.5025,0.0601,0.0008,0.6278,12.56,0.0052,1.9572,1.9587,1.7315,1.7328,0.9732,1e-12,3.7772e-14,0.0,2647.4,39.77894,-70.88776
EN687,10,3,2022-07-31 16:13:33+00:00,35.3768,35.3739,27.1149,27.1123,269.63489,132.587,135.252,10.7221,10.7244,1496.28,1496.29,31094.0,212.676071,1295.542,202.638,200.991,10.7468,10.7491,0.0023,3.926516,3.926453,4.5665,0.5051,0.0599,-0.0004,1.2578,25.16,0.005,1.5686,1.5698,1.4127,1.4136,1.0335,1e-12,4.2504e-14,0.0,2352.8,39.78002,-70.88954
EN687,10,4,2022-07-31 16:17:10+00:00,35.6186,35.6159,26.9188,26.9169,257.94214,141.801,145.279,12.7565,12.7556,1501.66,1501.66,36310.0,212.678587,1512.875,91.215,90.498,12.7689,12.768,-0.0009,4.14258,4.142219,4.5635,0.5077,0.0598,-0.0012,0.0198,0.4,1.42,1.7116,1.7129,1.5345,1.5355,0.842,2.4684,0.094728,0.0,2605.8,39.7805,-70.89038
EN687,10,5,2022-07-31 16:20:07+00:00,35.7787,35.7778,26.3844,26.3845,242.23733,170.082,173.351,15.8284,15.8252,1511.02,1511.01,40558.0,212.680635,1689.875,50.371,49.98,15.8363,15.8332,-0.0031,4.463307,4.462895,4.5189,0.5475,0.1534,0.5604,0.0165,0.33,2.2552,2.0463,2.0476,1.8168,1.8179,0.4308,17.465,0.6731,0.0,2594.7,39.78099,-70.89099
EN687,10,6,2022-07-31 16:20:21+00:00,35.7805,35.7791,26.3866,26.3854,242.24964,169.924,173.403,15.8251,15.8252,1511.02,1511.02,40890.0,212.680795,1703.708,50.83,50.435,15.8331,15.8332,0.0001,4.463205,4.463058,4.519,0.5474,0.1483,0.5297,0.588,11.76,2.2312,2.0475,2.0488,1.8168,1.8179,0.4425,16.521,0.64036,0.0,2579.9,39.78103,-70.89104
EN687,10,7,2022-07-31 16:20:43+00:00,35.7755,35.7749,26.3804,26.3803,242.20998,170.21,173.811,15.8352,15.8337,1511.04,1511.04,41420.0,212.681051,1725.792,50.542,50.15,15.8432,15.8417,-0.0015,4.463654,4.463437,4.5175,0.5488,0.1622,0.6132,0.0225,0.45,2.2248,2.0501,2.0513,1.82,1.8211,0.4198,16.283,0.65117,0.0,2500.6,39.7811,-70.8911
EN687,10,8,2022-07-31 16:23:12+00:00,35.4321,35.4255,26.0686,26.058,241.80002,198.82,203.085,16.044,16.0683,1511.07,1511.14,44989.0,212.682772,1874.5,37.903,37.61,16.05,16.0743,0.0243,4.445528,4.447219,4.3563,0.6961,0.3232,1.5793,1.2291,24.58,2.7249,2.3146,2.3159,2.0354,2.0364,0.1503,51.711,2.2233,0.0,2326.5,39.78155,-70.89156
EN687,10,9,2022-07-31 16:23:31+00:00,35.4193,35.419,26.0556,26.0544,241.75659,199.161,202.991,16.0578,16.0618,1511.1,1511.11,45443.0,212.682991,1893.417,37.654,37.363,16.0637,16.0678,0.004,4.445452,4.445822,4.3492,0.7027,0.3581,1.7886,1.1419,22.84,2.749,2.3121,2.3133,2.039,2.04,0.1647,54.654,2.2748,0.0,2402.6,39.78162,-70.89161
EN687,10,10,2022-07-31 16:23:44+00:00,35.4408,35.4283,26.0762,26.0629,241.80421,198.783,200.233,16.0401,16.0559,1511.07,1511.11,45753.0,212.68314,1906.333,37.944,37.651,16.0461,16.0619,0.0158,4.446106,4.446286,4.3653,0.6877,0.3084,1.4902,0.6342,12.68,2.7489,2.3144,2.3157,2.0325,2.0335,0.1576,54.644,2.2309,0.0,2449.5,39.78167,-70.89164
EN687,10,11,2022-07-31 16:23:58+00:00,35.4572,35.456,26.0909,26.0897,241.81951,192.096,195.216,16.0311,16.0321,1511.06,1511.06,46093.0,212.683304,1920.5,37.802,37.51,16.0371,16.0381,0.0009,4.447038,4.446998,4.3796,0.6745,0.31,1.4998,0.0249,0.5,2.7462,2.259,2.2602,1.9861,1.9871,0.1798,54.327,2.2431,0.0,2421.9,39.78172,-70.89168
EN687,10,12,2022-07-31 16:25:51+00:00,35.4362,35.4325,24.7544,24.7258,219.40487,262.286,265.902,21.2572,21.3509,1525.78,1526.03,48804.0,212.684612,2033.458,23.204,23.025,21.2617,21.3554,0.0937,4.976045,4.985278,4.3318,0.7189,0.1311,0.4267,0.6816,13.63,3.5125,3.1174,3.1187,2.7164,2.7175,0.1323,317.94,12.018,0.0,2645.5,39.78206,-70.89198
EN687,10,13,2022-07-31 16:26:12+00:00,35.4508,35.4406,24.8659,24.7917,220.82869,262.393,266.193,20.8901,21.1335,1524.81,1525.45,49314.0,212.684858,2054.708,23.249,23.07,20.8945,21.138,0.2435,4.93991,4.9638,4.3339,0.717,0.1296,0.4178,0.0177,0.35,3.5128,3.1038,3.105,2.7082,2.7093,0.1672,318.55,12.065,0.0,2640.3,39.78214,-70.89202
EN687,10,14,2022-07-31 16:26:25+00:00,35.4386,35.4425,24.7921,24.7779,219.91316,260.198,266.64,21.1267,21.1891,1525.43,1525.6,49626.0,212.685008,2067.708,23.195,23.017,21.1311,21.1936,0.0624,4.962843,4.969781,4.3343,0.7166,0.1294,0.4167,0.0208,0.42,3.5235,3.0828,3.084,2.6954,2.6964,0.1365,325.77,12.33,0.0,2642.0,39.78218,-70.89206
EN687,10,15,2022-07-31 16:26:41+00:00,35.4465,35.4418,24.8345,24.7773,220.42739,262.477,266.075,20.9932,21.1893,1525.08,1525.6,50011.0,212.685194,2083.75,23.129,22.951,20.9976,21.1938,0.1962,4.95002,4.969725,4.3291,0.7215,0.128,0.4082,0.6461,12.92,3.5354,3.1146,3.1158,2.7125,2.7136,0.1673,336.92,12.765,0.0,2639.5,39.78224,-70.89211
EN687,10,16,2022-07-31 16:26:58+00:00,35.4703,35.4639,24.9697,24.9288,222.11034,260.873,260.62,20.5611,20.6948,1523.94,1524.3,50424.0,212.685393,2100.958,23.273,23.094,20.5655,20.6992,0.1337,4.908375,4.921365,4.3334,0.7175,0.1306,0.424,1.252,25.04,3.5012,3.095,3.0962,2.6696,2.6707,0.1676,310.18,11.739,0.0,2642.3,39.78228,-70.89216
EN687,10,17,2022-07-31 16:27:12+00:00,35.4481,35.4447,24.8862,24.816,221.15989,262.106,263.354,20.8076,21.0563,1524.58,1525.25,50747.0,212.685549,2114.417,22.964,22.787,20.812,21.0607,0.2487,4.93104,4.956313,4.3355,0.7155,0.1313,0.4281,0.0193,0.38,3.5165,3.0754,3.0766,2.6637,2.6648,0.1336,321.05,12.144,0.0,2643.7,39.78233,-70.8922
EN687,10,18,2022-07-31 16:28:40+00:00,34.8033,34.8055,23.0293,23.0318,204.67855,211.886,215.238,25.5312,25.5285,1535.68,1535.67,52858.0,212.686567,2202.375,12.282,12.188,25.5339,25.5312,-0.0028,5.336682,5.336694,4.4749,0.5872,0.0703,0.0616,0.5882,11.76,3.8636,2.7844,2.7855,2.4434,2.4444,0.1697,719.97,27.507,0.0,2617.4,39.78262,-70.89242
EN687,10,19,2022-07-31 16:30:15+00:00,33.8982,33.8895,22.0425,22.0375,202.56244,207.912,211.468,26.5111,26.506,1536.84,1536.82,55151.0,212.687673,2297.917,2.788,2.767,26.5117,26.5066,-0.0051,5.31252,5.31078,4.5005,0.5641,0.0642,0.025,1.1019,22.04,4.4983,2.763,2.7641,2.4344,2.4353,0.1087,3173.1,124.3,0.0,2552.3,39.78296,-70.8927
EN687,10,20,2022-07-31 16:30:39+00:00,33.8937,33.8933,21.9759,21.9679,201.90319,208.311,210.894,26.7115,26.736,1537.3,1537.36,55718.0,212.687946,2321.542,2.78,2.759,26.7121,26.7366,0.0245,5.332403,5.334862,4.5009,0.5637,0.0641,0.0246,0.4155,8.31,4.4308,2.7766,2.7777,2.4351,2.436,0.11,2774.4,108.07,0.0,2567.7,39.78306,-70.89278
EN687,10,21,2022-07-31 16:30:58+00:00,33.8892,33.8906,21.9036,21.9188,201.19068,207.635,211.344,26.9293,26.8847,1537.79,1537.69,56182.0,212.68817,2340.875,2.601,2.581,26.9299,26.8853,-0.0447,5.354093,5.349714,4.501,0.5636,0.0648,0.0287,0.5727,11.45,4.5564,2.7768,2.7779,2.439,2.4399,0.1671,3514.5,142.71,0.0,2462.8,39.78313,-70.89284
EN687,10,22,2022-07-31 16:31:14+00:00,33.8914,33.8877,21.9182,21.9152,201.32212,207.902,211.129,26.8884,26.889,1537.71,1537.7,56556.0,212.68835,2356.458,2.947,2.924,26.8891,26.8897,0.0006,5.350233,5.349767,4.5026,0.5622,0.0653,0.0316,0.5146,10.29,4.3139,2.7816,2.7827,2.4398,2.4407,0.168,2077.3,79.819,0.0,2603.4,39.7832,-70.89289
EN687,10,23,2022-07-31 16:31:29+00:00,33.8789,33.8821,21.863,21.9056,200.86474,206.887,210.68,27.0327,26.9062,1538.02,1537.73,56917.0,212.688524,2371.5,2.592,2.572,27.0333,26.9068,-0.1264,5.363251,5.350729,4.5015,0.5632,0.0635,0.021,0.0141,0.28,4.5833,2.7727,2.7737,2.4426,2.4435,0.1435,3739.2,142.85,0.0,2617.5,39.78324,-70.89294
EN687,10,24,2022-07-31 16:31:45+00:00,33.9173,33.9113,22.1096,22.1119,203.09872,208.151,211.703,26.343,26.3209,1536.48,1536.42,57305.0,212.688711,2387.667,2.935,2.913,26.3437,26.3216,-0.0221,5.297984,5.294889,4.5025,0.5623,0.0636,0.0219,0.9355,18.71,4.307,2.7644,2.7654,2.4268,2.4276,0.1687,2058.4,78.8,0.0,2611.5,39.78328,-70.89298
EN687,11,1,2022-08-01 04:01:45+00:00,34.1918,34.1761,24.8377,24.7829,238.31717,273.682,278.214,17.2344,17.413,1512.88,1513.39,15372.0,213.167876,640.458,15.816,15.694,17.237,17.4156,0.1786,4.420963,4.436631,4.3152,0.7345,0.1891,0.7746,1.2389,24.78,0.0144,3.0142,3.0145,2.6252,2.6255,0.1489,0.0022618,0.12212,0.0,1.852,40.0931,-70.77272
EN687,11,2,2022-08-01 04:01:56+00:00,34.1937,34.1812,24.8219,24.7699,237.98485,272.744,276.14,17.3066,17.4833,1513.09,1513.61,15637.0,213.168003,651.5,15.793,15.672,17.3092,17.486,0.1768,4.428252,4.444109,4.3158,0.7339,0.1707,0.6644,0.0184,0.37,0.0284,3.0254,3.0257,2.6294,2.6297,0.1387,0.0056041,0.30259,0.0,1.852,40.09306,-70.7727
EN687,11,3,2022-08-01 04:04:12+00:00,33.0367,33.0363,21.6943,21.694,206.98862,212.085,215.446,25.5394,25.5397,1533.64,1533.64,18911.0,213.169582,787.917,2.877,2.855,25.5401,25.5403,0.0002,5.095158,5.095123,4.4681,0.5934,0.0876,0.1658,1.1618,23.24,1.5997,2.7648,2.765,2.4283,2.4285,0.1328,3.9152,211.4,0.0,1.852,40.09259,-70.77251
EN687,11,4,2022-08-01 04:04:22+00:00,33.0913,33.0869,21.7621,21.7555,207.21844,213.257,215.891,25.4522,25.463,1533.49,1533.51,19136.0,213.169691,797.292,2.909,2.887,25.4528,25.4636,0.0108,5.09396,5.094428,4.4146,0.6422,0.1159,0.3352,0.3921,7.84,1.5589,2.7677,2.7679,2.4265,2.4267,0.1673,3.5371,190.98,0.0,1.852,40.09258,-70.7725
EN687,11,5,2022-08-01 04:04:30+00:00,33.091,33.0984,21.7611,21.7722,207.20976,213.365,216.897,25.4549,25.4369,1533.5,1533.46,19324.0,213.169782,805.125,2.805,2.784,25.4555,25.4375,-0.0179,5.094174,5.093406,4.4354,0.6231,0.0951,0.2105,0.6262,12.52,1.6746,2.7731,2.7733,2.4371,2.4373,0.1673,4.671,252.21,0.0,1.852,40.09254,-70.77249
EN687,12,1,2022-08-01 05:45:46+00:00,32.6543,32.6556,21.3464,21.3479,206.82318,211.448,215.202,25.7339,25.7322,1533.7,1533.7,17947.0,213.240113,747.75,3.12,3.096,25.7345,25.7328,-0.0017,5.061757,5.061766,4.4433,0.616,0.094,0.2041,0.017,0.34,1.434,2.756,2.7563,2.4244,2.4246,0.1581,2.6171,141.31,0.0,1.852,40.09694,-70.99008
EN687,12,2,2022-08-01 05:45:54+00:00,32.6558,32.6575,21.3496,21.3521,206.84383,211.009,214.984,25.7273,25.7233,1533.68,1533.67,18133.0,213.240203,755.5,2.988,2.965,25.728,25.724,-0.004,5.061312,5.061147,4.4444,0.6149,0.0954,0.2125,0.4228,8.46,1.5261,2.7539,2.7542,2.4229,2.4231,0.1683,3.2725,176.7,0.0,1.852,40.09694,-70.99006
EN687,13,1,2022-08-01 07:49:17+00:00,35.5103,35.5079,26.9826,26.9786,262.22186,136.237,138.145,11.9963,12.0075,1499.9,1499.93,8988.0,213.325885,374.458,145.969,144.798,12.0154,12.0266,0.0112,4.06018,4.061024,4.4492,0.6105,0.0626,0.0156,0.267,5.34,0.0049,1.634,1.6336,1.465,1.4646,0.873,1e-12,5.3995e-11,0.0,1.852,40.09189,-70.88194
EN687,13,2,2022-08-01 07:49:21+00:00,35.5085,35.5073,26.976,26.9763,262.07559,135.088,137.942,12.0235,12.0174,1499.98,1499.96,9079.0,213.325929,378.25,145.689,144.521,12.0426,12.0365,-0.0061,4.062633,4.061924,4.4474,0.6121,0.0627,0.0159,0.2782,5.56,0.0049,1.6327,1.6323,1.4643,1.4639,0.8291,1e-12,5.3995e-11,0.0,1.852,40.09188,-70.88194
EN687,13,3,2022-08-01 07:52:45+00:00,35.6441,35.6416,26.6348,26.6331,250.2837,177.296,180.432,14.2187,14.2174,1507.02,1507.01,13984.0,213.328294,582.625,122.142,121.169,14.2366,14.2353,-0.0013,4.291698,4.291297,4.5419,0.527,0.0617,0.01,1.4908,29.81,0.0048,2.0488,2.049,1.8143,1.8144,0.5242,1e-12,5.3995e-11,0.0,1.852,40.0912,-70.8813
EN687,13,4,2022-08-01 07:52:48+00:00,35.6406,35.6404,26.633,26.6326,250.31209,177.103,180.432,14.2144,14.2153,1506.99,1507.0,14041.0,213.328322,585.0,121.826,120.856,14.2322,14.2331,0.0009,4.290866,4.290937,4.5425,0.5264,0.0618,0.0105,1.5003,30.01,0.0049,2.0487,2.0489,1.8148,1.8149,0.5462,1e-12,5.3995e-11,0.0,1.852,40.0912,-70.8813
EN687,13,5,2022-08-01 07:55:48+00:00,34.8306,34.829,26.2041,26.2012,256.61997,200.846,204.327,13.272,13.2804,1502.44,1502.47,18369.0,213.330409,765.333,91.009,90.291,13.2846,13.2931,0.0085,4.110265,4.11092,4.5042,0.5608,0.0674,0.0444,3.0398,60.79,0.0038,2.2162,2.2166,1.9509,1.9511,0.3306,1e-12,5.3995e-11,0.0,1.852,40.09094,-70.88076
EN687,13,6,2022-08-01 07:56:00+00:00,34.8262,34.8194,26.2009,26.1957,256.6343,200.913,204.226,13.2708,13.2707,1502.43,1502.42,18664.0,213.330551,777.625,90.954,90.236,13.2834,13.2833,-0.0001,4.109679,4.108957,4.5042,0.5607,0.068,0.048,3.0386,60.77,0.0037,2.2153,2.2157,1.9501,1.9504,0.343,1e-12,5.3995e-11,0.0,1.852,40.09092,-70.88072
EN687,13,7,2022-08-01 07:58:37+00:00,34.14,34.1362,25.9341,25.9314,265.22404,213.47,216.435,11.9242,11.9233,1496.49,1496.48,22433.0,213.332369,934.667,56.297,55.857,11.9314,11.9305,-0.0009,3.907729,3.907257,4.4705,0.5912,0.1062,0.2771,4.7963,95.93,0.0033,2.2692,2.2696,1.9933,1.9936,0.411,1e-12,5.3995e-11,0.0,1.852,40.09038,-70.88034
EN687,13,8,2022-08-01 07:58:44+00:00,34.1393,34.1321,25.9343,25.9304,265.24692,213.235,216.93,11.9203,11.9114,1496.48,1496.44,22606.0,213.332452,941.875,56.389,55.949,11.9276,11.9186,-0.0089,3.907303,3.905721,4.4695,0.5922,0.1045,0.2669,4.7918,95.84,0.0034,2.2686,2.269,1.993,1.9933,0.421,1e-12,5.3995e-11,0.0,1.852,40.09034,-70.88032
EN687,13,9,2022-08-01 08:00:41+00:00,33.8455,33.8408,25.8522,25.8485,270.30744,220.835,224.765,11.1302,11.1303,1493.15,1493.15,25396.0,213.333798,1058.125,42.49,42.159,11.1354,11.1355,0.0001,3.80277,3.802313,4.428,0.6299,0.1689,0.6532,0.5737,11.47,0.0051,2.3006,2.301,2.0196,2.02,0.4077,1e-12,5.3995e-11,0.0,1.852,40.0899,-70.87994
EN687,13,10,2022-08-01 08:00:48+00:00,33.8455,33.8409,25.8524,25.8487,270.31563,220.853,224.513,11.1287,11.1294,1493.15,1493.15,25567.0,213.33388,1065.25,42.568,42.237,11.1339,11.1346,0.0007,3.802644,3.802242,4.4302,0.6279,0.1673,0.6437,0.4857,9.71,0.0052,2.3006,2.301,2.0191,2.0195,0.4278,1e-12,5.3995e-11,0.0,1.852,40.08988,-70.87992
EN687,13,11,2022-08-01 08:02:26+00:00,33.8045,33.8003,25.7261,25.723,267.43505,259.897,263.68,11.6462,11.6452,1494.73,1494.72,27924.0,213.335017,1163.458,32.243,31.993,11.6503,11.6493,-0.001,3.846026,3.845494,4.0829,0.9589,0.7625,4.2149,1.2448,24.89,0.0048,2.6376,2.6381,2.2994,2.2999,0.1794,1e-12,5.3995e-11,0.0,1.852,40.08956,-70.87959
EN687,13,12,2022-08-01 08:02:33+00:00,33.8055,33.8006,25.7267,25.7232,267.42775,259.957,263.97,11.6472,11.6452,1494.73,1494.72,28098.0,213.335101,1170.708,32.274,32.024,11.6512,11.6492,-0.002,3.846218,3.845525,4.0827,0.9591,0.7782,4.3092,0.6403,12.81,0.0054,2.6417,2.6422,2.3024,2.3028,0.1708,1e-12,5.3995e-11,0.0,1.852,40.08954,-70.87956
EN687,13,13,2022-08-01 08:02:40+00:00,33.8044,33.8018,25.727,25.7233,267.46332,260.853,264.406,11.6413,11.6496,1494.71,1494.74,28267.0,213.335182,1177.75,32.477,32.226,11.6453,11.6537,0.0084,3.845565,3.84607,4.083,0.9588,0.6391,3.475,0.1367,2.73,0.0055,2.6453,2.6458,2.3027,2.3031,0.1732,1e-12,5.3995e-11,0.0,1.852,40.08952,-70.87954
EN687,13,14,2022-08-01 08:02:48+00:00,33.8079,33.8041,25.7267,25.7232,267.36606,260.432,264.731,11.6573,11.6601,1494.77,1494.77,28443.0,213.335267,1185.083,32.313,32.063,11.6613,11.6641,0.0028,3.847401,3.847275,4.0788,0.963,0.6997,3.8384,0.0225,0.45,0.0055,2.6427,2.6432,2.3074,2.3078,0.1766,1e-12,5.3995e-11,0.0,1.852,40.08952,-70.87952
EN687,13,15,2022-08-01 08:05:02+00:00,34.1059,34.1057,25.0412,25.0383,243.84614,267.095,271.245,16.0798,16.0916,1509.26,1509.3,31671.0,213.336824,1319.583,15.085,14.969,16.0822,16.094,0.0118,4.298688,4.29981,4.3641,0.6888,0.1646,0.6274,1.6324,32.65,0.0345,2.9173,2.9178,2.5373,2.5377,0.1659,0.0072572,0.39186,0.0,1.852,40.08922,-70.87906
EN687,13,16,2022-08-01 08:05:10+00:00,34.1062,34.1051,25.0399,25.0389,243.81554,268.079,271.49,16.0861,16.0869,1509.28,1509.28,31858.0,213.336914,1327.375,14.999,14.883,16.0885,16.0893,0.0008,4.299329,4.299281,4.3635,0.6894,0.1702,0.6615,1.0562,21.12,0.0242,2.9211,2.9216,2.5405,2.5409,0.1658,0.0046252,0.24974,0.0,1.852,40.0892,-70.87905
EN687,13,17,2022-08-01 08:05:17+00:00,34.1058,34.1052,25.0415,25.0392,243.85582,267.457,271.841,16.0778,16.0862,1509.26,1509.28,32029.0,213.336997,1334.5,15.035,14.919,16.0802,16.0885,0.0083,4.298482,4.299227,4.3617,0.691,0.1592,0.5955,0.0218,0.44,0.0333,2.9183,2.9188,2.5409,2.5413,0.166,0.0068094,0.36768,0.0,1.852,40.0892,-70.87902
EN687,13,18,2022-08-01 08:07:26+00:00,32.8362,32.8396,21.5702,21.5777,207.56358,210.978,214.126,25.4505,25.4345,1533.22,1533.19,35125.0,213.33849,1463.5,3.328,3.303,25.4512,25.4352,-0.016,5.0588,5.057685,4.4716,0.5901,0.0855,0.1528,0.5692,11.38,1.4323,2.7473,2.7478,2.4111,2.4115,0.1582,2.6447,142.8,0.0,1.852,40.08894,-70.87862
EN687,13,19,2022-08-01 08:07:33+00:00,32.8348,32.837,21.5669,21.5716,207.53926,210.868,214.534,25.4579,25.448,1533.24,1533.22,35296.0,213.338572,1470.625,3.473,3.446,25.4587,25.4488,-0.0099,5.059361,5.058687,4.4719,0.5898,0.0852,0.1512,0.0193,0.39,1.3464,2.7438,2.7443,2.4095,2.4099,0.1685,2.1068,113.75,0.0,1.852,40.08892,-70.8786
EN687,13,20,2022-08-01 08:07:41+00:00,32.8359,32.8366,21.5705,21.5717,207.56998,210.944,214.442,25.4488,25.4467,1533.21,1533.21,35473.0,213.338657,1478.0,3.096,3.072,25.4495,25.4474,-0.0021,5.058576,5.058463,4.4719,0.5898,0.0839,0.1436,0.0163,0.33,1.4577,2.744,2.7445,2.4114,2.4118,0.1685,2.796,150.97,0.0,1.852,40.08892,-70.87858
EN687,13,21,2022-08-01 08:07:49+00:00,32.8352,32.8357,21.5662,21.5667,207.52714,210.811,214.681,25.4614,25.4608,1533.24,1533.24,35681.0,213.338758,1486.667,3.082,3.058,25.462,25.4615,-0.0005,5.059733,5.059739,4.4717,0.59,0.0828,0.137,1.2384,24.77,1.4317,2.7446,2.7451,2.4115,2.4119,0.167,2.5765,139.12,0.0,1.852,40.0889,-70.87856
EN687,13,22,2022-08-01 08:07:59+00:00,32.8361,32.8368,21.5677,21.5694,207.53607,211.269,214.244,25.4585,25.4547,1533.23,1533.23,35909.0,213.338868,1496.167,3.029,3.006,25.4591,25.4553,-0.0038,5.059565,5.059289,4.4713,0.5904,0.0851,0.1509,1.1492,22.98,1.4751,2.7452,2.7456,2.4123,2.4127,0.1343,2.8495,153.86,0.0,1.852,40.08887,-70.87852
EN687,14,1,2022-08-01 10:14:39+00:00,34.7351,34.7353,26.2085,26.211,258.85574,198.653,201.505,12.886,12.8738,1500.75,1500.71,9620.0,213.426838,400.792,73.479,72.904,12.8959,12.8838,-0.0121,4.061956,4.060801,4.4951,0.5689,0.0706,0.0634,0.6475,12.95,0.0052,2.1917,2.1918,1.9314,1.9315,0.3159,1e-12,8.9992e-12,0.0,11.112,39.94494,-70.77388
EN687,15,1,2022-08-01 10:52:33+00:00,34.6374,34.6402,25.6925,25.6892,248.20641,221.03,224.816,14.9941,15.0189,1506.84,1506.92,27743.0,213.453159,1155.917,35.384,35.11,14.9994,15.0243,0.0248,4.253498,4.256219,4.1451,0.8976,0.5743,3.086,0.6323,12.65,0.5952,2.4637,2.4646,2.1571,2.1579,0.16,0.2853,0.81077,0.0,35.188,39.94826,-70.76906
EN687,15,2,2022-08-01 10:52:41+00:00,34.6391,34.6375,25.6902,25.6898,248.12133,221.247,224.985,15.0108,15.0064,1506.89,1506.88,27919.0,213.453244,1163.25,35.392,35.118,15.0161,15.0117,-0.0043,4.255305,4.254703,4.1446,0.8981,0.6224,3.3746,0.0212,0.42,0.5911,2.4637,2.4646,2.1583,2.1591,0.168,0.28167,0.80048,0.0,35.188,39.94827,-70.76908
EN687,15,3,2022-08-01 10:54:45+00:00,34.5051,34.5017,24.4376,24.4335,226.68576,259.877,262.408,19.7932,19.7992,1520.63,1520.64,30893.0,213.454678,1287.167,16.462,16.335,19.7963,19.8022,0.0059,4.711634,4.711815,4.414,0.6427,0.1332,0.439,2.3641,47.28,1.5731,3.0248,3.0257,2.6255,2.6263,0.1698,3.5534,10.098,0.0,35.188,39.94844,-70.7695
EN687,15,4,2022-08-01 10:54:51+00:00,34.5044,34.5002,24.4299,24.4269,226.57201,260.032,262.527,19.8209,19.8202,1520.7,1520.7,31055.0,213.454756,1293.917,16.357,16.231,19.8239,19.8232,-0.0007,4.714319,4.713736,4.4151,0.6417,0.1311,0.4267,0.1278,2.55,1.5813,3.0233,3.0243,2.6277,2.6285,0.1505,3.6228,10.295,0.0,35.188,39.94846,-70.76952
EN687,15,5,2022-08-01 10:56:46+00:00,33.1043,33.1034,21.955,21.9561,209.31989,213.733,216.16,24.8476,24.8416,1532.04,1532.03,33804.0,213.456082,1408.458,2.792,2.771,24.8482,24.8422,-0.006,5.035516,5.034789,4.4828,0.5801,0.0866,0.1597,0.0226,0.45,2.3251,2.7525,2.7534,2.4083,2.4091,0.1649,20.62,58.6,0.0,35.188,39.9486,-70.76984
EN687,15,6,2022-08-01 10:56:53+00:00,33.1124,33.1035,21.9573,21.9558,209.2635,213.441,216.402,24.8604,24.843,1532.09,1532.03,33970.0,213.456162,1415.375,2.854,2.832,24.8611,24.8437,-0.0174,5.037901,5.034964,4.4823,0.5805,0.0873,0.1639,2.2698,45.4,2.3022,2.7529,2.7538,2.4079,2.4087,0.1727,19.487,55.378,0.0,35.188,39.94862,-70.76988
