cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN712,010,3,2024-02-11 10:40:19+00:00,35.0736,35.0759,26.347,26.3491,255.02898,247.843,237.998,13.4884,13.4869,1503.98,1503.98,52076.0,42.444662,2169.792,122.74,121.766,13.5057,13.5042,-0.0015,4.158865,4.158962,4.6118,0.4953,0.0882,0.1634,0.0177,0.35,0.006,3.414,3.4175,2.38,2.3823,0.4047,1e-12,4.1558e-11,0.0,2.7069,39.75949,-70.8945
EN712,010,4,2024-02-11 10:44:54+00:00,34.366,34.3686,26.1991,26.2013,267.49607,260.569,249.527,11.4465,11.4453,1495.1,1495.1,58679.0,42.447846,2444.917,55.219,54.79,11.4534,11.4522,-0.0012,3.885714,3.885862,4.5845,0.5194,0.106,0.2702,0.0197,0.39,0.006,3.4385,3.4417,2.3936,2.3957,0.4676,1e-12,4.8859e-11,0.0,2.2249,39.75826,-70.89646
EN712,010,5,2024-02-11 10:45:02+00:00,34.3654,34.368,26.1991,26.2012,267.51326,260.572,249.65,11.4437,11.4434,1495.09,1495.09,58853.0,42.44793,2452.167,55.152,54.724,11.4506,11.4503,-0.0003,3.885387,3.885623,4.5843,0.5196,0.1034,0.2548,0.0257,0.51,0.0059,3.4383,3.4415,2.3921,2.3942,0.4565,1e-12,4.7736e-11,0.0,2.299,39.75824,-70.8965
EN712,010,6,2024-02-11 10:47:24+00:00,34.0152,34.0177,26.0764,26.0787,273.00266,271.785,260.249,10.6131,10.6111,1491.56,1491.55,62269.0,42.449578,2594.5,43.611,43.273,10.6183,10.6162,-0.0021,3.771825,3.771887,4.5796,0.5237,0.1145,0.321,0.6317,12.64,0.0057,3.5011,3.5041,2.4336,2.4356,0.3926,1e-12,4.3805e-11,0.0,2.5586,39.75754,-70.89762
EN712,010,7,2024-02-11 10:47:33+00:00,34.0163,34.0184,26.0765,26.0786,272.97573,271.419,261.006,10.6173,10.6145,1491.58,1491.57,62483.0,42.449681,2603.417,43.781,43.442,10.6225,10.6197,-0.0028,3.772334,3.772278,4.5797,0.5236,0.1159,0.3291,0.4516,9.03,0.0057,3.4979,3.5008,2.4365,2.4385,0.4442,1e-12,4.0997e-11,0.0,2.744,39.75751,-70.89767
EN712,010,8,2024-02-11 10:50:18+00:00,32.9414,32.9454,25.7021,25.7053,293.62932,281.275,268.629,7.6861,7.6857,1479.17,1479.17,66442.0,42.45159,2768.375,26.436,26.232,7.6886,7.6882,-0.0004,3.402668,3.403001,4.533,0.5651,0.1611,0.6006,0.0171,0.34,0.0059,3.3855,3.3882,2.3508,2.3526,0.5432,1e-12,4.6613e-11,0.0,2.3732,39.75676,-70.89889
EN712,010,9,2024-02-11 10:50:25+00:00,32.9368,32.9417,25.7001,25.7042,293.71337,281.072,268.204,7.675,7.6735,1479.13,1479.13,66610.0,42.451671,2775.375,26.565,26.361,7.6776,7.6761,-0.0015,3.401277,3.401599,4.5353,0.5631,0.1437,0.4961,1.0893,21.79,0.0054,3.3874,3.39,2.3528,2.3546,0.5417,1e-12,3.9873e-11,0.0,2.8181,39.75673,-70.89896
EN712,010,10,2024-02-11 10:50:33+00:00,32.9282,32.9352,25.6971,25.7019,293.90711,279.865,267.912,7.649,7.6535,1479.01,1479.04,66815.0,42.45177,2783.917,26.33,26.127,7.6515,7.656,0.0045,3.398171,3.399212,4.5317,0.5663,0.1528,0.5507,0.0235,0.47,0.006,3.3854,3.3881,2.351,2.3528,0.4935,1e-12,4.2682e-11,0.0,2.6328,39.75669,-70.89902
EN712,010,11,2024-02-11 10:50:43+00:00,32.939,32.9427,25.7012,25.7041,293.67967,283.099,270.95,7.6793,7.6795,1479.15,1479.15,67055.0,42.451886,2793.917,26.661,26.455,7.6819,7.682,0.0001,3.401867,3.40222,4.5318,0.5662,0.1493,0.53,0.0253,0.51,0.0059,3.3913,3.3939,2.3586,2.3604,0.5583,1e-12,4.0435e-11,0.0,2.7811,39.75668,-70.89908
EN712,010,12,2024-02-11 10:50:52+00:00,32.9374,32.9437,25.7008,25.705,293.72023,280.672,268.644,7.6738,7.6785,1479.12,1479.15,67257.0,42.451983,2802.333,26.483,26.279,7.6763,7.681,0.0047,3.401222,3.402218,4.5319,0.5661,0.1538,0.5568,0.0293,0.59,0.0059,3.3953,3.3979,2.3597,2.3615,0.5343,1e-12,4.2682e-11,0.0,2.6328,39.75662,-70.89914
EN712,010,13,2024-02-11 10:51:01+00:00,32.9454,32.9486,25.7034,25.7062,293.5309,280.563,269.285,7.6995,7.697,1479.23,1479.22,67474.0,42.452088,2811.375,26.595,26.39,7.702,7.6995,-0.0025,3.404232,3.404307,4.5334,0.5648,0.1449,0.5034,0.0218,0.44,0.006,3.3932,3.3958,2.3579,2.3596,0.5547,1e-12,4.3243e-11,0.0,2.5957,39.75657,-70.89924
EN712,010,14,2024-02-11 10:53:27+00:00,32.7799,32.7839,25.6317,25.6347,296.71726,296.695,284.813,7.2826,7.2834,1477.27,1477.28,70988.0,42.453782,2957.792,17.649,17.513,7.2842,7.285,0.0007,3.351853,3.352286,4.5029,0.5921,0.2001,0.8344,0.5205,10.41,0.0607,3.5083,3.5107,2.4407,2.4423,0.5162,0.016528,0.67216,0.0,2.7811,39.7559,-70.90038
EN712,010,15,2024-02-11 10:53:34+00:00,32.7838,32.7879,25.6334,25.6364,296.64321,296.708,284.642,7.2922,7.2938,1477.32,1477.33,71147.0,42.453859,2964.417,18.038,17.899,7.2938,7.2954,0.0016,3.353064,3.353588,4.5026,0.5924,0.199,0.8277,0.0188,0.38,0.0297,3.5082,3.5106,2.441,2.4426,0.538,0.0071411,0.29222,0.0,2.744,39.75586,-70.90043
EN712,010,16,2024-02-11 10:53:44+00:00,32.786,32.7898,25.6344,25.6375,296.60482,296.31,284.403,7.2971,7.2966,1477.34,1477.34,71400.0,42.453981,2974.958,18.034,17.895,7.2988,7.2983,-0.0005,3.353697,3.354002,4.5021,0.5929,0.1878,0.761,0.6321,12.64,0.0233,3.5066,3.509,2.4396,2.4412,0.4645,0.00533,0.27431,0.0,2.2249,39.7558,-70.90051
EN712,010,17,2024-02-11 10:55:57+00:00,32.5431,32.5464,25.5309,25.5337,301.69775,299.931,291.667,6.6412,6.6399,1474.24,1474.24,74580.0,42.455515,3107.458,3.6,3.573,6.6415,6.6402,-0.0013,3.273742,3.273929,4.5028,0.5922,0.1837,0.7359,0.0269,0.54,1.3988,3.4894,3.4916,2.453,2.4545,0.5081,3.0084,132.31,0.0,2.5215,39.75514,-70.90157
EN712,010,18,2024-02-11 10:56:04+00:00,32.5427,32.5456,25.5306,25.5332,301.69734,299.814,290.978,6.6414,6.6388,1474.24,1474.23,74754.0,42.455598,3114.708,3.276,3.251,6.6417,6.6391,-0.0026,3.273712,3.27375,4.5033,0.5918,0.1871,0.7565,0.4624,9.25,1.433,3.4935,3.4957,2.4535,2.455,0.5259,3.2362,141.41,0.0,2.5957,39.7551,-70.90164
EN712,010,19,2024-02-11 10:56:12+00:00,32.5403,32.5432,25.5298,25.5326,301.76352,299.915,290.764,6.6327,6.6287,1474.21,1474.19,74929.0,42.455683,3122.0,3.694,3.666,6.633,6.629,-0.004,3.272766,3.272676,4.5035,0.5916,0.1853,0.7458,1.2379,24.76,1.4901,3.4912,3.4933,2.4528,2.4542,0.5276,3.8447,158.7,0.0,2.7069,39.75506,-70.90169
EN712,010,20,2024-02-11 10:56:20+00:00,32.5405,32.5436,25.5297,25.5325,301.7534,299.795,291.089,6.6341,6.6322,1474.21,1474.21,75138.0,42.455784,3130.708,3.632,3.604,6.6344,6.6325,-0.0019,3.272895,3.273016,4.5041,0.5911,0.1751,0.6849,0.0158,0.31,1.4892,3.4914,3.4936,2.4528,2.4543,0.4671,3.6826,157.72,0.0,2.6328,39.75502,-70.90176
EN712,010,21,2024-02-11 10:56:28+00:00,32.5416,32.5446,25.5299,25.5325,301.70744,299.752,291.265,6.6403,6.6381,1474.24,1474.23,75328.0,42.455875,3138.625,3.621,3.593,6.6406,6.6384,-0.0021,3.273533,3.273615,4.5036,0.5915,0.1893,0.7698,0.0189,0.38,1.44,3.4908,3.4929,2.4524,2.4538,0.5435,3.2748,120.32,0.0,3.0406,39.75498,-70.9018
EN712,010,22,2024-02-11 10:56:35+00:00,32.5432,32.5449,25.5303,25.5324,301.66069,299.959,291.268,6.6464,6.6403,1474.26,1474.24,75493.0,42.455955,3145.5,3.785,3.756,6.6467,6.6406,-0.0061,3.274212,3.273838,4.5034,0.5917,0.1945,0.8008,0.023,0.46,1.4354,3.4918,3.4939,2.4527,2.4541,0.5249,3.3051,130.73,0.0,2.7811,39.75496,-70.90184
EN712,010,23,2024-02-11 10:56:42+00:00,32.5437,32.5473,25.5303,25.5331,301.63361,300.047,291.741,6.6501,6.6495,1474.28,1474.28,75652.0,42.456032,3152.125,3.916,3.887,6.6504,6.6498,-0.0005,3.274584,3.274856,4.5029,0.5921,0.1809,0.719,0.021,0.42,1.3991,3.4913,3.4935,2.4556,2.4571,0.5093,3.007,128.28,0.0,2.5957,39.75498,-70.90184
EN712,010,24,2024-02-11 10:56:49+00:00,32.5396,32.5426,25.529,25.5316,301.75294,299.416,290.868,6.6345,6.6333,1474.21,1474.21,75823.0,42.456114,3159.25,3.488,3.461,6.6348,6.6336,-0.0011,3.272838,3.273016,4.5038,0.5913,0.1845,0.741,0.5864,11.73,1.4022,3.4899,3.492,2.4532,2.4546,0.544,3.0095,115.18,0.0,2.9294,39.75492,-70.90192
EN712,011,1,2024-02-11 22:11:02+00:00,35.3768,35.3766,26.878,26.8797,262.44057,165.047,158.156,11.9931,11.9833,1500.77,1500.73,10963.0,42.924326,456.75,207.18,205.489,12.0202,12.0105,-0.0097,4.049739,4.048773,4.5895,0.515,0.061,0.0002,0.353,7.06,0.0049,2.4406,2.44,1.7132,1.7128,0.4675,1e-12,1.1007e-11,0.0,9.0849,40.04448,-70.89033
EN712,011,2,2024-02-11 22:11:14+00:00,35.3888,35.3864,26.8695,26.8686,261.90962,165.291,159.278,12.0855,12.0802,1501.09,1501.07,11253.0,42.924466,468.833,206.982,205.293,12.1128,12.1075,-0.0053,4.059954,4.059194,4.5944,0.5107,0.0614,0.0025,0.3713,7.43,0.0049,2.4426,2.442,1.7169,1.7165,0.4703,1e-12,1.1007e-11,0.0,9.0849,40.04448,-70.8904
EN712,011,3,2024-02-11 22:13:48+00:00,35.4332,35.4355,26.5579,26.5598,252.72001,194.466,186.485,13.8064,13.8057,1506.12,1506.12,14930.0,42.926239,622.042,162.266,160.959,13.8297,13.829,-0.0007,4.230638,4.230816,4.6163,0.4914,0.0644,0.0202,2.6398,52.8,0.0041,2.8465,2.8467,1.9904,1.9905,0.4689,1e-12,1.1344e-11,0.0,8.8624,40.04438,-70.89098
EN712,011,4,2024-02-11 22:14:24+00:00,35.4313,35.4352,26.5544,26.5597,252.67447,194.038,185.365,13.8159,13.8052,1506.14,1506.11,15813.0,42.926665,658.833,161.864,160.56,13.8392,13.8285,-0.0107,4.231356,4.230716,4.6156,0.492,0.0667,0.0339,2.6357,52.71,0.004,2.8388,2.839,1.9805,1.9806,0.4701,1e-12,1.3703e-11,0.0,7.305,40.04434,-70.89111
EN712,011,5,2024-02-11 22:16:37+00:00,35.0702,35.0742,26.3381,26.3392,254.87874,244.688,234.499,13.5179,13.5282,1504.13,1504.17,18986.0,42.928195,791.042,126.305,125.298,13.5357,13.5461,0.0104,4.161583,4.163024,4.6113,0.4958,0.0819,0.1256,4.4441,88.88,0.0036,3.3787,3.3795,2.3498,2.3504,0.4443,1e-12,1.3759e-11,0.0,7.2679,40.04427,-70.89152
EN712,011,6,2024-02-11 22:16:45+00:00,35.1004,35.1067,26.3404,26.3439,254.29527,243.47,232.292,13.6199,13.6269,1504.49,1504.52,19177.0,42.928287,799.0,125.613,124.612,13.6378,13.6447,0.0069,4.174715,4.176069,4.6108,0.4962,0.0787,0.1062,4.4923,89.85,0.0035,3.3814,3.3822,2.3477,2.3483,0.4689,1e-12,1.3759e-11,0.0,7.2679,40.04426,-70.89154
EN712,011,7,2024-02-11 22:19:25+00:00,34.5663,34.5683,26.2583,26.2606,264.22656,259.477,249.322,11.9585,11.9543,1497.45,1497.44,23038.0,42.930149,959.875,75.796,75.201,11.9682,11.9641,-0.0041,3.955812,3.955619,4.5822,0.5214,0.0991,0.2288,1.4228,28.46,0.0051,3.4589,3.4599,2.4072,2.4078,0.4689,1e-12,1.8346e-11,0.0,5.4509,40.04412,-70.89223
EN712,011,8,2024-02-11 22:19:37+00:00,34.5651,34.5676,26.2581,26.2602,264.25034,260.384,248.829,11.9546,11.9538,1497.43,1497.43,23308.0,42.930279,971.125,75.489,74.897,11.9644,11.9636,-0.0008,3.955305,3.955483,4.5816,0.5219,0.1088,0.2869,1.6769,33.54,0.0048,3.4649,3.4659,2.4072,2.4079,0.1674,1e-12,1.8346e-11,0.0,5.4509,40.04416,-70.89228
EN712,011,9,2024-02-11 22:21:56+00:00,34.3181,34.3151,26.1981,26.1959,268.71496,256.191,244.823,11.2495,11.2485,1494.28,1494.28,26642.0,42.931887,1110.042,50.924,50.527,11.2558,11.2548,-0.001,3.862073,3.86167,4.558,0.5429,0.1132,0.3132,0.5568,11.14,0.0055,3.3987,3.3997,2.3613,2.362,0.0493,1e-12,1.8346e-11,0.0,5.4509,40.04408,-70.89308
EN712,011,10,2024-02-11 22:22:03+00:00,34.3224,34.3229,26.1983,26.1989,268.60959,257.195,246.321,11.2665,11.2653,1494.34,1494.34,26829.0,42.931977,1117.833,50.787,50.392,11.2728,11.2716,-0.0012,3.864096,3.864031,4.557,0.5438,0.1091,0.2884,0.0205,0.41,0.0059,3.4023,3.4033,2.3701,2.3708,0.4701,1e-12,1.8346e-11,0.0,5.4509,40.04406,-70.89313
EN712,011,11,2024-02-11 22:22:11+00:00,34.3238,34.3419,26.2014,26.2036,268.66797,257.868,247.402,11.2558,11.3208,1494.31,1494.56,27016.0,42.932067,1125.625,50.902,50.506,11.2621,11.3271,0.065,3.863239,3.871192,4.5594,0.5417,0.1069,0.2754,0.0224,0.45,0.0059,3.4165,3.4175,2.3777,2.3784,0.4689,1e-12,1.8346e-11,0.0,5.4509,40.04405,-70.89318
EN712,011,12,2024-02-11 22:24:01+00:00,34.1748,34.1783,26.1684,26.1714,271.61947,259.438,247.907,10.7965,10.7947,1492.35,1492.35,29653.0,42.933339,1235.5,40.866,40.549,10.8014,10.7996,-0.0018,3.80467,3.804845,4.555,0.5455,0.1096,0.2915,0.0194,0.39,0.0059,3.3912,3.3922,2.3574,2.358,0.4701,1e-12,2.5085e-11,0.0,4.116,40.04398,-70.89388
EN712,011,13,2024-02-11 22:24:11+00:00,34.1835,34.19,26.1686,26.1708,271.3866,259.822,248.193,10.8335,10.8495,1492.5,1492.56,29904.0,42.93346,1245.958,41.134,40.815,10.8384,10.8544,0.016,3.809006,3.811143,4.5558,0.5448,0.1053,0.2657,0.0214,0.43,0.0059,3.4008,3.4018,2.3618,2.3624,0.4689,1e-12,2.6582e-11,0.0,3.8193,40.04396,-70.89396
EN712,011,14,2024-02-11 22:24:20+00:00,34.1959,34.1984,26.1701,26.173,271.0946,258.798,247.791,10.8794,10.874,1492.68,1492.66,30098.0,42.933554,1254.042,41.295,40.974,10.8844,10.879,-0.0054,3.814551,3.814291,4.5568,0.5439,0.1039,0.2574,0.0223,0.45,0.006,3.3934,3.3943,2.3602,2.3609,0.4716,1e-12,2.6021e-11,0.0,3.9306,40.04396,-70.894
EN712,011,15,2024-02-11 22:26:21+00:00,34.0014,34.004,26.1219,26.1242,274.95248,266.593,255.199,10.2909,10.2896,1490.17,1490.16,33009.0,42.934958,1375.333,30.113,29.88,10.2944,10.2931,-0.0013,3.73984,3.739974,4.5336,0.5646,0.1246,0.3816,0.0246,0.49,0.0059,3.4326,3.4335,2.3877,2.3883,0.4701,1e-12,2.7518e-11,0.0,3.6339,40.04387,-70.89476
EN712,011,16,2024-02-11 22:26:28+00:00,34.0011,34.0035,26.1204,26.1227,274.90606,265.422,254.076,10.2988,10.2955,1490.19,1490.18,33182.0,42.935041,1382.542,29.969,29.737,10.3023,10.2989,-0.0033,3.740538,3.740457,4.5316,0.5664,0.1279,0.4014,0.0206,0.41,0.0058,3.4272,3.4282,2.384,2.3847,0.4689,1e-12,2.7518e-11,0.0,3.6339,40.04386,-70.8948
EN712,011,17,2024-02-11 22:26:37+00:00,34.0004,34.0029,26.1209,26.1232,274.94552,265.72,254.752,10.2924,10.2902,1490.17,1490.17,33395.0,42.935144,1391.417,30.326,30.091,10.2959,10.2937,-0.0022,3.739894,3.739934,4.5295,0.5683,0.1224,0.3686,0.0184,0.37,0.0059,3.4233,3.4242,2.3811,2.3818,0.4727,1e-12,2.7518e-11,0.0,3.6339,40.04384,-70.89487
EN712,011,18,2024-02-11 22:28:19+00:00,33.6221,33.6443,26.0089,26.0227,282.46597,281.222,266.311,9.1884,9.2109,1485.55,1485.66,35844.0,42.936325,1493.458,20.607,20.449,9.1906,9.2131,0.0226,3.601215,3.605406,4.4994,0.5953,0.2101,0.8945,0.0214,0.43,0.0528,3.5286,3.5295,2.4264,2.4271,0.4689,0.013928,0.38328,0.0,3.6339,40.04369,-70.89553
EN712,011,19,2024-02-11 22:28:33+00:00,33.6138,33.6213,26.0072,26.0118,282.67248,285.181,273.058,9.1581,9.167,1485.43,1485.47,36182.0,42.936488,1507.542,20.685,20.525,9.1603,9.1692,0.0088,3.597674,3.599204,4.487,0.6064,0.2289,1.0077,0.0234,0.47,0.0302,3.5377,3.5386,2.4585,2.4591,0.4707,0.0071541,0.19687,0.0,3.6339,40.04368,-70.89562
EN712,011,20,2024-02-11 22:28:48+00:00,33.5869,33.5886,25.9947,25.9972,283.06152,285.402,273.773,9.105,9.0975,1485.19,1485.16,36538.0,42.936659,1522.375,20.084,19.93,9.1071,9.0997,-0.0075,3.590239,3.589719,4.4805,0.6124,0.2323,1.0277,0.0203,0.41,0.0669,3.5429,3.5439,2.4661,2.4668,0.4687,0.018549,0.51043,0.0,3.6339,40.04364,-70.8957
EN712,011,21,2024-02-11 22:30:57+00:00,32.5582,32.5315,25.5125,25.5011,300.03638,304.729,294.163,6.8733,6.7999,1475.17,1474.85,39626.0,42.938149,1651.042,3.563,3.536,6.8736,6.8002,-0.0734,3.295183,3.286395,4.4811,0.6118,0.1829,0.7316,0.0252,0.5,1.5029,3.545,3.5458,2.484,2.4846,0.4686,3.8105,104.86,0.0,3.6339,40.0435,-70.89658
EN712,011,22,2024-02-11 22:31:05+00:00,32.4516,32.411,25.456,25.4397,301.74776,307.0,296.03,6.6626,6.5411,1474.21,1473.68,39824.0,42.938244,1659.292,3.38,3.354,6.6629,6.5413,-0.1215,3.267271,3.253131,4.4835,0.6096,0.1782,0.7035,0.0151,0.3,1.523,3.546,3.5469,2.4884,2.489,0.467,4.2536,117.05,0.0,3.6339,40.04348,-70.89664
EN712,011,23,2024-02-11 22:31:12+00:00,32.481,32.4587,25.4722,25.4627,301.30302,304.902,295.802,6.7166,6.6544,1474.45,1474.18,39993.0,42.938326,1666.333,3.339,3.314,6.7169,6.6547,-0.0622,3.274596,3.267204,4.4811,0.6118,0.1905,0.7768,0.0154,0.31,1.4851,3.5424,3.5433,2.4821,2.4827,0.3415,3.6977,101.75,0.0,3.6339,40.04348,-70.89668
EN712,011,24,2024-02-11 22:31:20+00:00,32.4831,32.4797,25.4766,25.4753,301.44798,302.378,294.14,6.6954,6.6848,1474.37,1474.32,40182.0,42.938417,1674.208,2.967,2.944,6.6956,6.685,-0.0106,3.27294,3.271718,4.4825,0.6105,0.184,0.7378,0.0147,0.29,1.673,3.5312,3.532,2.4783,2.4789,0.468,5.8326,160.5,0.0,3.6339,40.04348,-70.8967
EN712,012,1,2024-02-12 01:58:55+00:00,34.8323,34.8346,26.3392,26.3412,260.18125,240.549,229.945,12.5987,12.5975,1500.94,1500.94,10489.0,43.082569,437.0,135.009,133.929,12.6168,12.6156,-0.0012,4.047977,4.048104,4.2403,0.8357,0.0818,0.1249,0.2567,5.13,0.005,3.2766,3.2769,2.2819,2.282,0.4948,1e-12,2.7518e-11,0.0,3.6339,40.15493,-70.89148
EN712,012,2,2024-02-12 01:59:08+00:00,34.8324,34.8349,26.3392,26.3413,260.17826,240.371,229.642,12.5992,12.598,1500.94,1500.94,10820.0,43.082729,450.792,134.747,133.669,12.6173,12.6161,-0.0012,4.048025,4.048167,4.2506,0.8259,0.0821,0.1265,0.2837,5.67,0.005,3.2779,3.2781,2.2824,2.2826,0.4337,4.772e-06,0.00013132,0.0,3.5968,40.15496,-70.89158
EN712,012,3,2024-02-12 02:04:29+00:00,34.2888,34.2964,26.1947,26.1979,269.38481,261.996,250.596,11.1386,11.1536,1494.42,1494.48,18513.0,43.086439,771.333,83.714,83.055,11.1489,11.1639,0.015,3.850531,3.8527,4.5715,0.5309,0.1093,0.2899,2.8941,57.88,0.0039,3.4222,3.4229,2.3793,2.3798,0.4589,1e-12,2.8641e-11,0.0,3.5597,40.15582,-70.89358
EN712,012,4,2024-02-12 02:10:53+00:00,33.3414,33.3448,25.8879,25.891,287.06605,284.719,271.801,8.5524,8.5498,1483.41,1483.4,27743.0,43.09089,1155.917,54.06,53.638,8.5579,8.5553,-0.0026,3.518741,3.518839,4.5209,0.576,0.1384,0.4644,4.371,87.42,0.0036,3.4796,3.4804,2.4145,2.4151,0.4951,1e-12,2.8641e-11,0.0,3.5597,40.15682,-70.89602
EN712,012,5,2024-02-12 02:11:01+00:00,33.3356,33.3393,25.8857,25.8886,287.1771,284.782,271.498,8.537,8.5369,1483.35,1483.35,27918.0,43.090975,1163.208,54.44,54.015,8.5425,8.5425,-0.0,3.516832,3.517181,4.5222,0.5748,0.1328,0.4306,4.3459,86.92,0.0036,3.4782,3.4791,2.4108,2.4114,0.4905,1e-12,2.9203e-11,0.0,3.5227,40.15683,-70.89606
EN712,012,6,2024-02-12 02:11:10+00:00,33.3127,33.3168,25.8757,25.8788,287.56228,285.149,272.18,8.4848,8.4853,1483.11,1483.12,28140.0,43.091082,1172.458,53.878,53.457,8.4903,8.4908,0.0005,3.509956,3.510389,4.522,0.575,0.1514,0.5423,4.3707,87.41,0.0036,3.4779,3.4788,2.4134,2.414,0.468,1e-12,2.9764e-11,0.0,3.4856,40.15686,-70.89612
EN712,012,7,2024-02-12 02:11:22+00:00,33.3065,33.31,25.8731,25.8758,287.66958,285.111,272.243,8.4702,8.4709,1483.05,1483.06,28433.0,43.091223,1184.667,53.975,53.553,8.4757,8.4763,0.0006,3.508069,3.508462,4.5237,0.5735,0.1418,0.4847,4.3769,87.54,0.0036,3.4788,3.4797,2.4134,2.414,0.4802,1e-12,2.7518e-11,0.0,3.6339,40.15688,-70.89619
EN712,012,8,2024-02-12 02:12:57+00:00,32.8694,32.8752,25.6944,25.6987,296.14461,294.487,281.44,7.3357,7.337,1478.06,1478.07,30717.0,43.092324,1279.833,45.89,45.532,7.3399,7.3412,0.0013,3.366207,3.366857,4.5184,0.5783,0.1704,0.6561,4.7615,95.23,0.0034,3.4862,3.487,2.4176,2.4182,0.4835,1e-12,2.9764e-11,0.0,3.4856,40.1571,-70.89676
EN712,012,9,2024-02-12 02:14:36+00:00,32.4671,32.4508,25.4814,25.4766,302.43501,302.402,287.627,6.5576,6.495,1474.37,1474.1,33077.0,43.093463,1378.167,36.754,36.469,6.5608,6.4982,-0.0626,3.261337,3.254471,4.4907,0.6032,0.1974,0.8186,0.5847,11.69,0.0056,3.496,3.4968,2.4256,2.4262,0.527,1e-12,2.7518e-11,0.0,3.6339,40.1573,-70.89733
EN712,012,10,2024-02-12 02:14:41+00:00,32.4462,32.4458,25.4732,25.4763,302.93493,303.156,290.649,6.4936,6.4662,1474.09,1473.99,33203.0,43.093523,1383.417,36.905,36.619,6.4968,6.4693,-0.0275,3.253945,3.25154,4.4884,0.6052,0.2023,0.848,0.0239,0.48,0.0059,3.4995,3.5004,2.4292,2.4298,0.5284,1e-12,3.0326e-11,0.0,3.4485,40.15732,-70.89736
EN712,012,11,2024-02-12 02:14:52+00:00,32.4462,32.4341,25.4698,25.4681,302.74794,303.109,289.886,6.52,6.4587,1474.2,1473.94,33463.0,43.093649,1394.25,36.849,36.563,6.5231,6.4618,-0.0613,3.256208,3.249841,4.4861,0.6073,0.1936,0.7956,0.0414,0.83,0.0058,3.5035,3.5043,2.4289,2.4295,0.5156,1e-12,2.808e-11,0.0,3.5968,40.15734,-70.8974
EN712,012,12,2024-02-12 02:15:08+00:00,32.4648,32.4489,25.4832,25.4766,302.63843,303.882,290.658,6.5296,6.4828,1474.27,1474.06,33845.0,43.093833,1410.167,37.265,36.976,6.5328,6.486,-0.0468,3.258738,3.253276,4.4877,0.6059,0.202,0.8459,0.0314,0.63,0.0058,3.5043,3.5052,2.4313,2.4318,0.5106,1e-12,2.808e-11,0.0,3.5968,40.15737,-70.8975
EN712,012,13,2024-02-12 02:15:16+00:00,32.4239,32.4324,25.4593,25.4664,303.19413,304.509,290.598,6.4641,6.4609,1473.95,1473.95,34052.0,43.093933,1418.792,37.089,36.801,6.4672,6.464,-0.0032,3.24939,3.249879,4.4853,0.608,0.2069,0.8755,0.0316,0.63,0.006,3.5072,3.5081,2.432,2.4326,0.4662,1e-12,2.808e-11,0.0,3.5968,40.15739,-70.89754
EN712,012,14,2024-02-12 02:15:26+00:00,32.4008,32.4146,25.4455,25.4572,303.4909,304.582,291.156,6.4296,6.4228,1473.78,1473.77,34281.0,43.094043,1428.333,36.771,36.485,6.4327,6.4259,-0.0068,3.244328,3.244983,4.4817,0.6113,0.2083,0.8839,0.0244,0.49,0.0059,3.5067,3.5075,2.4317,2.4323,0.5229,1e-12,2.9764e-11,0.0,3.4856,40.15742,-70.8976
EN712,012,15,2024-02-12 02:17:04+00:00,32.1691,32.1723,25.2904,25.2932,305.59411,312.04,297.328,6.2091,6.2073,1472.4,1472.4,36645.0,43.095183,1526.833,23.809,23.625,6.211,6.2093,-0.0017,3.203923,3.204065,4.4518,0.6384,0.1935,0.795,0.5868,11.74,0.0056,3.5585,3.5594,2.4643,2.4649,0.5076,1e-12,2.8641e-11,0.0,3.5597,40.15758,-70.89814
EN712,012,16,2024-02-12 02:17:12+00:00,32.1721,32.1757,25.2926,25.2957,305.57722,311.828,298.133,6.2105,6.2087,1472.41,1472.41,36826.0,43.095271,1534.375,23.898,23.713,6.2124,6.2106,-0.0018,3.204321,3.204491,4.4547,0.6358,0.1913,0.7816,0.3867,7.73,0.0056,3.5602,3.5611,2.4684,2.469,0.5143,1e-12,3.1449e-11,0.0,3.3743,40.1576,-70.89819
EN712,012,17,2024-02-12 02:17:21+00:00,32.1704,32.174,25.2915,25.2945,305.59449,311.751,298.15,6.2086,6.2069,1472.4,1472.4,37045.0,43.095376,1543.5,24.076,23.89,6.2106,6.2089,-0.0016,3.204017,3.204194,4.4556,0.6349,0.1965,0.8132,0.0323,0.65,0.0059,3.5589,3.5598,2.4676,2.4682,0.4992,1e-12,2.808e-11,0.0,3.5968,40.15762,-70.89824
EN712,012,18,2024-02-12 02:19:27+00:00,32.1624,32.1655,25.2883,25.291,305.79744,308.804,299.002,6.1847,6.1829,1471.95,1471.94,40067.0,43.096834,1669.417,2.91,2.888,6.1849,6.1832,-0.0017,3.200192,3.20033,4.4602,0.6308,0.1864,0.7525,0.0102,0.2,1.6041,3.5339,3.5347,2.4774,2.4779,0.5386,5.014,153.7,0.0,3.4485,40.15786,-70.8989
