cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR99,14,9,2026-01-16 07:54:23+00:00,25.628,25.6295,294.26242,286.339,7.625,7.6752,32.8356,32.8466,1025.7698,1025.7713,30.997,7.6279,7.6781,3.387699,3.393123,3.2043,0.9955,0.191,0.00072263,30.756769533130775,40.151667,-70.8835
AR99,14,10,2026-01-16 07:54:36+00:00,25.6335,25.6319,293.98017,285.13,7.6626,7.6399,32.8494,32.8432,1025.771,1025.7694,30.069,7.6655,7.6427,3.392235,3.389656,3.2007,0.8641,0.1892,0.00077247,29.83602877683189,40.151667,-70.8835
AR99,14,11,2026-01-16 07:54:46+00:00,25.6341,25.6337,293.87934,285.824,7.6766,7.6741,32.8526,32.8517,1025.7737,1025.7734,30.538,7.6795,7.677,3.393781,3.393484,3.2017,0.8258,0.2026,0.00074755,30.301360560428357,40.151667,-70.8835
AR99,14,12,2026-01-16 07:54:58+00:00,25.6389,25.6402,293.45347,285.639,7.7346,7.7346,32.8692,32.8709,1025.7835,1025.7848,31.634,7.7376,7.7376,3.400485,3.400641,3.2032,0.8095,0.1961,0.00062296,31.38878422790195,40.151667,-70.8835
AR99,14,13,2026-01-16 07:55:07+00:00,25.632,25.6317,294.09092,285.416,7.6476,7.6539,32.8447,32.8454,1025.7751,1025.7748,31.298,7.6505,7.6568,3.390538,3.391161,3.2019,0.8234,0.1906,0.00059804,31.055414082689374,40.151667,-70.8835
AR99,14,14,2026-01-16 07:55:18+00:00,25.6324,25.6323,294.22713,285.842,7.6284,7.601,32.8417,32.8367,1025.7719,1025.7718,30.502,7.6313,7.6039,3.388534,3.385666,3.2029,0.8149,0.1817,0.00069771,30.2656421667692,40.151667,-70.8835
AR99,14,15,2026-01-16 07:58:22+00:00,25.6265,25.6263,294.37946,286.436,7.6104,7.6092,32.831,32.8306,1025.7089,1025.7087,18.019,7.6121,7.6109,3.385307,3.385162,3.2082,0.8279,0.1797,0.0010715,17.879913260867962,40.151667,-70.8835
AR99,14,16,2026-01-16 07:58:32+00:00,25.6263,25.6259,294.39869,286.486,7.6078,7.6088,32.8303,32.8301,1025.7084,1025.7081,17.957,7.6094,7.6105,3.385008,3.38508,3.2094,0.861,0.1793,0.00097182,17.818394511406762,40.151667,-70.8835
AR99,14,17,2026-01-16 08:01:02+00:00,25.6265,25.6258,294.34436,286.669,7.6164,7.6133,32.8321,32.8307,1025.6522,1025.6515,5.607,7.6169,7.6138,3.385295,3.384893,3.2131,0.8675,0.2124,0.00034886,5.563887657982628,40.151667,-70.8835
AR99,14,18,2026-01-16 08:01:12+00:00,25.626,25.6258,294.3529,286.482,7.6154,7.6152,32.8313,32.831,1025.6525,1025.6522,5.786,7.6159,7.6158,3.385137,3.385097,3.2132,0.8048,0.1949,0.0005482,5.741508830267467,40.151667,-70.8835
AR99,14,19,2026-01-16 08:01:23+00:00,25.6262,25.626,294.34266,286.487,7.6169,7.6179,32.8318,32.8317,1025.6464,1025.6461,4.408,7.6173,7.6183,3.385245,3.38533,3.214,0.8622,0.1956,0.00047345,4.374119516062444,40.151667,-70.8835
AR99,14,20,2026-01-16 08:01:32+00:00,25.6262,25.6259,294.35011,286.504,7.6159,7.6171,32.8316,32.8315,1025.6445,1025.6442,4.0,7.6162,7.6174,3.385115,3.385214,3.2142,0.8025,0.1808,0.00074755,3.9692593875606073,40.151667,-70.8835
AR99,14,21,2026-01-16 08:01:40+00:00,25.626,25.626,294.35333,286.405,7.6155,7.6157,32.8313,32.8313,1025.6435,1025.6435,3.832,7.6159,7.6161,3.385045,3.385065,3.2132,0.803,0.1838,0.00087214,3.8025520429058957,40.151667,-70.8835
AR99,14,22,2026-01-16 08:01:49+00:00,25.626,25.6259,294.36079,286.901,7.6144,7.6143,32.8312,32.831,1025.6435,1025.6434,3.813,7.6148,7.6146,3.38494,3.38491,3.2148,0.7965,0.1826,0.00072263,3.7836982275178968,40.151667,-70.8835
AR99,14,23,2026-01-16 08:01:57+00:00,25.6264,25.6261,294.37919,286.415,7.6117,7.6132,32.8311,32.8311,1025.6443,1025.644,3.916,7.6121,7.6136,3.384702,3.384832,3.2146,0.8649,0.196,0.00059804,3.885905732216986,40.151667,-70.8835
AR99,14,24,2026-01-16 08:02:07+00:00,25.6263,25.6261,294.38665,286.505,7.6107,7.6105,32.8308,32.8306,1025.6453,1025.6451,4.162,7.6111,7.6109,3.384597,3.384556,3.2137,0.8231,0.1858,0.00037378,4.13001276980018,40.151667,-70.8835
AR99,15,1,2026-01-16 15:58:25+00:00,25.6973,25.7012,291.51764,282.223,7.9862,7.9862,32.9897,32.9947,1025.8587,1025.8626,35.376,7.9896,7.9897,3.434134,3.434608,3.1913,0.9058,0.4078,0.18903,35.099718011921034,40.696167,-70.772333
AR99,15,2,2026-01-16 15:58:32+00:00,25.6975,25.7015,291.5234,282.1,7.9852,7.9849,32.9898,32.9949,1025.8597,1025.8637,35.535,7.9887,7.9884,3.434074,3.43452,3.1907,0.8149,0.4336,0.18542,35.25746265137281,40.696167,-70.772333
AR99,15,3,2026-01-16 15:58:43+00:00,25.6971,25.7012,291.51633,282.138,7.9865,7.9863,32.9896,32.9947,1025.8547,1025.8587,34.526,7.9898,7.9897,3.434108,3.434573,3.1918,0.7838,0.3366,0.17682,34.25642699651602,40.696167,-70.772333
AR99,15,4,2026-01-16 15:58:49+00:00,25.697,25.7013,291.51882,282.123,7.9862,7.9857,32.9894,32.9948,1025.8542,1025.8585,34.442,7.9895,7.9891,3.434058,3.434523,3.1918,0.7505,0.3811,0.17672,34.17308981339005,40.696167,-70.772333
AR99,15,5,2026-01-16 15:58:56+00:00,25.6971,25.7011,291.51744,282.136,7.9863,7.9863,32.9895,32.9946,1025.8539,1025.8579,34.355,7.9897,7.9897,3.434081,3.434556,3.1918,0.7431,0.3343,0.17712,34.08677626652036,40.696167,-70.772333
AR99,15,6,2026-01-16 15:59:05+00:00,25.6972,25.701,291.51553,282.156,7.9866,7.9871,32.9897,32.9946,1025.8541,1025.8579,34.38,7.9899,7.9904,3.434118,3.434625,3.1914,0.7232,0.3454,0.176,34.111579013601045,40.696167,-70.772333
AR99,15,7,2026-01-16 15:59:13+00:00,25.697,25.7009,291.51043,282.05,7.9873,7.9874,32.9896,32.9945,1025.8555,1025.8593,34.716,7.9907,7.9908,3.434194,3.434662,3.1916,0.769,0.3295,0.17615,34.44492764268335,40.696167,-70.772333
AR99,15,8,2026-01-16 15:59:21+00:00,25.6969,25.7008,291.50929,282.183,7.9875,7.9877,32.9895,32.9945,1025.8557,1025.8597,34.799,7.9909,7.991,3.434205,3.434689,3.1914,0.7602,0.3802,0.17717,34.527272607310515,40.696167,-70.772333
AR99,15,9,2026-01-16 15:59:28+00:00,25.6969,25.7008,291.50786,281.815,7.9877,7.988,32.9895,32.9945,1025.8573,1025.8612,35.152,7.9911,7.9914,3.434241,3.434732,3.1908,0.7946,0.3749,0.17657,34.877486363877885,40.696167,-70.772333
AR99,15,10,2026-01-16 15:59:36+00:00,25.6968,25.7008,291.5057,282.004,7.988,7.9879,32.9895,32.9945,1025.8575,1025.8615,35.211,7.9915,7.9913,3.434271,3.434736,3.1912,0.7792,0.4118,0.17433,34.936020616012875,40.696167,-70.772333
AR99,15,11,2026-01-16 15:59:44+00:00,25.6967,25.7006,291.50256,282.075,7.9886,7.9886,32.9894,32.9944,1025.8557,1025.8597,34.846,7.9919,7.992,3.434295,3.434765,3.1919,0.7612,0.3432,0.16972,34.573901668973,40.696167,-70.772333
AR99,15,12,2026-01-16 15:59:52+00:00,25.6966,25.7007,291.50195,282.045,7.9887,7.9886,32.9893,32.9945,1025.8537,1025.8577,34.415,7.9921,7.9919,3.434277,3.434747,3.1911,0.7517,0.3536,0.17047,34.146302854464054,40.696167,-70.772333
AR99,15,13,2026-01-16 16:00:03+00:00,25.6967,25.7006,291.50099,282.044,7.9888,7.9887,32.9894,32.9944,1025.8537,1025.8576,34.404,7.9922,7.9921,3.434297,3.434752,3.1913,0.8094,0.3307,0.16474,34.135389647970534,40.696167,-70.772333
AR99,15,14,2026-01-16 16:01:31+00:00,25.6958,25.7001,291.49991,282.53,7.992,7.9912,32.9889,32.9943,1025.7203,1025.7247,5.385,7.9925,7.9918,3.433004,3.43344,3.2042,0.7055,0.3872,0.17849,5.343332448494028,40.696167,-70.772333
AR99,15,15,2026-01-16 16:01:41+00:00,25.6966,25.7006,291.5269,282.769,7.9881,7.9883,32.9892,32.9944,1025.7085,1025.7126,2.615,7.9884,7.9885,3.432545,3.433044,3.206,0.4879,0.3575,0.17942,2.594783331428885,40.696167,-70.772333
AR99,15,16,2026-01-16 16:02:46+00:00,25.6966,25.6951,291.57926,247.713,7.9808,7.9813,32.9879,32.986,1025.6988,1025.6972,0.467,7.9809,7.9814,3.431667,3.431533,2.9711,0.5726,1.211,0.17762,0.4633920190748831,40.696167,-70.772333
AR99,15,17,2026-01-16 16:02:53+00:00,25.6959,25.6949,291.59349,252.165,7.9791,7.9821,32.9867,32.986,1025.6996,1025.6986,0.795,7.9791,7.9822,3.431411,3.431613,2.9496,0.6337,1.4856,0.18186,0.7888573062922424,40.696167,-70.772333
AR99,16,1,2026-01-16 18:40:34+00:00,25.755,25.7587,292.42892,287.268,7.8376,7.8379,33.0359,33.0406,1025.7749,1025.7785,4.342,7.838,7.8383,3.423693,3.424154,3.2447,1.0114,0.2165,0.18557,4.308413908258585,40.695833,-70.990667
AR99,16,2,2026-01-16 18:40:42+00:00,25.7548,25.7585,292.42204,286.645,7.8387,7.8382,33.0357,33.0404,1025.7741,1025.7779,4.236,7.8391,7.8386,3.423769,3.424161,3.2332,1.0051,0.2067,0.18733,4.203234916633512,40.695833,-70.990667
AR99,17,1,2026-01-16 19:47:20+00:00,25.7675,25.7712,293.09641,286.883,7.7337,7.7336,33.0327,33.0374,1026.0269,1026.0306,56.8,7.7392,7.7391,3.416964,3.417392,3.2128,1.0789,0.2531,0.18412,56.35347362366968,40.696,-70.883333
AR99,17,2,2026-01-16 19:47:28+00:00,25.7675,25.7711,293.09782,287.109,7.7335,7.7333,33.0327,33.0373,1026.03,1026.0336,57.468,7.739,7.7388,3.416972,3.417388,3.2128,1.0323,0.2406,0.17829,57.016129918095785,40.696,-70.883333
AR99,17,3,2026-01-16 19:49:32+00:00,25.7676,25.7713,293.1124,287.139,7.7326,7.7328,33.0328,33.0375,1025.9667,1025.9704,43.574,7.7368,7.7369,3.416176,3.41663,3.2188,1.0522,0.255,0.16454,43.23283413421493,40.696,-70.883333
AR99,17,4,2026-01-16 19:49:39+00:00,25.7676,25.7713,293.11075,287.137,7.7329,7.7329,33.0327,33.0374,1025.965,1025.9687,43.209,7.737,7.737,3.41618,3.416615,3.2189,1.0598,0.2782,0.1679,42.87072986036486,40.696,-70.883333
AR99,17,5,2026-01-16 19:49:46+00:00,25.7676,25.7713,293.11175,287.147,7.7328,7.7327,33.0327,33.0374,1025.9648,1025.9685,43.165,7.7369,7.7368,3.416163,3.416596,3.2187,1.259,0.2379,0.17064,42.82707889093812,40.696,-70.883333
AR99,17,6,2026-01-16 19:49:53+00:00,25.7675,25.7712,293.11067,287.208,7.7329,7.7328,33.0326,33.0373,1025.9659,1025.9696,43.416,7.7371,7.737,3.416183,3.416611,3.2192,1.1148,0.2399,0.17049,43.07608770525846,40.696,-70.883333
AR99,17,7,2026-01-16 19:52:13+00:00,25.7678,25.7717,293.13359,287.373,7.7312,7.7311,33.0327,33.0376,1025.8852,1025.8891,25.693,7.7336,7.7336,3.41511,3.415558,3.2262,1.2287,0.2142,0.1769,25.492939883639718,40.696,-70.883333
AR99,17,8,2026-01-16 19:52:20+00:00,25.7677,25.7715,293.13044,287.591,7.7317,7.7314,33.0326,33.0375,1025.8857,1025.8895,25.818,7.7341,7.7339,3.415152,3.415585,3.2271,1.196,0.2395,0.17645,25.61695879894778,40.696,-70.883333
AR99,17,9,2026-01-16 19:52:27+00:00,25.7674,25.7712,293.12029,287.362,7.7332,7.7328,33.0325,33.0374,1025.8863,1025.8901,26.014,7.7357,7.7352,3.415289,3.415699,3.226,1.1492,0.2478,0.17642,25.81142030681767,40.696,-70.883333
AR99,17,10,2026-01-16 19:52:33+00:00,25.7674,25.7713,293.11907,287.376,7.7334,7.7328,33.0326,33.0375,1025.8849,1025.8888,25.699,7.7358,7.7352,3.415297,3.415696,3.2252,1.1497,0.2572,0.17675,25.49889279329191,40.696,-70.883333
AR99,17,11,2026-01-16 19:52:44+00:00,25.7672,25.7711,293.11783,287.329,7.7336,7.7333,33.0323,33.0373,1025.8875,1025.8914,26.332,7.7361,7.7358,3.415322,3.415758,3.2249,1.277,0.2203,0.17725,26.126923788679026,40.696,-70.883333
AR99,17,12,2026-01-16 19:54:31+00:00,25.7679,25.7716,293.14396,287.545,7.7309,7.7313,33.0328,33.0376,1025.8226,1025.8263,11.963,7.7321,7.7324,3.414376,3.414853,3.2308,1.1254,0.286,0.16955,11.870244601261321,40.696,-70.883333
AR99,17,13,2026-01-16 19:54:37+00:00,25.7679,25.7716,293.14256,287.471,7.7312,7.7312,33.0328,33.0376,1025.8218,1025.8256,11.81,7.7323,7.7323,3.414387,3.414833,3.2317,1.1134,0.2265,0.1694,11.71843523884906,40.696,-70.883333
AR99,17,14,2026-01-16 19:54:44+00:00,25.7677,25.7715,293.14027,287.338,7.7315,7.7315,33.0326,33.0375,1025.8223,1025.8261,11.945,7.7327,7.7327,3.414414,3.414866,3.2305,0.9945,0.2122,0.1684,11.852384682118961,40.696,-70.883333
AR99,17,15,2026-01-16 19:54:51+00:00,25.7676,25.7715,293.13561,287.457,7.7322,7.7321,33.0326,33.0375,1025.8223,1025.8261,11.963,7.7334,7.7332,3.414477,3.414916,3.231,0.9973,0.2251,0.16783,11.870244601261321,40.696,-70.883333
AR99,17,16,2026-01-16 19:56:28+00:00,25.7671,25.7711,293.1287,287.691,7.734,7.734,33.0324,33.0374,1025.7911,1025.795,5.24,7.7345,7.7345,3.414256,3.414719,3.2338,1.0423,0.2499,0.16621,5.199456323968864,40.696,-70.883333
AR99,17,17,2026-01-16 19:56:34+00:00,25.7675,25.7711,293.13659,287.522,7.7328,7.7336,33.0326,33.0374,1025.7879,1025.7916,4.467,7.7332,7.734,3.414135,3.414643,3.2335,0.9886,0.2235,0.16925,4.432445600973399,40.696,-70.883333
AR99,17,18,2026-01-16 19:56:41+00:00,25.7674,25.7711,293.14046,287.438,7.7323,7.7325,33.0323,33.0371,1025.7878,1025.7915,4.466,7.7327,7.733,3.414065,3.414526,3.2336,1.0549,0.2389,0.16987,4.431453347204972,40.696,-70.883333
AR99,17,19,2026-01-16 19:56:49+00:00,25.7664,25.7706,293.13765,288.173,7.733,7.7327,33.0312,33.0365,1025.7917,1025.7959,5.534,7.7335,7.7333,3.414075,3.414549,3.2393,1.0785,0.3051,0.16989,5.491177629199001,40.696,-70.883333
AR99,17,20,2026-01-16 19:56:57+00:00,25.7668,25.7704,293.13535,288.52,7.7332,7.7328,33.0318,33.0363,1025.7899,1025.7934,5.046,7.7337,7.7333,3.414124,3.414502,3.2404,1.0831,0.2591,0.16875,5.006959724636631,40.696,-70.883333
AR99,17,21,2026-01-16 19:57:04+00:00,25.7669,25.7708,293.1291,288.035,7.7341,7.7338,33.0321,33.037,1025.7886,1025.7924,4.731,7.7345,7.7342,3.414211,3.41464,3.24,1.0704,0.2653,0.16748,4.694400427457069,40.696,-70.883333
AR99,17,22,2026-01-16 19:57:12+00:00,25.7671,25.7707,293.12824,287.534,7.7341,7.7341,33.0323,33.0369,1025.7885,1025.7921,4.686,7.7346,7.7346,3.414232,3.414659,3.2365,1.0798,0.2805,0.1674,4.649749060298349,40.696,-70.883333
AR99,17,23,2026-01-16 19:57:20+00:00,25.7667,25.769,293.12334,288.02,7.735,7.7346,33.032,33.0349,1025.7879,1025.7902,4.642,7.7354,7.7351,3.414277,3.414516,3.2376,1.025,0.257,0.16726,4.606089936318079,40.696,-70.883333
AR99,17,24,2026-01-16 19:57:27+00:00,25.7669,25.7707,293.1212,287.479,7.7352,7.7351,33.0323,33.0372,1025.7885,1025.7924,4.73,7.7356,7.7356,3.414326,3.414775,3.235,0.9925,0.2227,0.16775,4.693408174959443,40.696,-70.883333
AR99,18,1,2026-01-16 22:45:00+00:00,25.7555,25.7594,298.25532,293.178,7.0214,7.0229,32.8919,32.8971,1025.9689,1025.9728,46.521,7.0256,7.027,3.340788,3.34139,3.2231,1.2687,0.2368,0.081857,46.15572639497616,40.863167,-70.8815
AR99,18,2,2026-01-16 22:46:28+00:00,25.7553,25.7595,298.25633,293.163,7.0213,7.0212,32.8917,32.8969,1025.9683,1025.9724,46.42,7.0255,7.0254,3.340758,3.341228,3.223,1.2491,0.2513,0.078094,46.05553070208998,40.863167,-70.8815
AR99,18,3,2026-01-16 22:50:18+00:00,25.7556,25.7597,298.32091,293.224,7.0133,7.0127,32.8906,32.8957,1025.9185,1025.9226,35.508,7.0165,7.0159,3.339395,3.339812,3.227,1.212,0.2136,0.078019,35.230138815832504,40.863167,-70.8815
AR99,18,4,2026-01-16 22:50:32+00:00,25.7555,25.7594,298.3021,293.338,7.016,7.016,32.8909,32.896,1025.9179,1025.9219,35.415,7.0191,7.0192,3.339648,3.340118,3.2271,1.2467,0.2143,0.079465,35.13787449240059,40.863167,-70.8815
AR99,18,5,2026-01-16 22:50:42+00:00,25.7553,25.7595,298.30626,293.337,7.0155,7.0148,32.8906,32.8958,1025.9175,1025.9217,35.356,7.0186,7.0179,3.339575,3.339994,3.2265,1.1571,0.2569,0.079141,35.079341190379274,40.863167,-70.8815
AR99,18,6,2026-01-16 22:53:47+00:00,25.7555,25.7595,298.25775,293.295,7.0233,7.023,32.8923,32.8973,1025.849,1025.853,20.378,7.0251,7.0248,3.339639,3.340069,3.2313,1.2826,0.2184,0.081732,20.21927754021137,40.863167,-70.8815
AR99,18,7,2026-01-16 22:53:58+00:00,25.7553,25.7595,298.24406,293.298,7.0253,7.0247,32.8923,32.8975,1025.8492,1025.8534,20.48,7.0271,7.0265,3.339815,3.340244,3.2325,1.2486,0.224,0.082629,20.32047804479312,40.863167,-70.8815
AR99,18,8,2026-01-16 22:54:10+00:00,25.7558,25.76,298.25781,293.319,7.0233,7.0239,32.8925,32.898,1025.8462,1025.8504,19.717,7.025,7.0257,3.339627,3.340181,3.2322,1.123,0.2404,0.083751,19.56345737076103,40.863167,-70.8815
AR99,18,9,2026-01-16 22:54:23+00:00,25.7557,25.7599,298.2496,293.273,7.0244,7.0241,32.8926,32.8979,1025.8486,1025.8528,20.254,7.0262,7.0259,3.339757,3.340218,3.2321,1.4402,0.2496,0.085121,20.09624940840143,40.863167,-70.8815
AR99,18,10,2026-01-16 22:54:33+00:00,25.756,25.7603,298.30107,293.362,7.0172,7.0163,32.8918,32.897,1025.8481,1025.8524,20.076,7.019,7.0181,3.339045,3.339449,3.2321,1.1763,0.2052,0.08557,19.91964438019336,40.863167,-70.8815
AR99,18,11,2026-01-16 22:54:43+00:00,25.7552,25.7593,298.28793,293.365,7.0193,7.0192,32.8911,32.8964,1025.8487,1025.8529,20.386,7.0211,7.021,3.339185,3.339658,3.2322,1.1304,0.2211,0.084274,20.22721483649743,40.863167,-70.8815
AR99,18,12,2026-01-16 22:58:35+00:00,25.7561,25.7601,298.25629,293.571,7.0248,7.0246,32.8932,32.8983,1025.7665,1025.7706,2.286,7.0251,7.0248,3.338923,3.33937,3.2394,1.1742,0.2345,0.080063,2.268294077679597,40.863167,-70.8815
AR99,18,13,2026-01-16 22:58:45+00:00,25.756,25.7601,298.25245,293.35,7.0254,7.0251,32.8933,32.8983,1025.7667,1025.7707,2.317,7.0256,7.0253,3.338977,3.339421,3.2397,1.2331,0.2229,0.079689,2.299053798234104,40.863167,-70.8815
AR99,18,14,2026-01-16 22:58:54+00:00,25.7561,25.76,298.27998,293.435,7.0216,7.0216,32.8926,32.8976,1025.7677,1025.7716,2.523,7.0218,7.0219,3.338599,3.339062,3.239,1.0906,0.2295,0.080362,2.503456985052565,40.863167,-70.8815
AR99,18,15,2026-01-16 22:59:03+00:00,25.7561,25.7602,298.28162,293.633,7.0213,7.0213,32.8927,32.8979,1025.769,1025.7731,2.808,7.0215,7.0215,3.338593,3.339067,3.2395,1.1401,0.2584,0.080461,2.786247464954383,40.863167,-70.8815
AR99,18,16,2026-01-16 22:59:13+00:00,25.7551,25.7601,298.2802,293.584,7.022,7.022,32.8914,32.8979,1025.7639,1025.769,1.933,7.0221,7.0222,3.338493,3.339081,3.2395,1.1392,0.2342,0.079315,1.9180298367112365,40.863167,-70.8815
AR99,18,17,2026-01-16 22:59:21+00:00,25.756,25.7598,298.28594,293.364,7.0208,7.0197,32.8925,32.8971,1025.7656,1025.7694,2.086,7.021,7.0199,3.338492,3.338825,3.2395,1.2023,0.2295,0.078318,2.0698441564495433,40.863167,-70.8815
AR99,18,18,2026-01-16 22:59:30+00:00,25.7558,25.7599,298.29092,293.447,7.0202,7.0199,32.8921,32.8972,1025.7637,1025.7678,1.716,7.0204,7.0201,3.338391,3.338833,3.2389,1.1125,0.2198,0.078393,1.7027112945457343,40.863167,-70.8815
AR99,18,19,2026-01-16 22:59:40+00:00,25.7558,25.76,298.29589,293.491,7.0195,7.0195,32.892,32.8972,1025.7677,1025.7718,2.582,7.0197,7.0197,3.338358,3.33884,3.2389,1.0665,0.2377,0.079141,2.5619996077225857,40.863167,-70.8815
AR99,18,20,2026-01-16 22:59:49+00:00,25.7562,25.7596,298.30126,293.208,7.0187,7.0183,32.8923,32.8966,1025.764,1025.7674,1.693,7.0188,7.0184,3.338271,3.338629,3.2389,1.1033,0.2179,0.078941,1.6798895002923588,40.863167,-70.8815
AR99,19,1,2026-01-17 04:38:43+00:00,25.8895,25.8951,283.2726,276.139,9.1125,9.1227,33.4536,33.4627,1026.0582,1026.0637,37.206,9.1165,9.1266,3.579022,3.580814,3.215,1.1886,0.2234,0.080412,36.91677086718804,40.247667,-70.902167
AR99,19,2,2026-01-17 04:41:44+00:00,25.8372,25.8411,285.80381,281.402,8.7618,8.7619,33.3166,33.3216,1025.8511,1025.855,3.062,8.7621,8.7622,3.532468,3.532947,3.2472,1.2854,0.1602,0.083626,3.0384484366096576,40.247667,-70.902167
AR99,20,1,2026-01-17 08:07:11+00:00,26.3518,26.3557,261.13325,245.138,12.4453,12.452,34.8052,34.8119,1026.5277,1026.5315,39.483,12.4505,12.4572,4.024919,4.026244,3.1321,0.4009,0.0904,0.07944,39.17619244574392,40.152667,-70.883
AR99,20,2,2026-01-17 08:07:25+00:00,26.3531,26.3574,261.00346,245.533,12.4667,12.4543,34.8123,34.8147,1026.5329,1026.5372,40.38,12.472,12.4596,4.027752,4.026809,3.1349,0.4214,0.1028,0.07939,40.066135070549194,40.152667,-70.883
AR99,20,3,2026-01-17 08:09:03+00:00,26.2768,26.2817,265.08362,252.659,11.8149,11.8229,34.5528,34.561,1026.4234,1026.4283,32.801,11.8191,11.8271,3.938338,3.939932,3.1676,0.6104,0.1044,0.078094,32.546643000042536,40.152667,-70.883
AR99,20,4,2026-01-17 08:09:14+00:00,26.2772,26.2814,265.07936,252.558,11.8155,11.8133,34.5535,34.5582,1026.4239,1026.428,32.826,11.8197,11.8175,3.938458,3.938734,3.1673,0.6669,0.1064,0.078019,32.57144716203021,40.152667,-70.883
AR99,20,5,2026-01-17 08:11:20+00:00,25.728,25.7312,292.26594,286.201,7.87,7.8676,33.0074,33.0111,1025.7965,1025.7998,15.005,7.8715,7.8691,3.424456,3.424591,3.2271,1.1885,0.1842,0.077048,14.889285484910566,40.152667,-70.883
AR99,20,6,2026-01-17 08:11:34+00:00,25.7263,25.7304,292.30729,286.349,7.8648,7.865,33.0043,33.0096,1025.7935,1025.7976,14.705,7.8662,7.8664,3.423691,3.4242,3.2275,1.0682,0.1771,0.077122,14.591609620619435,40.152667,-70.883
AR99,20,7,2026-01-17 08:13:16+00:00,25.7265,25.7304,292.40834,286.377,7.8515,7.8539,33.0021,33.0075,1025.7428,1025.7467,3.56,7.8518,7.8542,3.42172,3.422438,3.2315,1.0929,0.1799,0.077197,3.5326443040868916,40.152667,-70.883
AR99,20,8,2026-01-17 08:13:29+00:00,25.7264,25.7304,292.4137,286.262,7.8508,7.8514,33.0018,33.007,1025.7419,1025.7459,3.399,7.8511,7.8517,3.421623,3.422168,3.2318,1.0332,0.1967,0.077372,3.3728827750116634,40.152667,-70.883
AR99,21,1,2026-01-18 03:12:05+00:00,25.773,25.7775,302.61937,298.432,6.4249,6.4224,32.8149,32.8202,1025.8672,1025.8717,20.457,6.4267,6.4241,3.280471,3.280726,3.2367,1.7186,0.2333,0.22366,20.297330115058113,41.040167,-70.659
AR99,21,2,2026-01-18 03:12:14+00:00,25.7732,25.7776,302.62014,298.672,6.4248,6.4231,32.815,32.8204,1025.8684,1025.8728,20.691,6.4265,6.4248,3.280482,3.280814,3.2377,1.3249,0.2624,0.22349,20.52949206115913,41.040167,-70.659
AR99,21,3,2026-01-18 03:14:08+00:00,25.7725,25.7766,302.60282,298.597,6.4288,6.4277,32.8148,32.8199,1025.7856,1025.7897,2.841,6.429,6.4279,3.279898,3.280261,3.2443,1.5669,0.2342,0.22486,2.8189460174336807,41.040167,-70.659
AR99,21,4,2026-01-18 03:14:17+00:00,25.7709,25.7758,302.52802,298.961,6.4394,6.4363,32.8145,32.8202,1025.7864,1025.7913,3.367,6.4397,6.4366,3.280816,3.281066,3.2455,1.3687,0.2284,0.22459,3.34085854636316,41.040167,-70.659
AR99,22,1,2026-01-18 05:14:11+00:00,25.7608,25.765,300.31609,295.925,6.7405,6.7396,32.8512,32.8564,1025.8482,1025.8524,19.02,6.7421,6.7413,3.311128,3.31153,3.2369,1.4257,0.227,0.24676,18.871612450755432,41.039833,-70.9945
AR99,22,2,2026-01-18 05:14:22+00:00,25.761,25.7652,300.31984,295.804,6.7399,6.7396,32.8514,32.8566,1025.8489,1025.853,19.113,6.7415,6.7412,3.311099,3.311546,3.2358,1.3823,0.2513,0.24791,18.963882619507988,41.039833,-70.9945
AR99,22,3,2026-01-18 05:16:04+00:00,25.762,25.7661,300.37748,296.059,6.7329,6.7331,32.8514,32.8567,1025.7804,1025.7845,3.995,6.7333,6.7335,3.309722,3.310217,3.2427,1.5031,0.2109,0.2534,3.963976824574989,41.039833,-70.9945
AR99,22,4,2026-01-18 05:16:12+00:00,25.762,25.7661,300.37318,295.949,6.7336,6.7336,32.8516,32.8567,1025.777,1025.781,3.257,6.7339,6.7338,3.309751,3.310219,3.2427,1.4189,0.2251,0.2536,3.2317135494837346,41.039833,-70.9945
AR99,23,1,2026-01-18 06:14:24+00:00,25.7038,25.7075,300.10784,297.108,6.7901,6.7834,32.7872,32.7907,1025.7977,1025.8013,20.415,6.7919,6.7852,3.309699,3.309443,3.2473,2.2295,0.3104,0.27226,20.25566091993296,41.039667,-70.883333
AR99,23,2,2026-01-18 06:14:33+00:00,25.7035,25.7073,300.13641,297.061,6.7863,6.7836,32.7861,32.7905,1025.7972,1025.8011,20.404,6.7881,6.7854,3.309272,3.309436,3.2465,2.3496,0.3287,0.27206,20.244747314971413,41.039667,-70.883333
AR99,23,3,2026-01-18 06:16:07+00:00,25.7017,25.7058,300.34227,297.327,6.7605,6.7608,32.7796,32.7848,1025.715,1025.7191,2.895,6.7607,6.7611,3.305529,3.306034,3.2539,1.8552,0.2853,0.27335,2.8725265837418927,41.039667,-70.883333
