cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN720,006,10,2024-09-07 09:24:59+00:00,32.4156,32.4098,23.0758,23.0728,233.77847,249.459,243.552,18.881,18.8751,1515.84,1515.82,21027.0,251.392339,876.083,24.891,24.697,18.8853,18.8795,-0.0058,4.370112,4.368857,4.5365,0.562,0.1285,0.4054,2.0784,41.57,0.0,2.3244,2.3246,2.6402,2.6404,0.3349,1e-12,3.0949e-11,0.0,3.429,40.69532,-70.89271
EN720,006,11,2024-09-07 09:25:08+00:00,32.3987,32.404,23.0975,23.0952,234.41275,248.857,243.532,18.7422,18.7676,1515.43,1515.51,21264.0,251.392453,885.958,25.476,25.278,18.7466,18.772,0.0254,4.355012,4.358046,4.5367,0.5618,0.1249,0.3832,2.0525,41.05,0.0,2.3182,2.3183,2.6424,2.6426,0.3305,1e-12,3.6475e-11,0.0,3.0522,40.69529,-70.8928
EN720,006,12,2024-09-07 09:25:15+00:00,32.4127,32.4081,23.0619,23.0563,233.57898,248.602,242.655,18.9278,18.9359,1515.97,1515.99,21432.0,251.392534,892.958,24.412,24.222,18.932,18.9402,0.0081,4.374154,4.374361,4.5328,0.5653,0.1221,0.3666,2.1173,42.35,0.0,2.3237,2.3239,2.6388,2.639,0.3111,1e-12,3.4264e-11,0.0,3.2029,40.69528,-70.89285
EN720,006,13,2024-09-07 09:25:26+00:00,32.4149,32.4084,23.0545,23.0532,233.41923,248.852,242.711,18.9637,18.9496,1516.07,1516.02,21683.0,251.392655,903.417,24.265,24.076,18.9679,18.9538,-0.0141,4.377792,4.375684,4.5386,0.5601,0.1258,0.3886,2.1284,42.57,0.0,2.3247,2.3249,2.645,2.6453,0.273,1e-12,3.2607e-11,0.0,3.316,40.69526,-70.89293
EN720,006,14,2024-09-07 09:28:01+00:00,32.4709,32.465,22.935,22.9307,230.57731,240.705,235.467,19.605,19.6045,1517.8,1517.79,25404.0,251.39445,1058.458,14.872,14.756,19.6076,19.6071,-0.0005,4.444796,4.444028,4.5466,0.553,0.106,0.2699,2.574,51.48,0.0785,2.2919,2.2921,2.6074,2.6076,0.3289,0.023793,0.81217,0.0,3.2029,40.695,-70.89418
EN720,006,15,2024-09-07 09:28:09+00:00,32.4709,32.465,22.935,22.9308,230.57585,241.334,235.804,19.6053,19.6043,1517.8,1517.79,25601.0,251.394545,1066.667,14.912,14.796,19.6079,19.6069,-0.001,4.444835,4.444014,4.5156,0.5812,0.1047,0.2621,2.5714,51.43,0.0954,2.293,2.2932,2.6077,2.6079,0.3043,0.028646,0.96364,0.0,3.2029,40.69496,-70.89427
EN720,006,16,2024-09-07 09:28:17+00:00,32.4749,32.4682,22.9372,22.9324,230.55584,241.42,235.974,19.6086,19.6073,1517.81,1517.8,25785.0,251.394633,1074.333,14.804,14.689,19.6112,19.61,-0.0013,4.445625,4.444684,4.5456,0.5539,0.1081,0.283,2.5856,51.71,0.1175,2.2935,2.2936,2.6088,2.609,0.303,0.036704,1.3498,0.0,3.0899,40.69494,-70.89436
EN720,006,17,2024-09-07 09:31:18+00:00,32.4622,32.4559,22.93,22.9254,230.61738,240.865,236.037,19.6007,19.5998,1517.59,1517.58,30141.0,251.396734,1255.833,4.107,4.075,19.6014,19.6005,-0.0009,4.442689,4.441838,4.544,0.5553,0.1061,0.2708,3.0992,61.98,1.2132,2.2932,2.2933,2.609,2.6092,0.2998,1.9025,63.919,0.0,3.2406,40.69464,-70.89586
EN720,006,18,2024-09-07 09:31:27+00:00,32.4608,32.4544,22.9296,22.9247,230.62945,240.881,234.778,19.5983,19.5981,1517.58,1517.58,30340.0,251.39683,1264.125,4.276,4.243,19.599,19.5989,-0.0002,4.442308,4.441505,4.5445,0.5548,0.1034,0.2542,3.0948,61.9,1.2781,2.293,2.2932,2.5992,2.5994,0.2891,2.2168,80.765,0.0,3.0899,40.69462,-70.89593
EN720,006,19,2024-09-07 09:31:33+00:00,32.4608,32.4542,22.9293,22.9244,230.62532,241.052,234.095,19.5993,19.5987,1517.58,1517.58,30503.0,251.396909,1270.917,4.123,4.092,19.6,19.5994,-0.0006,4.442393,4.441527,4.5342,0.5641,0.1045,0.261,3.1113,62.23,1.2761,2.2936,2.2938,2.594,2.5942,0.298,2.1965,82.763,0.0,2.9768,40.69462,-70.89598
EN720,006,20,2024-09-07 09:31:40+00:00,32.4607,32.4543,22.929,22.9243,230.62082,240.815,235.266,19.6004,19.5994,1517.59,1517.58,30651.0,251.39698,1277.083,4.002,3.971,19.6011,19.6001,-0.001,4.44248,4.441598,4.5428,0.5564,0.1041,0.2588,3.1442,62.88,1.2877,2.2927,2.2929,2.6023,2.6025,0.285,2.2569,75.098,0.0,3.2406,40.6946,-70.89604
EN720,006,21,2024-09-07 09:31:46+00:00,32.4609,32.4542,22.9293,22.9244,230.6239,240.716,235.012,19.5996,19.5987,1517.59,1517.58,30798.0,251.397051,1283.208,4.144,4.111,19.6003,19.5994,-0.0009,4.442434,4.441529,4.5466,0.553,0.1059,0.2694,3.101,62.02,1.2401,2.2937,2.2938,2.5996,2.5998,0.3146,2.0287,67.354,0.0,3.2783,40.6946,-70.89612
EN720,006,22,2024-09-07 09:31:52+00:00,32.46,32.4317,22.9282,22.9069,230.61766,240.796,235.338,19.6013,19.6004,1517.59,1517.56,30947.0,251.397123,1289.417,4.321,4.288,19.6021,19.6012,-0.0009,4.442502,4.438954,4.5442,0.5551,0.1056,0.2676,3.1018,62.03,1.2099,2.2931,2.2933,2.6073,2.6075,0.2542,1.8596,62.292,0.0,3.2406,40.69458,-70.89617
EN720,006,23,2024-09-07 09:31:58+00:00,32.4605,32.4537,22.9287,22.9236,230.61915,240.909,235.173,19.6009,19.6004,1517.58,1517.57,31102.0,251.397198,1295.875,3.74,3.711,19.6016,19.601,-0.0005,4.442487,4.441604,4.5448,0.5546,0.1053,0.266,3.1625,63.25,1.3083,2.2932,2.2934,2.6032,2.6034,0.3007,2.4182,81.563,0.0,3.2029,40.69458,-70.89622
EN720,006,24,2024-09-07 09:32:05+00:00,32.4602,32.4534,22.9286,22.9237,230.622,240.592,234.278,19.6002,19.5992,1517.59,1517.58,31256.0,251.397272,1302.292,4.31,4.277,19.601,19.5999,-0.0011,4.44242,4.441494,4.5431,0.5561,0.1038,0.2566,3.0915,61.83,1.1737,2.2914,2.2916,2.5957,2.5959,0.2829,1.7022,55.373,0.0,3.316,40.69456,-70.89629
EN720,007,1,2024-09-07 17:15:31+00:00,34.3015,34.2782,25.8775,25.8605,259.77806,203.109,198.567,12.8605,12.8556,1500.12,1500.07,11915.0,251.719102,496.417,71.85,71.284,12.8702,12.8653,-0.0049,4.013995,4.011094,4.237,0.8391,0.0922,0.187,0.2869,5.74,0.0,1.8157,1.8157,2.0685,2.0685,0.5575,1e-12,7.0148e-14,0.0,1425.6,40.51486,-70.88524
EN720,007,2,2024-09-07 17:15:39+00:00,34.2529,34.2207,25.8586,25.8338,260.37455,203.079,198.442,12.7663,12.7652,1499.74,1499.7,12114.0,251.719198,504.708,71.639,71.074,12.7759,12.7748,-0.0011,3.999938,3.996459,4.2868,0.7917,0.0934,0.1944,0.3008,6.01,0.0,1.8132,1.8132,2.0663,2.0663,0.5647,1e-12,7.0127e-14,0.0,1426.0,40.51485,-70.8852
EN720,007,3,2024-09-07 17:17:44+00:00,33.8398,33.8315,25.4555,25.4502,258.88198,228.104,223.182,13.1853,13.1799,1500.42,1500.39,15100.0,251.720638,629.125,57.767,57.314,13.1931,13.1878,-0.0054,3.99534,3.993961,4.3895,0.6955,0.1245,0.381,0.987,19.74,0.0,1.991,1.9911,2.2704,2.2705,0.5001,1e-12,7.4047e-14,0.0,1350.5,40.5147,-70.88494
EN720,007,4,2024-09-07 17:17:52+00:00,33.8413,33.8328,25.4553,25.449,258.84361,228.177,223.795,13.1919,13.1906,1500.44,1500.43,15310.0,251.720739,637.875,57.81,57.356,13.1998,13.1985,-0.0013,3.996129,3.995108,4.3891,0.6959,0.1254,0.3866,0.9844,19.69,0.0,1.9906,1.9907,2.2727,2.2729,0.4938,1e-12,7.3458e-14,0.0,1361.3,40.51468,-70.88492
EN720,007,5,2024-09-07 17:21:11+00:00,34.6583,34.6372,24.8066,24.7957,230.58837,250.165,242.214,18.8088,18.7884,1518.47,1518.38,20088.0,251.723043,836.958,42.41,42.078,18.8163,18.7959,-0.0204,4.633114,4.628564,4.467,0.6246,0.2484,1.1246,1.756,35.12,0.0,2.3422,2.3425,2.6596,2.6599,0.2942,1e-12,7.3153e-14,0.0,1367.0,40.51442,-70.88447
EN720,007,6,2024-09-07 17:21:20+00:00,34.6576,34.6369,24.8387,24.821,231.14593,249.785,243.203,18.6795,18.6873,1518.1,1518.1,20286.0,251.723139,845.208,42.488,42.156,18.687,18.6948,0.0078,4.620105,4.618432,4.4685,0.6232,0.2516,1.1435,1.7525,35.05,0.0,2.3398,2.3401,2.6599,2.6602,0.2838,1e-12,7.2913e-14,0.0,1371.5,40.51442,-70.88446
EN720,007,7,2024-09-07 17:21:29+00:00,34.6512,34.6341,24.7787,24.7604,230.21858,250.291,243.015,18.8977,18.9182,1518.7,1518.74,20517.0,251.72325,854.833,41.955,41.627,18.9051,18.9256,0.0205,4.641132,4.641138,4.469,0.6228,0.2454,1.1061,1.7818,35.64,0.0,2.3456,2.3459,2.6562,2.6565,0.3027,1e-12,7.2572e-14,0.0,1378.0,40.5144,-70.88442
EN720,007,8,2024-09-07 17:23:48+00:00,33.6048,33.5951,23.1926,23.1884,219.65506,227.942,222.972,21.8699,21.8587,1525.49,1525.45,23843.0,251.724854,993.417,29.2,28.973,21.8756,21.8644,-0.0113,4.807255,4.8049,4.4744,0.6179,0.1533,0.5535,2.408,48.16,0.0,2.2807,2.281,2.5941,2.5944,0.2981,1e-12,7.5705e-14,0.0,1320.9,40.51422,-70.8841
EN720,007,9,2024-09-07 17:24:03+00:00,33.5983,33.5937,23.1954,23.1909,219.77353,228.047,222.361,21.8419,21.8456,1525.41,1525.41,24193.0,251.725023,1008.0,29.321,29.093,21.8476,21.8513,0.0037,4.80365,4.803434,4.4713,0.6207,0.1441,0.4988,2.42,48.4,0.0,2.2788,2.2791,2.5848,2.5852,0.2697,1e-12,7.752e-14,0.0,1290.0,40.5142,-70.88407
EN720,007,10,2024-09-07 17:24:11+00:00,33.6024,33.5984,23.1947,23.1911,219.71276,227.314,222.292,21.856,21.8579,1525.45,1525.45,24394.0,251.72512,1016.375,29.319,29.091,21.8617,21.8636,0.0019,4.805573,4.805251,4.4756,0.6168,0.1439,0.4973,2.4224,48.45,0.0,2.2769,2.2771,2.585,2.5853,0.3028,1e-12,7.7622e-14,0.0,1288.3,40.51418,-70.88404
EN720,007,11,2024-09-07 17:26:24+00:00,33.721,33.7163,23.0117,23.0082,215.82639,216.917,212.03,22.8295,22.8294,1527.88,1527.87,27597.0,251.726665,1149.833,15.408,15.288,22.8326,22.8325,-0.0001,4.916919,4.916303,4.5506,0.5495,0.0976,0.2198,3.0785,61.57,3.1112,2.229,2.2293,2.5242,2.5245,0.2899,156.18,12.977,0.0,1203.6,40.514,-70.88378
EN720,007,12,2024-09-07 17:26:32+00:00,33.7287,33.7177,23.0147,23.0082,215.7781,217.003,212.054,22.8394,22.8329,1527.92,1527.89,27774.0,251.72675,1157.208,15.707,15.586,22.8426,22.836,-0.0066,4.918921,4.916841,4.5534,0.547,0.0968,0.2146,3.0785,61.57,3.0817,2.2301,2.2303,2.5295,2.5298,0.2842,145.93,12.222,0.0,1194.0,40.514,-70.88378
EN720,007,13,2024-09-07 17:29:07+00:00,33.5703,33.5755,22.9335,22.9365,216.51726,217.331,213.626,22.7051,22.7083,1527.2,1527.22,31510.0,251.728552,1312.875,4.255,4.222,22.706,22.7092,0.0032,4.884247,4.885238,4.569,0.5331,0.0807,0.1184,3.6415,72.83,3.6152,2.2347,2.2349,2.5414,2.5417,0.263,498.81,43.949,0.0,1134.9,40.51388,-70.88352
EN720,007,14,2024-09-07 17:29:14+00:00,33.579,33.5727,22.9317,22.9288,216.39317,218.32,213.005,22.7346,22.7279,1527.29,1527.27,31678.0,251.728633,1319.875,4.481,4.446,22.7355,22.7288,-0.0067,4.888326,4.886839,4.5737,0.5289,0.078,0.1021,3.6138,72.28,3.607,2.2378,2.238,2.5343,2.5346,0.2572,489.54,43.444,0.0,1126.8,40.51388,-70.88352
EN720,007,15,2024-09-07 17:29:27+00:00,33.5826,33.5755,22.9398,22.9332,216.45886,218.117,213.327,22.7159,22.7201,1527.25,1527.25,31971.0,251.728774,1332.083,4.448,4.414,22.7168,22.721,0.0042,4.886931,4.886423,4.5681,0.5339,0.0798,0.1126,3.6441,72.88,3.5809,2.2367,2.2369,2.5354,2.5357,0.2355,461.45,41.198,0.0,1119.9,40.51388,-70.8835
EN720,007,16,2024-09-07 17:29:34+00:00,33.5811,33.5746,22.94,22.9353,216.47862,218.166,212.143,22.7113,22.7101,1527.23,1527.22,32149.0,251.72886,1339.5,4.221,4.189,22.7121,22.7109,-0.0012,4.886267,4.885297,4.5724,0.5301,0.0828,0.1307,3.6348,72.7,3.6139,2.2369,2.2371,2.5291,2.5294,0.2617,497.9,44.109,0.0,1128.7,40.51388,-70.88348
EN720,007,17,2024-09-07 17:29:43+00:00,33.5869,33.578,22.9443,22.9383,216.47022,218.139,213.586,22.7113,22.7086,1527.24,1527.22,32360.0,251.728962,1348.292,4.414,4.38,22.7122,22.7095,-0.0027,4.887027,4.885611,4.5701,0.5321,0.0799,0.1136,3.6311,72.62,3.6053,2.2353,2.2355,2.5403,2.5406,0.221,487.57,43.401,0.0,1123.4,40.51388,-70.88346
EN720,007,18,2024-09-07 17:29:54+00:00,33.5767,33.575,22.9379,22.934,216.5014,218.457,213.555,22.7069,22.7157,1527.22,1527.24,32627.0,251.72909,1359.417,4.404,4.37,22.7077,22.7166,0.0089,4.885268,4.885919,4.5683,0.5337,0.0797,0.112,3.6334,72.67,3.5849,2.2367,2.2369,2.5385,2.5388,0.2379,465.33,41.812,0.0,1112.8,40.51388,-70.88346
EN720,007,19,2024-09-07 17:30:03+00:00,33.585,33.5781,22.9449,22.939,216.5003,218.508,211.857,22.704,22.7064,1527.22,1527.22,32850.0,251.729198,1368.708,4.564,4.529,22.705,22.7073,0.0023,4.886065,4.885403,4.5708,0.5315,0.0815,0.1232,3.6294,72.59,3.5799,2.2376,2.2378,2.531,2.5312,0.2677,459.79,41.394,0.0,1110.8,40.51386,-70.88344
EN720,007,20,2024-09-07 17:30:11+00:00,33.5773,33.57,22.9367,22.931,216.47977,218.495,211.77,22.7124,22.7129,1527.23,1527.22,33036.0,251.729288,1376.458,4.445,4.41,22.7132,22.7138,0.0006,4.885889,4.885003,4.5722,0.5303,0.0807,0.118,3.6182,72.36,3.5878,2.2381,2.2383,2.529,2.5293,0.2869,468.56,42.289,0.0,1108.0,40.51386,-70.88344
EN720,008,1,2024-09-08 05:17:51+00:00,35.074,35.0673,27.4295,27.4234,291.47215,174.26,170.833,7.2939,7.2998,1487.28,1487.29,23470.0,252.220728,977.875,439.554,435.726,7.3369,7.3429,0.0059,3.586262,3.586199,4.6176,0.4902,0.0619,0.0052,0.224,4.48,0.005,1.4529,1.4536,1.6574,1.6583,1.2356,1e-12,3.4264e-11,0.0,3.2029,39.94052,-70.88636
EN720,008,2,2024-09-08 05:17:58+00:00,35.0722,35.0667,27.4305,27.4248,291.58935,174.901,171.222,7.2769,7.2862,1487.22,1487.25,23639.0,252.220809,984.917,440.087,436.254,7.32,7.3293,0.0093,3.584545,3.584901,4.6175,0.4903,0.0626,0.0096,0.1997,3.99,0.0051,1.4549,1.4557,1.6581,1.659,1.2176,1e-12,3.3712e-11,0.0,3.2406,39.94052,-70.88639
EN720,008,3,2024-09-08 05:25:47+00:00,35.3161,35.308,27.1317,27.1253,271.85637,138.792,136.282,10.3521,10.3525,1496.29,1496.28,34877.0,252.226229,1453.167,284.966,282.589,10.3862,10.3866,0.0004,3.889622,3.888864,4.6359,0.4742,0.0611,0.0003,0.0227,0.45,0.006,1.3359,1.3367,1.5126,1.5136,1.2305,1e-12,4.0896e-11,0.0,2.7508,39.94068,-70.88846
EN720,008,4,2024-09-08 05:33:31+00:00,35.7291,35.7216,26.654,26.6474,249.05355,159.09,156.263,14.4376,14.4411,1507.47,1507.47,46031.0,252.231608,1917.917,101.566,100.763,14.4526,14.4562,0.0036,4.321427,4.320976,4.6366,0.4736,0.0673,0.0377,0.0219,0.44,0.0059,1.5761,1.5772,1.7875,1.7888,0.8466,1e-12,4.2002e-11,0.0,2.6754,39.9407,-70.89073
EN720,008,5,2024-09-08 05:33:44+00:00,35.7295,35.7221,26.652,26.6465,249.00117,158.981,156.074,14.4481,14.447,1507.48,1507.47,46325.0,252.23175,1930.167,100.371,99.578,14.463,14.4619,-0.0011,4.322449,4.32154,4.6366,0.4736,0.0681,0.0423,0.4663,9.33,0.0057,1.5776,1.5787,1.7908,1.7921,0.8572,1e-12,4.0344e-11,0.0,2.7884,39.9407,-70.8908
EN720,008,6,2024-09-08 05:37:22+00:00,35.3777,35.3694,26.3434,26.3377,248.75343,183.088,178.898,14.6228,14.6193,1507.17,1507.15,51564.0,252.234276,2148.458,73.498,72.922,14.6338,14.6303,-0.0035,4.300114,4.298863,4.6132,0.4941,0.1065,0.2731,0.0228,0.46,0.0059,1.7443,1.7454,1.9806,1.9819,0.7013,1e-12,3.8133e-11,0.0,2.9392,39.9408,-70.89176
EN720,008,7,2024-09-08 05:37:30+00:00,35.3722,35.3601,26.3526,26.3427,249.07117,182.988,180.077,14.5609,14.563,1506.98,1506.98,51753.0,252.234367,2156.333,74.556,73.972,14.5719,14.5741,0.0022,4.293441,4.292336,4.6146,0.493,0.1013,0.2419,0.5072,10.14,0.0056,1.7412,1.7424,1.9822,1.9836,0.6806,1e-12,3.9791e-11,0.0,2.8261,39.94079,-70.89178
EN720,008,8,2024-09-08 05:40:51+00:00,35.347,35.3366,25.8606,25.8482,239.08148,213.898,210.555,16.6539,16.6728,1513.11,1513.15,56569.0,252.23669,2357.0,53.915,53.495,16.6627,16.6815,0.0189,4.498041,4.498759,4.5007,0.5941,0.2823,1.328,0.023,0.46,0.006,2.0241,2.0253,2.3086,2.31,0.3741,1e-12,4.366e-11,0.0,2.5624,39.94103,-70.8928
EN720,008,9,2024-09-08 05:40:58+00:00,35.3479,35.3413,25.8508,25.8465,238.87558,214.239,211.079,16.6983,16.6949,1513.24,1513.22,56745.0,252.236775,2364.333,53.632,53.215,16.707,16.7037,-0.0033,4.502579,4.501499,4.4998,0.5949,0.2804,1.3166,0.0254,0.51,0.0059,2.0264,2.0275,2.3082,2.3095,0.4253,1e-12,4.2554e-11,0.0,2.6377,39.94104,-70.89284
EN720,008,10,2024-09-08 05:41:05+00:00,35.357,35.3492,25.8368,25.8308,238.45224,215.233,209.986,16.7871,16.7875,1513.51,1513.5,56914.0,252.236856,2371.375,53.334,52.919,16.7959,16.7962,0.0003,4.512521,4.511676,4.5007,0.5941,0.2957,1.4081,0.0202,0.4,0.006,2.0227,2.0239,2.3006,2.3019,0.426,1e-12,4.0344e-11,0.0,2.7884,39.94104,-70.89288
EN720,008,11,2024-09-08 05:41:12+00:00,35.3552,35.3297,25.8425,25.8326,238.59319,213.605,207.997,16.7571,16.7164,1513.42,1513.27,57092.0,252.236942,2378.792,53.691,53.273,16.7658,16.7251,-0.0407,4.509314,4.50233,4.5014,0.5935,0.304,1.4582,0.0263,0.53,0.006,2.0151,2.0163,2.2936,2.2949,0.3764,1e-12,4.3107e-11,0.0,2.6,39.94106,-70.89291
EN720,008,12,2024-09-08 05:41:25+00:00,35.3544,35.3504,25.8358,25.837,238.47434,215.022,210.395,16.7833,16.7651,1513.49,1513.43,57390.0,252.237086,2391.208,53.158,52.744,16.792,16.7738,-0.0182,4.511829,4.509552,4.4993,0.5954,0.3017,1.444,0.0229,0.46,0.0061,2.0224,2.0236,2.3012,2.3026,0.3518,1e-12,4.1449e-11,0.0,2.7131,39.94104,-70.89298
EN720,008,13,2024-09-08 05:44:26+00:00,35.4748,35.4659,25.682,25.6689,233.68502,224.586,221.239,17.8047,17.8301,1516.55,1516.61,61744.0,252.239185,2572.625,46.23,45.871,17.8126,17.838,0.0255,4.628373,4.629914,4.5175,0.579,0.2392,1.0691,0.0206,0.41,0.006,2.1489,2.15,2.4537,2.4549,0.3257,1e-12,4.4765e-11,0.0,2.487,39.94122,-70.89403
EN720,008,14,2024-09-08 05:44:37+00:00,35.4756,35.4764,25.672,25.6591,233.4931,225.08,221.546,17.8479,17.903,1516.67,1516.83,62005.0,252.239311,2583.5,45.822,45.466,17.8557,17.9108,0.0551,4.63283,4.638512,4.521,0.5759,0.2403,1.0759,0.024,0.48,0.006,2.1482,2.1493,2.4512,2.4524,0.3163,1e-12,3.7028e-11,0.0,3.0145,39.94122,-70.89407
EN720,008,15,2024-09-08 05:44:52+00:00,35.4771,35.468,25.6477,25.6359,233.03639,226.124,222.235,17.9512,17.9704,1516.96,1517.01,62358.0,252.239482,2598.208,45.303,44.952,17.9589,17.9782,0.0193,4.643448,4.644338,4.5239,0.5733,0.2525,1.1488,0.018,0.36,0.006,2.1463,2.1474,2.4484,2.4497,0.3296,1e-12,4.2002e-11,0.0,2.6754,39.94122,-70.89414
EN720,008,16,2024-09-08 05:48:20+00:00,35.3938,35.3913,24.507,24.4793,216.47736,233.442,229.517,22.0294,22.1212,1527.94,1528.18,67348.0,252.241888,2806.125,32.875,32.621,22.0359,22.1277,0.0918,5.051356,5.06058,4.5716,0.5308,0.0944,0.2002,0.0256,0.51,0.0061,2.3613,2.3624,2.6854,2.6866,0.2565,1e-12,3.9791e-11,0.0,2.8261,39.94138,-70.89535
EN720,008,17,2024-09-08 05:48:28+00:00,35.3917,35.3918,24.5333,24.5348,216.85993,235.946,229.295,21.9299,21.9248,1527.68,1527.67,67552.0,252.241986,2814.625,33.027,32.771,21.9364,21.9314,-0.0051,5.040774,5.040271,4.5705,0.5318,0.1019,0.2452,0.9451,18.9,0.0055,2.357,2.3581,2.6762,2.6774,0.2374,1e-12,4.0896e-11,0.0,2.7508,39.94138,-70.89541
EN720,008,18,2024-09-08 05:48:37+00:00,35.3981,35.3647,24.5464,24.518,216.96333,235.617,228.351,21.9005,21.9115,1527.61,1527.6,67771.0,252.242092,2823.75,33.034,32.779,21.907,21.918,0.011,5.038535,5.035453,4.5722,0.5302,0.0981,0.2228,0.6479,12.96,0.0056,2.3537,2.3548,2.6678,2.669,0.3458,1e-12,3.9791e-11,0.0,2.8261,39.94138,-70.89544
EN720,008,19,2024-09-08 05:48:47+00:00,35.3803,35.3802,24.4869,24.4614,216.36199,235.371,229.341,22.0647,22.1548,1528.01,1528.25,68011.0,252.242208,2833.75,32.483,32.231,22.0712,22.1612,0.0901,5.0533,5.062637,4.5708,0.5315,0.0988,0.2265,0.0227,0.45,0.0061,2.3636,2.3646,2.6772,2.6784,0.3219,1e-12,3.8686e-11,0.0,2.9015,39.9414,-70.89548
EN720,008,20,2024-09-08 05:52:07+00:00,34.6062,34.6084,23.0835,23.0858,207.23462,206.059,200.759,24.8674,24.8656,1533.74,1533.74,72807.0,252.244521,3033.583,4.633,4.597,24.8684,24.8666,-0.0019,5.240575,5.24068,4.5971,0.5082,0.0743,0.0798,0.013,0.26,1.1842,2.2161,2.217,2.503,2.5041,0.2726,1.7527,59.463,0.0,3.2029,39.94146,-70.89645
EN720,008,21,2024-09-08 05:52:17+00:00,34.6142,34.6085,23.0911,23.087,207.2413,205.489,199.338,24.8625,24.8619,1533.73,1533.72,73044.0,252.244635,3043.458,4.23,4.198,24.8635,24.8628,-0.0006,5.241127,5.240295,4.5968,0.5086,0.0727,0.0701,0.0228,0.45,1.1831,2.2113,2.2122,2.5046,2.5056,0.2581,1.7691,62.4,0.0,3.0899,39.94146,-70.89649
EN720,008,22,2024-09-08 05:52:25+00:00,34.6138,34.6082,23.0877,23.084,207.20627,205.343,200.681,24.8727,24.8707,1533.76,1533.75,73246.0,252.244732,3051.875,4.448,4.414,24.8736,24.8717,-0.002,5.242135,5.241176,4.5967,0.5086,0.072,0.0659,0.028,0.56,1.2468,2.2133,2.2142,2.5081,2.5091,0.2667,2.0625,75.392,0.0,3.0522,39.94146,-70.89653
EN720,008,23,2024-09-08 05:52:34+00:00,34.6142,34.6085,23.0885,23.0845,207.21202,205.061,200.302,24.8708,24.8699,1533.76,1533.75,73445.0,252.244828,3060.167,4.867,4.83,24.8719,24.8709,-0.0009,5.242016,5.241149,4.5949,0.5102,0.0709,0.0594,0.0294,0.59,1.1398,2.2106,2.2115,2.5038,2.5048,0.29,1.5661,58.8,0.0,3.0145,39.94146,-70.89656
EN720,008,24,2024-09-08 05:52:42+00:00,34.6134,34.6078,23.0849,23.0811,207.17788,205.257,200.509,24.8808,24.8791,1533.79,1533.78,73643.0,252.244924,3068.417,5.089,5.05,24.8819,24.8802,-0.0017,5.242967,5.242023,4.5957,0.5095,0.0702,0.0552,0.0168,0.34,1.117,2.2122,2.2131,2.5047,2.5057,0.2696,1.5,52.149,0.0,3.1653,39.94146,-70.8966
EN720,009,1,2024-09-08 09:09:49+00:00,35.2387,35.2279,24.1366,24.1557,213.36175,242.027,237.414,22.9171,22.8225,1530.06,1529.8,34568.0,252.381809,1440.292,32.39,32.14,22.9236,22.8291,-0.0945,5.123671,5.112458,4.5622,0.5391,0.1042,0.2593,0.0167,0.33,0.006,2.4547,2.4559,2.7864,2.7878,0.3622,1e-12,2.8185e-11,0.0,3.6174,39.7724,-70.79151
EN720,009,2,2024-09-08 09:09:57+00:00,35.2161,35.1899,24.2977,24.2191,215.72988,246.148,239.36,22.2926,22.4998,1528.43,1528.94,34759.0,252.381901,1448.25,33.016,32.761,22.2991,22.5064,0.2073,5.056022,5.074138,4.5569,0.5439,0.1109,0.2996,0.0214,0.43,0.0061,2.4383,2.4394,2.7733,2.7747,0.3259,1e-12,2.7633e-11,0.0,3.6551,39.77238,-70.79157
EN720,009,3,2024-09-08 09:12:24+00:00,34.5591,34.5556,23.044,23.0419,207.252,204.838,198.903,24.8807,24.8788,1533.7,1533.7,38293.0,252.383605,1595.5,3.514,3.487,24.8815,24.8796,-0.0018,5.235535,5.234872,4.5984,0.5071,0.0707,0.058,1.3759,27.52,1.3789,2.2052,2.2063,2.4899,2.4911,0.2464,2.7933,80.669,0.0,3.5798,39.77226,-70.79284
EN720,009,4,2024-09-08 09:12:32+00:00,34.559,34.5554,23.0419,23.0395,207.22997,204.637,198.937,24.887,24.8864,1533.73,1533.72,38473.0,252.383692,1603.0,4.023,3.993,24.8878,24.8872,-0.0006,5.236191,5.235652,4.6007,0.5051,0.0713,0.0617,0.987,19.74,1.3252,2.2054,2.2065,2.4958,2.497,0.2703,2.5112,71.695,0.0,3.6174,39.77226,-70.7929
EN720,010,1,2024-09-08 10:43:13+00:00,34.995,34.9874,27.5605,27.5548,301.49646,208.781,205.227,5.8638,5.8615,1482.63,1482.61,19686.0,252.446669,820.208,502.743,498.296,5.9078,5.9055,-0.0023,3.450473,3.449591,4.6293,0.4799,0.0615,0.003,0.5857,11.71,0.0054,1.5883,1.5893,1.8213,1.8225,1.1955,1e-12,9.8472e-13,0.0,101.55,39.77494,-70.99814
