cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR77,009,3,2023-10-13 09:40:59+00:00,27.2893,27.2855,282.78214,143.112,8.6244,8.6406,35.1421,35.1404,1028.4458,1028.4419,255.765,8.6517,8.6679,3.707036,3.708408,1.7377,0.0045,0.1085,0.0062047,253.65351448880753,39.773,-70.8835
AR77,009,4,2023-10-13 09:45:14+00:00,26.6879,26.6869,258.07497,159.279,12.8231,12.827,35.3347,35.3345,1027.2282,1027.2273,121.757,12.8397,12.8436,4.121331,4.121687,2.0445,0.0067,0.1207,0.006105,120.79096158612563,39.773,-70.8835
AR77,009,5,2023-10-13 09:49:05+00:00,25.6477,25.6455,271.81024,199.44,10.9682,10.9703,33.5443,33.542,1025.9364,1025.9342,64.268,10.976,10.9781,3.758671,3.758632,2.3509,0.0893,0.1235,0.0061798,63.76696630255541,39.773,-70.8835
AR77,009,6,2023-10-13 09:49:15+00:00,25.6511,25.6465,271.80419,198.797,10.9678,10.9768,33.5486,33.5447,1025.9406,1025.936,64.459,10.9756,10.9846,3.759076,3.759505,2.3499,0.0851,0.1352,0.0060801,63.956447664149685,39.773,-70.8835
AR77,009,7,2023-10-13 09:51:38+00:00,24.2566,24.2482,248.6358,208.839,15.5007,15.5619,32.9162,32.923,1024.4462,1024.4378,43.026,15.5072,15.5684,4.111536,4.118016,2.6294,0.4919,0.1383,0.0061299,42.692766973550114,39.773,-70.8835
AR77,009,8,2023-10-13 09:51:46+00:00,24.257,24.2581,249.24067,208.309,15.389,15.3534,32.8848,32.8761,1024.4484,1024.4495,43.394,15.3956,15.3599,4.097603,4.093304,2.6173,0.4489,0.1346,0.0061798,43.05787843156098,39.773,-70.8835
AR77,009,9,2023-10-13 09:51:54+00:00,24.27,24.271,249.97795,208.976,15.2484,15.2338,32.8617,32.859,1024.4626,1024.4637,43.659,15.2549,15.2403,4.081914,4.080245,2.629,0.5045,0.1449,0.0061798,43.320797964047976,39.773,-70.8835
AR77,009,10,2023-10-13 09:54:23+00:00,24.0641,24.0663,231.95797,209.61,18.8393,18.849,33.6944,33.7005,1024.2089,1024.2112,33.341,18.8451,18.8549,4.52035,4.522029,2.7869,0.672,0.1493,0.0062296,33.08355331930028,39.773,-70.8835
AR77,009,11,2023-10-13 09:54:34+00:00,24.0644,24.064,232.07725,209.492,18.8146,18.8159,33.6866,33.6866,1024.2075,1024.2072,32.947,18.8204,18.8217,4.516986,4.517114,2.7885,0.6402,0.1459,0.0061798,32.69262686925732,39.773,-70.8835
AR77,009,12,2023-10-13 09:54:42+00:00,24.0638,24.0667,231.93835,208.816,18.8434,18.8464,33.6954,33.7002,1024.2091,1024.212,33.441,18.8493,18.8523,4.520886,4.521743,2.7833,0.6748,0.1457,0.006105,33.18277311167118,39.773,-70.8835
AR77,009,13,2023-10-13 09:54:49+00:00,24.0683,24.0674,231.74349,208.926,18.8818,18.8754,33.714,33.7107,1024.214,1024.2131,33.525,18.8877,18.8813,4.526864,4.525843,2.7853,0.7071,0.1509,0.0061548,33.2661177000911,39.773,-70.8835
AR77,009,14,2023-10-13 09:54:55+00:00,24.0661,24.0668,232.0207,209.457,18.8256,18.8206,33.6925,33.6918,1024.2079,1024.2086,32.635,18.8313,18.8264,4.518744,4.518176,2.783,0.6942,0.1453,0.0061299,32.38306021662006,39.773,-70.8835
AR77,009,15,2023-10-13 09:55:02+00:00,24.0687,24.0691,231.91745,209.654,18.8458,18.8596,33.7025,33.7076,1024.2119,1024.2123,32.964,18.8516,18.8654,4.521942,4.523894,2.7838,0.587,0.1437,0.0061299,32.70949426957144,39.773,-70.8835
AR77,009,16,2023-10-13 09:57:37+00:00,23.9005,23.8977,243.44255,231.777,16.6262,16.6264,32.7834,32.7798,1023.9896,1023.9868,20.302,16.6295,16.6297,4.200734,4.200338,2.9248,0.4607,0.1566,0.0061299,20.145872516177132,39.773,-70.8835
AR77,009,17,2023-10-13 09:59:41+00:00,23.8474,23.844,243.79568,233.59,16.583,16.5809,32.7012,32.6962,1023.8668,1023.8635,4.437,16.5837,16.5816,4.186342,4.185578,2.9344,0.3088,0.166,0.0061548,4.403047774539219,39.773,-70.8835
AR77,009,18,2023-10-13 09:59:48+00:00,23.8477,23.8449,243.80648,231.919,16.5809,16.5827,32.7009,32.6979,1023.8632,1023.8605,3.545,16.5815,16.5833,4.186072,4.185887,2.9271,0.3247,0.1584,0.0061548,3.51788103094286,39.773,-70.8835
AR77,009,19,2023-10-13 09:59:54+00:00,23.8476,23.845,243.79944,233.436,16.5822,16.5836,32.7012,32.6983,1023.8651,1023.8625,3.985,16.5829,16.5842,4.186252,4.186044,2.938,0.3242,0.167,0.0061299,3.954510845067864,39.773,-70.8835
AR77,009,20,2023-10-13 10:00:01+00:00,23.8472,23.8445,243.78819,232.856,16.5845,16.5849,32.7014,32.698,1023.866,1023.8633,4.283,16.5852,16.5856,4.1865,4.18615,2.9319,0.3063,0.1671,0.0061798,4.250227780714916,39.773,-70.8835
AR77,009,21,2023-10-13 10:00:08+00:00,23.8494,23.8453,243.80856,232.757,16.5798,16.5835,32.7029,32.6987,1023.8646,1023.8606,3.462,16.5804,16.584,4.186186,4.186046,2.9345,0.3088,0.1624,0.0061798,3.43551666606146,39.773,-70.8835
AR77,009,22,2023-10-13 10:00:15+00:00,23.8491,23.8459,243.77607,233.058,16.5861,16.5844,32.7044,32.6996,1023.8668,1023.8635,4.028,16.5867,16.585,4.186978,4.186269,2.9354,0.3094,0.1615,0.0061798,3.9971814360010116,39.773,-70.8835
AR77,009,23,2023-10-13 10:00:22+00:00,23.8479,23.8445,243.66101,232.507,16.6085,16.5995,32.7096,32.7024,1023.8665,1023.863,4.227,16.6092,16.6002,4.189686,4.188018,2.9397,0.3116,0.1642,0.0062296,4.194656845562803,39.773,-70.8835
AR77,009,24,2023-10-13 10:00:29+00:00,23.8487,23.8462,243.69436,232.67,16.6019,16.5971,32.7086,32.704,1023.8644,1023.8619,3.557,16.6025,16.5977,4.188921,4.187935,2.9334,0.3406,0.1653,0.006105,3.5297891291454677,39.773,-70.8835
AR77,010,1,2023-10-13 20:16:11+00:00,25.5091,25.5067,276.42289,186.834,10.2953,10.2962,33.216,33.213,1025.9067,1025.9042,88.193,10.3054,10.3063,3.665675,3.66546,2.2032,0.0715,0.8079,0.13907,87.49568465235635,40.36266666666667,-70.883
AR77,010,2,2023-10-13 20:18:04+00:00,24.2507,24.2588,260.94191,159.376,13.3147,13.294,32.3139,32.3191,1024.5405,1024.5486,65.084,13.3236,13.3028,3.845479,3.844144,2.0369,0.078,0.3039,0.2355,64.57301562301468,40.36266666666667,-70.883
AR77,010,3,2023-10-13 20:19:53+00:00,23.7353,23.734,249.83078,228.278,15.4935,15.4944,32.2366,32.2352,1023.9338,1023.9326,45.005,15.5003,15.5011,4.034809,4.034726,2.8181,0.7219,0.1371,0.13849,44.65383186306466,40.36266666666667,-70.883
AR77,010,4,2023-10-13 20:20:05+00:00,23.7358,23.7326,249.86581,228.44,15.4869,15.4969,32.2354,32.2341,1023.9336,1023.9304,44.829,15.4937,15.5037,4.034056,4.034834,2.8168,0.7425,0.1434,0.13814,44.4792241441495,40.36266666666667,-70.883
AR77,010,5,2023-10-13 20:20:14+00:00,23.7346,23.7318,249.84951,228.344,15.4904,15.4967,32.2348,32.233,1023.9323,1023.9295,44.812,15.4971,15.5035,4.034312,4.034686,2.8185,0.7688,0.1497,0.24096,44.462358617957484,40.36266666666667,-70.883
AR77,010,6,2023-10-13 20:21:47+00:00,23.686,23.6837,251.66469,206.157,15.1805,15.1607,32.084,32.0754,1023.8328,1023.8304,33.204,15.1855,15.1656,3.988415,3.985643,2.5735,0.5906,0.1825,0.13932,32.945856050301565,40.36266666666667,-70.883
AR77,010,7,2023-10-13 20:21:57+00:00,23.6834,23.6827,251.70377,204.762,15.1745,15.1668,32.0789,32.0759,1023.8306,1023.8299,33.294,15.1794,15.1718,3.987301,3.986264,2.5656,0.6618,0.1644,0.14009,33.03514913833452,40.36266666666667,-70.883
AR77,010,8,2023-10-13 20:22:12+00:00,23.6908,23.6828,251.46485,208.174,15.2149,15.1772,32.0998,32.0789,1023.8367,1023.8288,33.032,15.2198,15.1821,3.993308,3.987536,2.6009,0.6342,0.1799,0.14156,32.775206929242835,40.36266666666667,-70.883
AR77,010,9,2023-10-13 20:23:30+00:00,23.5828,23.5689,251.90841,221.499,15.1795,15.184,31.9497,31.9328,1023.6936,1023.6797,25.059,15.1832,15.1877,3.972881,3.97141,2.723,1.1931,0.1961,0.13924,24.864670265641248,40.36266666666667,-70.883
AR77,010,10,2023-10-13 20:23:43+00:00,23.5811,23.5679,251.90671,220.709,15.1805,15.1843,31.9476,31.9316,1023.6915,1023.6783,24.978,15.1842,15.188,3.972745,3.971295,2.7262,1.3885,0.1881,0.13857,24.784303279506293,40.36266666666667,-70.883
AR77,010,11,2023-10-13 20:23:55+00:00,23.5788,23.5641,251.90812,221.161,15.1812,15.1854,31.9449,31.9269,1023.6888,1023.6741,24.881,15.1849,15.1891,3.972497,3.970874,2.7292,1.3227,0.1882,0.13827,24.688061291614495,40.36266666666667,-70.883
AR77,010,12,2023-10-13 20:25:06+00:00,23.4959,23.4925,249.95277,238.13,15.5731,15.6277,31.948,31.9592,1023.5621,1023.5587,15.0,15.5754,15.63,4.007999,4.014246,2.9326,2.312,0.2386,0.13807,14.884039753644394,40.36266666666667,-70.883
AR77,010,13,2023-10-13 20:25:14+00:00,23.4915,23.4853,249.62071,239.188,15.6359,15.6745,31.9603,31.9633,1023.558,1023.5517,15.05,15.6382,15.6768,4.015121,4.018977,2.9189,2.5329,0.2414,0.13874,14.933651408588753,40.36266666666667,-70.883
AR77,010,14,2023-10-13 20:25:24+00:00,23.4891,23.4862,249.52763,239.31,15.6541,15.6797,31.9624,31.9659,1023.5554,1023.5525,15.023,15.6563,15.682,4.017006,4.019747,2.9321,2.4723,0.242,0.13765,14.906861116413022,40.36266666666667,-70.883
AR77,010,15,2023-10-13 20:25:32+00:00,23.4926,23.487,249.58934,239.227,15.6413,15.6724,31.9633,31.9648,1023.5587,1023.553,14.968,15.6435,15.6747,4.015934,4.01895,2.9444,2.1365,0.2337,0.13772,14.852288288166237,40.36266666666667,-70.883
AR77,010,16,2023-10-13 20:25:41+00:00,23.4951,23.4929,249.69439,238.966,15.6209,15.6253,31.9607,31.959,1023.5625,1023.5602,15.268,15.6232,15.6276,4.0138,4.014014,2.9377,2.2689,0.2401,0.13949,15.149958083569,40.36266666666667,-70.883
AR77,010,17,2023-10-13 20:25:49+00:00,23.4926,23.492,249.57954,238.92,15.6431,15.6419,31.9638,31.9626,1023.5595,1023.5588,15.142,15.6453,15.6442,4.016166,4.015923,2.9419,2.2155,0.2383,0.13837,15.024936822252332,40.36266666666667,-70.883
AR77,010,18,2023-10-13 20:26:53+00:00,23.4884,23.4868,249.32701,240.908,15.6929,15.6876,31.9726,31.969,1023.5054,1023.5039,3.86,15.6935,15.6882,4.021077,4.0202,2.9633,2.0869,0.2587,0.13792,3.830263055611411,40.36266666666667,-70.883
AR77,010,19,2023-10-13 20:27:16+00:00,23.4898,23.4865,249.37871,240.268,15.6827,15.6883,31.9716,31.9688,1023.5077,1023.5043,4.036,15.6833,15.6889,4.020046,4.020239,2.9616,2.1497,0.2476,0.13787,4.004905464406312,40.36266666666667,-70.883
AR77,010,20,2023-10-13 20:27:26+00:00,23.4895,23.4867,249.36273,241.594,15.6858,15.6878,31.972,31.9689,1023.5076,1023.5048,4.098,15.6864,15.6884,4.020377,4.020219,2.9677,2.0334,0.2358,0.13867,4.066427186533198,40.36266666666667,-70.883
AR77,010,21,2023-10-13 20:27:34+00:00,23.4895,23.4867,249.35277,241.794,15.6877,15.6892,31.9726,31.9693,1023.5069,1023.5041,3.94,15.6882,15.6898,4.020605,4.020383,2.9668,2.1922,0.255,0.13802,3.9096459871853115,40.36266666666667,-70.883
AR77,010,22,2023-10-13 20:27:41+00:00,23.4895,23.4866,249.34992,241.947,15.6882,15.6909,31.9727,31.9697,1023.5062,1023.5033,3.786,15.6888,15.6915,4.02066,4.020569,2.9727,2.1491,0.2419,0.13765,3.7568338164759822,40.36266666666667,-70.883
AR77,010,23,2023-10-13 20:27:50+00:00,23.4895,23.4868,249.35117,242.665,15.688,15.6887,31.9726,31.9693,1023.5063,1023.5037,3.818,15.6886,15.6892,4.020629,4.020325,2.9756,2.099,0.247,0.1369,3.7885870042019194,40.36266666666667,-70.883
AR77,010,24,2023-10-13 20:27:58+00:00,23.4896,23.4866,249.3527,241.884,15.6877,15.6896,31.9726,31.9693,1023.5055,1023.5026,3.618,15.6882,15.6901,4.020598,4.020395,2.9667,2.1574,0.2507,0.13638,3.5901295000410953,40.36266666666667,-70.883
AR77,011,1,2023-10-13 21:38:30+00:00,25.4867,25.4815,277.02994,207.961,10.2098,10.2136,33.1685,33.1626,1025.8964,1025.8911,90.849,10.2202,10.224,3.65337,3.653126,2.3899,0.0802,0.9038,0.069024,90.13009778970718,40.3635,-70.77416666666667
AR77,012,1,2023-10-13 23:02:36+00:00,25.6387,25.6345,276.49131,225.152,10.2341,10.2382,33.3687,33.3642,1026.0374,1026.0331,88.436,10.2443,10.2484,3.675266,3.675187,2.5026,0.0772,0.6988,0.0062794,87.73670236157095,40.36383333333333,-70.99266666666666
AR77,013,1,2023-10-14 01:47:47+00:00,27.2134,27.2096,277.30126,134.786,9.4819,9.4837,35.2224,35.2179,1028.2534,1028.2496,230.956,9.508,9.5097,3.794408,3.794138,1.7045,-0.0078,0.1488,0.0061798,229.05769189022053,40.030833333333334,-70.88083333333333
AR77,013,2,2023-10-14 01:48:04+00:00,27.213,27.2094,277.31381,136.208,9.4801,9.4817,35.2215,35.2173,1028.2532,1028.2497,230.999,9.5062,9.5078,3.794156,3.793893,1.7011,-0.0061,0.1367,0.0062794,229.1003146542425,40.030833333333334,-70.88083333333333
AR77,013,3,2023-10-14 01:48:20+00:00,27.2124,27.209,277.29885,135.287,9.4827,9.4828,35.2213,35.2169,1028.2517,1028.2483,230.795,9.5088,9.5089,3.794362,3.793953,1.6954,-0.0176,0.1403,0.0062794,228.89810425337362,40.030833333333334,-70.88083333333333
AR77,013,4,2023-10-14 01:51:42+00:00,26.354,26.3545,265.21606,171.165,11.7534,11.7699,34.6372,34.6418,1026.8385,1026.8389,108.499,11.7673,11.7837,3.945402,3.947434,2.1205,0.0183,0.169,0.0062296,107.63908737972332,40.030833333333334,-70.88083333333333
AR77,013,5,2023-10-14 01:52:16+00:00,26.3584,26.3565,265.07299,171.668,11.7753,11.7768,34.6481,34.6461,1026.8439,1026.842,108.74,11.7892,11.7907,3.948613,3.948552,2.1257,0.015,0.1553,0.0061548,107.87811437310272,40.030833333333334,-70.88083333333333
AR77,013,6,2023-10-14 01:54:32+00:00,25.7679,25.7621,277.71858,198.451,9.9958,10.0036,33.4826,33.4769,1026.1116,1026.1058,76.171,10.0044,10.0122,3.664124,3.66427,2.31,0.0586,0.1479,0.006105,75.57322125154893,40.030833333333334,-70.88083333333333
AR77,013,7,2023-10-14 01:54:43+00:00,25.7666,25.7624,277.70202,197.9,9.9989,10.0027,33.4817,33.477,1026.1094,1026.1051,75.954,10.0075,10.0113,3.664295,3.664184,2.2992,0.0429,0.1565,0.0061798,75.35796385364725,40.030833333333334,-70.88083333333333
AR77,013,8,2023-10-14 01:57:01+00:00,23.869,23.8683,254.99053,212.545,14.5082,14.5071,32.1356,32.1344,1024.0477,1024.047,40.324,14.514,14.5129,3.933231,3.932987,2.5946,0.2628,0.1278,0.0061548,40.01101898362954,40.030833333333334,-70.88083333333333
AR77,013,9,2023-10-14 01:57:10+00:00,23.8703,23.8713,255.07067,211.604,14.4935,14.4848,32.1333,32.1322,1024.0498,1024.0508,40.492,14.4993,14.4906,3.931641,3.93073,2.5876,0.2658,0.1231,0.0062047,40.177698662341214,40.030833333333334,-70.88083333333333
AR77,013,10,2023-10-14 01:57:18+00:00,23.8693,23.869,255.07751,209.029,14.4926,14.4818,32.1318,32.1284,1024.0488,1024.0485,40.501,14.4985,14.4876,3.931401,3.930044,2.5581,0.2842,0.126,0.0062545,40.18662792701335,40.030833333333334,-70.88083333333333
AR77,013,11,2023-10-14 01:58:32+00:00,23.5985,23.597,251.8716,226.167,15.179,15.1709,31.9699,31.9657,1023.7333,1023.7318,30.485,15.1836,15.1754,3.975395,3.974182,2.7728,1.7273,0.1722,0.0061798,30.249107466562975,40.030833333333334,-70.88083333333333
AR77,013,12,2023-10-14 01:58:46+00:00,23.6057,23.5995,251.90663,226.477,15.1698,15.174,31.9766,31.9698,1023.7402,1023.7341,30.426,15.1743,15.1785,3.975299,3.974927,2.7792,1.9016,0.1735,0.0062047,30.190568326643163,40.030833333333334,-70.88083333333333
AR77,013,13,2023-10-14 01:58:54+00:00,23.5861,23.5918,251.85408,226.047,15.1873,15.182,31.9561,31.962,1023.72,1023.7257,30.292,15.1918,15.1864,3.974599,3.97477,2.7754,1.8331,0.1703,0.0061548,30.05761496360632,40.030833333333334,-70.88083333333333
AR77,013,14,2023-10-14 01:59:04+00:00,23.5952,23.591,251.86363,226.6,15.1818,15.1842,31.9664,31.9616,1023.7297,1023.7255,30.417,15.1863,15.1887,3.975256,3.97494,2.7794,1.7583,0.1777,0.0062047,30.181638625861414,40.030833333333334,-70.88083333333333
AR77,013,15,2023-10-14 02:00:25+00:00,23.4939,23.4931,250.84137,235.902,15.4098,15.4063,31.899,31.897,1023.6064,1023.6057,25.482,15.4136,15.4101,3.988191,3.987647,2.8874,2.3051,0.1895,0.0062047,25.285127345305604,40.030833333333334,-70.88083333333333
AR77,013,16,2023-10-14 02:00:32+00:00,23.5017,23.4958,250.92474,235.46,15.3914,15.4008,31.9039,31.899,1023.6158,1023.61,25.84,15.3952,15.4047,3.987081,3.987394,2.8881,2.2547,0.1925,0.0061299,25.6403391971945,40.030833333333334,-70.88083333333333
AR77,013,17,2023-10-14 02:00:39+00:00,23.4992,23.4959,250.89656,236.04,15.3975,15.401,31.9024,31.899,1023.6128,1023.6095,25.722,15.4014,15.4048,3.987472,3.987405,2.8899,2.2862,0.1882,0.0061548,25.52325826385724,40.030833333333334,-70.88083333333333
AR77,013,18,2023-10-14 02:01:58+00:00,23.4449,23.4427,249.88875,242.417,15.6057,15.6034,31.891,31.8875,1023.5119,1023.5097,15.183,15.608,15.6057,4.004563,4.003953,2.9678,2.0066,0.1993,0.0062545,15.066073181696877,40.030833333333334,-70.88083333333333
AR77,013,19,2023-10-14 02:02:21+00:00,23.4448,23.4419,249.88797,242.699,15.6058,15.6069,31.8909,31.8874,1023.5138,1023.5108,15.627,15.6082,15.6093,4.004588,4.004293,2.9699,1.9712,0.1921,0.006105,15.506637165831384,40.030833333333334,-70.88083333333333
AR77,013,20,2023-10-14 02:03:59+00:00,23.4456,23.4424,249.91901,243.122,15.6014,15.603,31.8907,31.887,1023.4622,1023.459,3.768,15.602,15.6036,4.00351,4.00323,2.9851,1.8334,0.2019,0.0061299,3.7390855255697337,40.030833333333334,-70.88083333333333
AR77,013,21,2023-10-14 02:04:15+00:00,23.4456,23.4424,249.91646,243.811,15.6019,15.6035,31.8909,31.8871,1023.462,1023.4588,3.715,15.6025,15.6041,4.003569,4.00329,2.9866,2.0463,0.1915,0.0061299,3.686492705237413,40.030833333333334,-70.88083333333333
AR77,013,22,2023-10-14 02:04:22+00:00,23.4455,23.4424,249.91752,243.554,15.6018,15.6033,31.8907,31.8871,1023.4621,1023.459,3.76,15.6023,15.6039,4.003536,4.003272,2.9806,1.9271,0.1969,0.006105,3.731146987518179,40.030833333333334,-70.88083333333333
AR77,013,23,2023-10-14 02:04:30+00:00,23.4457,23.4424,249.91971,244.231,15.6013,15.6032,31.8908,31.887,1023.4617,1023.4584,3.626,15.6019,15.6037,4.003496,4.003242,2.9881,1.9989,0.1989,0.006105,3.5981764293536016,40.030833333333334,-70.88083333333333
AR77,013,24,2023-10-14 02:04:40+00:00,23.4457,23.4425,249.91994,244.834,15.6012,15.6031,31.8908,31.8871,1023.4619,1023.4586,3.659,15.6018,15.6036,4.003495,4.003243,2.99,1.9477,0.2017,0.0061798,3.6309229181182756,40.030833333333334,-70.88083333333333
AR77,014,1,2023-10-14 03:47:01+00:00,23.4585,23.456,250.58538,242.484,15.474,15.4757,31.8712,31.8684,1023.4747,1023.4721,3.662,15.4746,15.4763,3.989713,3.989549,2.9656,1.8032,0.2111,0.0061299,3.633899045693055,40.03333333333333,-70.76966666666667
AR77,015,1,2023-10-14 05:11:23+00:00,27.2094,27.2059,276.9123,133.237,9.5399,9.5413,35.2297,35.2255,1028.3799,1028.3764,260.084,9.5695,9.5709,3.802247,3.801982,1.6782,-0.0099,0.1581,0.0061548,257.9281015442094,40.032,-70.994
AR77,016,1,2023-10-14 07:45:24+00:00,26.6071,26.6028,257.55382,150.808,12.9438,12.9355,35.2618,35.2541,1027.2009,1027.1965,133.852,12.9622,12.9539,4.126205,4.124584,1.9641,0.0309,0.4502,0.0062047,132.7815526390969,40.15083333333333,-70.88433333333333
AR77,016,2,2023-10-14 07:45:32+00:00,26.6103,26.6056,257.49122,150.524,12.9533,12.9424,35.2684,35.2596,1027.2055,1027.2008,134.178,12.9717,12.9609,4.127839,4.125853,1.9652,0.0287,0.4795,0.0062794,133.10484051342777,40.15083333333333,-70.88433333333333
AR77,016,3,2023-10-14 07:47:47+00:00,25.4842,25.4796,277.71817,210.075,10.1042,10.106,33.1425,33.137,1025.9153,1025.9108,95.562,10.1151,10.1169,3.641485,3.641111,2.3855,0.0473,0.1706,0.006404,94.8065558306672,40.15083333333333,-70.88433333333333
AR77,016,4,2023-10-14 07:50:58+00:00,24.1153,24.111,258.93808,192.929,13.7142,13.7215,32.2425,32.2389,1024.3841,1024.3798,60.476,13.7226,13.7299,3.873803,3.874074,2.3794,0.1476,0.1309,0.0062047,60.00302052103891,40.15083333333333,-70.88433333333333
AR77,016,5,2023-10-14 07:53:20+00:00,23.9584,23.956,256.19036,204.579,14.2605,14.2596,32.1844,32.1811,1024.1159,1024.1135,35.499,14.2655,14.2647,3.91577,3.915323,2.5244,0.2767,0.1314,0.0062047,35.223496692789006,40.15083333333333,-70.88433333333333
AR77,016,6,2023-10-14 07:53:32+00:00,23.9555,23.953,256.13814,205.102,14.2709,14.2705,32.1835,32.1802,1024.1119,1024.1095,35.272,14.2759,14.2755,3.916596,3.916198,2.5292,0.2576,0.1219,0.0062545,34.99827767250922,40.15083333333333,-70.88433333333333
AR77,016,7,2023-10-14 07:53:44+00:00,23.9582,23.9554,256.19404,205.181,14.2599,14.262,32.1841,32.181,1024.1152,1024.1124,35.388,14.265,14.267,3.915672,3.915519,2.5315,0.3052,0.1315,0.0061798,35.11336759929887,40.15083333333333,-70.88433333333333
AR77,016,8,2023-10-14 07:55:30+00:00,23.7078,23.7054,251.3033,232.518,15.2388,15.24,32.1286,32.1259,1023.8077,1023.8053,22.621,15.2421,15.2434,3.998129,3.997933,2.8502,2.4994,0.1862,0.0062545,22.446142114117333,40.15083333333333,-70.88433333333333
AR77,016,9,2023-10-14 07:55:41+00:00,23.7073,23.7054,251.29887,232.37,15.2398,15.2401,32.1283,32.1259,1023.8063,1023.8045,22.425,15.2432,15.2435,3.998171,3.997935,2.8486,2.3364,0.1857,0.0061299,22.25166774895118,40.15083333333333,-70.88433333333333
AR77,016,10,2023-10-14 07:55:51+00:00,23.708,23.7055,251.30361,232.052,15.2386,15.2402,32.1289,32.1261,1023.8072,1023.8047,22.453,15.242,15.2435,3.998139,3.997962,2.8454,2.5518,0.1915,0.0061548,22.2794498124341,40.15083333333333,-70.88433333333333
AR77,016,11,2023-10-14 07:56:02+00:00,23.7078,23.7056,251.30051,232.114,15.2393,15.2403,32.1288,32.1262,1023.8073,1023.8051,22.517,15.2426,15.2437,3.998192,3.997997,2.8468,2.5937,0.1896,0.0061798,22.342951657658965,40.15083333333333,-70.88433333333333
AR77,016,12,2023-10-14 07:56:10+00:00,23.7079,23.7052,251.2993,232.159,15.2395,15.2411,32.129,32.126,1023.8077,1023.805,22.574,15.2428,15.2445,3.998229,3.998045,2.8483,2.4241,0.1857,0.0061798,22.39950797197038,40.15083333333333,-70.88433333333333
AR77,016,13,2023-10-14 07:56:23+00:00,23.7067,23.7043,251.2861,232.872,15.2424,15.2429,32.1283,32.1253,1023.8056,1023.8033,22.387,15.2457,15.2462,3.998402,3.99812,2.8555,2.6968,0.1964,0.0062545,22.213963513905185,40.15083333333333,-70.88433333333333
AR77,016,14,2023-10-14 07:58:20+00:00,23.5835,23.5821,250.28142,241.309,15.4768,15.4773,32.0345,32.0328,1023.6591,1023.6578,17.135,15.4794,15.4798,4.009037,4.0089,2.9406,1.8542,0.1978,0.0062296,17.002774503001596,40.15083333333333,-70.88433333333333
AR77,016,15,2023-10-14 07:58:33+00:00,23.5698,23.5666,250.20254,241.339,15.4968,15.4986,32.0224,32.0187,1023.647,1023.6438,17.485,15.4994,15.5012,4.009526,4.009281,2.9566,1.8071,0.2043,0.0061798,17.350058934320582,40.15083333333333,-70.88433333333333
AR77,016,16,2023-10-14 07:58:41+00:00,23.5725,23.5681,250.2119,241.726,15.494,15.4973,32.0251,32.0204,1023.649,1023.6447,17.336,15.4966,15.4999,4.009566,4.009339,2.9532,1.9921,0.208,0.0061548,17.20221506276062,40.15083333333333,-70.88433333333333
AR77,016,17,2023-10-14 08:00:57+00:00,23.5568,23.5539,250.07853,243.026,15.5268,15.5288,32.0141,32.0108,1023.5708,1023.5679,3.169,15.5273,15.5292,4.01054,4.010353,2.9766,1.7068,0.1921,0.0062047,3.14465232718756,40.15083333333333,-70.88433333333333
AR77,016,18,2023-10-14 08:01:08+00:00,23.5564,23.5534,250.10121,242.948,15.5228,15.524,32.0124,32.0088,1023.5707,1023.5677,3.235,15.5233,15.5245,4.009992,4.009703,2.9771,1.7676,0.1942,0.0061798,3.2101447301243926,40.15083333333333,-70.88433333333333
AR77,016,19,2023-10-14 08:01:17+00:00,23.5566,23.5539,250.02218,242.702,15.5372,15.5371,32.0168,32.0132,1023.5708,1023.5681,3.209,15.5377,15.5376,4.011798,4.011396,2.9797,1.886,0.2012,0.0062047,3.1843446951071464,40.15083333333333,-70.88433333333333
AR77,016,20,2023-10-14 08:01:32+00:00,23.5572,23.5539,250.04759,242.645,15.5323,15.5351,32.0161,32.0126,1023.5716,1023.5683,3.255,15.5328,15.5356,4.011277,4.011139,2.982,1.7254,0.2232,0.0061299,3.229990908692413,40.15083333333333,-70.88433333333333
AR77,016,21,2023-10-14 08:01:41+00:00,23.5572,23.5545,250.10825,243.235,15.5212,15.5214,32.0129,32.0095,1023.5712,1023.5686,3.179,15.5217,15.5219,4.009901,4.009539,2.9801,1.8309,0.1928,0.0062545,3.1545754198895697,40.15083333333333,-70.88433333333333
AR77,016,22,2023-10-14 08:01:48+00:00,23.5584,23.5554,250.11146,243.271,15.5201,15.5215,32.0142,32.0106,1023.573,1023.5699,3.301,15.5206,15.522,4.00995,4.009677,2.98,1.8539,0.1923,0.0061798,3.2756371120910934,40.15083333333333,-70.88433333333333
AR77,016,23,2023-10-14 08:01:56+00:00,23.5589,23.5558,250.12409,243.631,15.5176,15.5194,32.0141,32.0106,1023.5733,1023.5702,3.261,15.5181,15.5199,4.009711,4.009484,2.9819,1.7424,0.2136,0.0062047,3.2359447618873207,40.15083333333333,-70.88433333333333
