cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR92,7,15,2025-08-15 11:21:10+00:00,22.857,22.8569,211.52979,206.495,23.9165,23.9179,33.9312,33.9315,1022.8691,1022.8689,2.83,23.9171,23.9185,5.053029,5.053213,2.7575,0.1263,0.0781,0.00062296,2.8081664273254483,40.513667,-70.8835
AR92,7,16,2025-08-15 11:21:22+00:00,22.858,22.8592,211.5296,205.143,23.9162,23.9185,33.9324,33.9349,1022.8694,1022.8706,2.654,23.9167,23.919,5.053139,5.053703,2.7526,0.1281,0.0874,0.00069771,2.6335253993002192,40.513667,-70.8835
AR92,7,17,2025-08-15 11:21:33+00:00,22.857,22.8586,211.52745,205.821,23.9171,23.9201,33.9314,33.9347,1022.8687,1022.8703,2.75,23.9177,23.9207,5.05311,5.053847,2.7518,0.1252,0.0817,0.00059804,2.7287841603451297,40.513667,-70.8835
AR92,7,18,2025-08-15 11:21:45+00:00,22.8578,22.8575,211.53001,206.282,23.9162,23.9171,33.9321,33.932,1022.8693,1022.869,2.689,23.9167,23.9177,5.053101,5.05319,2.7576,0.1539,0.0849,0.00044853,2.6682551610701104,40.513667,-70.8835
AR92,7,19,2025-08-15 11:21:58+00:00,22.852,22.8526,211.56236,204.497,23.9109,23.9115,33.9224,33.9234,1022.8637,1022.8642,2.729,23.9115,23.9121,5.051286,5.051484,2.7489,0.137,0.0788,0.00042361,2.7079463101575705,40.513667,-70.8835
AR92,8,1,2025-08-16 04:33:16+00:00,27.4718,27.4729,294.36543,178.78,6.876,6.8779,35.0453,35.047,1029.4493,1029.4504,434.256,6.9171,6.919,3.544579,3.544916,1.8195,0.0022,0.1689,0.00047345,430.47902834781706,39.941833,-70.884
AR92,8,2,2025-08-16 04:33:33+00:00,27.4713,27.4727,294.33698,179.42,6.8801,6.8806,35.0455,35.0473,1029.4484,1029.4498,434.16,6.9212,6.9217,3.544971,3.545182,1.82,-0.0016,0.1516,0.00019935,430.3839628030168,39.941833,-70.884
AR92,8,3,2025-08-16 04:43:45+00:00,26.5951,26.5949,246.47603,148.759,14.9373,14.9403,35.79,35.7905,1027.039,1027.0388,100.986,14.9526,14.9556,4.378001,4.378355,1.8776,0.1022,0.0705,0.00042361,100.18826480622248,39.941833,-70.884
AR92,8,4,2025-08-16 04:48:12+00:00,25.8672,25.8656,262.64308,211.895,12.3816,12.4381,34.1647,34.1768,1026.1195,1026.1179,56.593,12.389,12.4456,3.953437,3.960033,2.3491,0.5492,0.1173,0.00034886,56.151984355117015,39.941833,-70.884
AR92,8,5,2025-08-16 04:48:24+00:00,25.8555,25.8602,262.99418,212.784,12.3273,12.3855,34.1361,34.1566,1026.1082,1026.1128,56.656,12.3347,12.3929,3.94535,3.952966,2.3501,0.5564,0.1185,0.00037378,56.21448482826115,39.941833,-70.884
AR92,8,6,2025-08-16 04:48:36+00:00,25.8524,25.8519,263.10888,212.648,12.3093,12.3549,34.1276,34.1383,1026.1056,1026.1051,56.777,12.3167,12.3624,3.942775,3.948196,2.3544,0.5688,0.1204,0.00039869,56.33452536603044,39.941833,-70.884
AR92,8,7,2025-08-16 04:48:48+00:00,25.8546,25.8571,263.09124,212.74,12.3114,12.3244,34.131,34.1374,1026.108,1026.1105,56.809,12.3188,12.3318,3.943324,3.945214,2.3522,0.566,0.1263,0.00052329,56.36627161218627,39.941833,-70.884
AR92,8,8,2025-08-16 04:54:32+00:00,25.2137,25.2157,248.49412,250.421,15.1359,15.1393,34.0551,34.0585,1025.4019,1025.4038,42.694,15.1423,15.1457,4.203521,4.204226,2.8115,2.2683,0.1724,0.00034886,42.362723046910155,39.941833,-70.884
AR92,8,9,2025-08-16 04:54:55+00:00,25.2117,25.2135,248.50608,249.53,15.1345,15.1385,34.052,34.0555,1025.4001,1025.402,42.76,15.141,15.1449,4.203055,4.203824,2.806,2.291,0.1703,0.00047345,42.428204142785575,39.941833,-70.884
AR92,8,10,2025-08-16 04:55:08+00:00,25.2151,25.2165,248.47527,249.263,15.1388,15.1407,34.0576,34.06,1025.4039,1025.4054,42.861,15.1453,15.1471,4.204092,4.204536,2.8079,2.2151,0.1743,0.00044853,42.52841002167798,39.941833,-70.884
AR92,8,11,2025-08-16 04:55:22+00:00,25.2131,25.2144,248.49101,249.274,15.1367,15.1392,34.0545,34.0568,1025.4021,1025.4033,42.876,15.1432,15.1456,4.203544,4.204039,2.8023,2.1009,0.1715,0.00062296,42.543292078716135,39.941833,-70.884
AR92,8,12,2025-08-16 04:55:43+00:00,25.2152,25.2174,248.48883,249.584,15.1363,15.1372,34.0571,34.0602,1025.4032,1025.4055,42.667,15.1427,15.1436,4.203776,4.204211,2.8087,2.2592,0.1646,0.00037378,42.335935319833,39.941833,-70.884
AR92,8,13,2025-08-16 04:55:57+00:00,25.2164,25.2181,248.50229,249.359,15.1333,15.1351,34.0578,34.0605,1025.4051,1025.4068,42.826,15.1397,15.1415,4.203576,4.204051,2.8063,2.1116,0.1606,0.00034886,42.493685217714734,39.941833,-70.884
AR92,8,14,2025-08-16 04:59:21+00:00,24.7423,24.7484,230.60437,237.052,18.8347,18.7279,34.5802,34.5529,1024.8893,1024.8954,33.88,18.8407,18.7339,4.625868,4.611956,2.8702,1.0396,0.1236,0.00052329,33.61783213703794,39.941833,-70.884
AR92,8,15,2025-08-16 04:59:35+00:00,24.7823,24.7884,232.61075,238.003,18.4032,18.3999,34.4908,34.4977,1024.9307,1024.9368,34.145,18.4091,18.4058,4.572282,4.57276,2.8682,1.1027,0.1271,0.00037378,33.88075976449433,39.941833,-70.884
AR92,8,16,2025-08-16 05:01:54+00:00,23.478,23.4776,205.55663,196.745,25.1107,25.109,35.2256,35.2244,1023.5655,1023.5652,20.627,25.1152,25.1135,5.350488,5.350142,2.7182,0.0836,0.0746,0.00042361,20.46804331796674,39.941833,-70.884
AR92,8,17,2025-08-16 05:04:18+00:00,22.8279,22.8289,208.98088,202.086,24.5488,24.5501,34.1408,34.1425,1022.8357,1022.8366,1.82,24.5492,24.5505,5.145137,5.145494,2.7434,0.1358,0.0946,0.00034886,1.8060570183921192,39.941833,-70.884
AR92,8,18,2025-08-16 05:04:47+00:00,22.8291,22.8295,209.00746,202.591,24.5418,24.5446,34.1396,34.1412,1022.8366,1022.837,1.761,24.5422,24.545,5.144247,5.144756,2.7536,0.1446,0.0824,0.0002741,1.747509266256524,39.941833,-70.884
AR92,8,19,2025-08-16 05:05:00+00:00,22.8269,22.8278,208.99744,202.355,24.5453,24.5458,34.138,34.1395,1022.8341,1022.8351,1.707,24.5456,24.5462,5.144384,5.144638,2.7488,0.1402,0.0842,0.00049837,1.6939231733420415,39.941833,-70.884
AR92,8,20,2025-08-16 05:05:14+00:00,22.8271,22.8281,208.99975,202.359,24.5446,24.5464,34.138,34.1401,1022.8351,1022.8361,1.894,24.545,24.5468,5.144327,5.144788,2.744,0.1455,0.087,0.00044853,1.8794897685655652,39.941833,-70.884
AR92,8,21,2025-08-16 05:05:27+00:00,22.8277,22.8284,208.9964,203.444,24.5451,24.5479,34.1391,34.1411,1022.8351,1022.8358,1.73,24.5455,24.5483,5.14452,5.145076,2.7506,0.1415,0.0831,0.00042361,1.7167468812997246,39.941833,-70.884
AR92,8,22,2025-08-16 05:05:39+00:00,22.8286,22.8311,208.98789,203.613,24.5469,24.5482,34.1409,34.1447,1022.8355,1022.838,1.635,24.5472,24.5485,5.144933,5.145578,2.7564,0.1411,0.0868,0.00059804,1.6224750276179816,39.941833,-70.884
AR92,8,23,2025-08-16 05:05:50+00:00,22.8293,22.8306,208.97795,201.822,24.549,24.5517,34.1427,34.1455,1022.8371,1022.8384,1.837,24.5494,24.5521,5.145399,5.146046,2.7493,0.1324,0.0857,0.00059804,1.8229267065753387,39.941833,-70.884
AR92,8,24,2025-08-16 05:06:02+00:00,22.8298,22.8311,208.99198,202.438,24.5453,24.5429,34.1419,34.1427,1022.837,1022.8383,1.689,24.5457,24.5432,5.144913,5.144769,2.749,0.1509,0.0884,0.00037378,1.6760611392508225,39.941833,-70.884
AR92,9,1,2025-08-16 08:28:43+00:00,25.2421,25.2406,259.50386,251.212,13.1669,13.0817,33.5573,33.5333,1025.415,1025.4135,38.865,13.1722,13.087,3.962648,3.952149,2.7217,1.7947,0.1648,0.00049837,38.56438026068646,39.773667,-70.775
AR92,9,2,2025-08-16 08:28:51+00:00,25.2785,25.2431,259.67292,250.745,13.1233,13.0604,33.593,33.5311,1025.451,1025.4157,38.786,13.1286,13.0657,3.962344,3.949921,2.7117,1.8027,0.1486,0.00072263,38.48599869434838,39.773667,-70.775
AR92,9,3,2025-08-16 08:29:01+00:00,25.2485,25.2537,260.10011,250.614,13.0621,13.0502,33.5386,33.5423,1025.4225,1025.4277,39.1,13.0674,13.0555,3.950877,3.950163,2.7044,1.8303,0.1891,0.00047345,38.79754043881287,39.773667,-70.775
AR92,9,4,2025-08-16 08:29:10+00:00,25.2299,25.2398,259.2444,251.639,13.2164,13.1624,33.5543,33.5532,1025.4026,1025.4126,38.847,13.2217,13.1677,3.966962,3.961791,2.7216,1.9223,0.1511,0.00044853,38.54652117226235,39.773667,-70.775
AR92,9,5,2025-08-16 08:29:17+00:00,25.2187,25.2265,259.38281,253.449,13.1971,13.1723,33.5348,33.5386,1025.3919,1025.3997,38.944,13.2024,13.1776,3.963094,3.961177,2.7311,1.7331,0.1489,0.0005482,38.64276179701013,39.773667,-70.775
AR92,9,6,2025-08-16 08:29:25+00:00,25.2385,25.2327,259.99763,251.684,13.0836,13.0844,33.5312,33.5239,1025.4135,1025.4076,39.314,13.0889,13.0898,3.952125,3.95143,2.728,1.8652,0.1527,0.00044853,39.009864795505315,39.773667,-70.775
AR92,9,7,2025-08-16 08:29:35+00:00,25.256,25.2293,260.17331,251.451,13.0466,13.117,33.5443,33.5279,1025.4297,1025.4029,39.018,13.0518,13.1223,3.950027,3.95488,2.7182,1.8458,0.1573,0.0005482,38.71618244937948,39.773667,-70.775
AR92,9,8,2025-08-16 08:29:49+00:00,25.2645,25.2751,261.6801,251.423,12.7866,12.7652,33.489,33.4973,1025.4392,1025.4499,39.225,12.7919,12.7704,3.919959,3.91883,2.7062,2.1077,0.165,0.00057312,38.921561701949706,39.773667,-70.775
AR92,9,9,2025-08-16 08:30:01+00:00,25.2384,25.2832,260.57824,251.028,12.9844,12.7949,33.5056,33.5152,1025.4125,1025.4575,39.115,12.9897,12.8001,3.940145,3.923474,2.7105,2.3499,0.1613,0.00049837,38.81242299435687,39.773667,-70.775
AR92,9,10,2025-08-16 08:30:08+00:00,25.2444,25.2628,261.1561,250.0,12.8836,12.8397,33.4877,33.5002,1025.4182,1025.4366,39.02,12.8888,12.8449,3.92885,3.926074,2.6982,2.0369,0.1728,0.00072263,38.71816679096991,39.773667,-70.775
AR92,9,11,2025-08-16 08:33:09+00:00,23.8,23.8004,213.22579,215.425,23.0976,23.1033,34.861,34.8637,1023.9031,1023.9035,24.114,23.1025,23.1082,5.092856,5.093802,2.836,0.1838,0.0689,0.00044853,23.928334635434936,39.773667,-70.775
AR92,9,12,2025-08-16 08:33:18+00:00,23.785,23.7881,213.01203,215.974,23.1548,23.1321,34.863,34.8585,1023.8874,1023.8906,23.979,23.1597,23.1371,5.099006,5.096085,2.844,0.1891,0.0698,0.00059804,23.79438185515954,39.773667,-70.775
AR92,9,13,2025-08-16 08:36:13+00:00,22.6407,22.6402,209.52206,202.97,24.498,24.4993,33.8731,33.8729,1022.6527,1022.6522,2.814,24.4986,24.4999,5.104115,5.104221,2.7404,0.112,0.0688,0.00062296,2.792477905705693,39.773667,-70.775
AR92,9,14,2025-08-16 08:36:20+00:00,22.6308,22.6381,209.56333,201.91,24.4922,24.4961,33.8577,33.8688,1022.6434,1022.6507,2.957,24.4928,24.4968,5.101476,5.103363,2.7316,0.0983,0.0689,0.00059804,2.9343831921874686,39.773667,-70.775
AR92,9,15,2025-08-16 08:36:26+00:00,22.6343,22.6341,209.55374,202.168,24.4931,24.4931,33.8626,33.8624,1022.6466,1022.6464,2.9,24.4937,24.4937,5.102215,5.102189,2.7332,0.1049,0.0729,0.0006728,2.877819558326753,39.773667,-70.775
AR92,9,16,2025-08-16 08:36:35+00:00,22.6306,22.6322,209.5739,201.758,24.4897,24.491,33.8564,33.859,1022.6436,1022.6452,3.04,24.4904,24.4916,5.101055,5.101534,2.7306,0.0967,0.0791,0.00052329,3.016747753873272,39.773667,-70.775
AR92,9,17,2025-08-16 08:36:41+00:00,22.6292,22.6305,209.59846,202.099,24.4844,24.4865,33.8524,33.855,1022.6408,1022.6421,2.74,24.485,24.4871,5.099961,5.100512,2.7421,0.0881,0.0692,0.00052329,2.7190443621589404,39.773667,-70.775
AR92,9,18,2025-08-16 08:36:49+00:00,22.6275,22.6296,209.60069,201.584,24.4845,24.4861,33.8503,33.8536,1022.641,1022.6431,3.162,24.4852,24.4867,5.099711,5.100319,2.7285,0.0968,0.0693,0.00049837,3.137813675907686,39.773667,-70.775
AR92,9,19,2025-08-16 08:36:55+00:00,22.6302,22.6311,209.60378,202.202,24.4826,24.4845,33.8531,33.855,1022.6425,1022.6434,2.88,24.4832,24.4851,5.099878,5.100328,2.7343,0.0977,0.0764,0.0005482,2.857972665545807,39.773667,-70.775
AR92,9,20,2025-08-16 08:37:02+00:00,22.6293,22.6296,209.6033,201.678,24.4831,24.4844,33.8521,33.853,1022.6423,1022.6427,3.057,24.4838,24.4851,5.099801,5.100069,2.7358,0.0991,0.0782,0.00064788,3.03361759976497,39.773667,-70.775
AR92,9,21,2025-08-16 08:37:08+00:00,22.6271,22.6276,209.59953,202.272,24.4849,24.4872,33.8499,33.8514,1022.6409,1022.6413,3.224,24.4856,24.4878,5.099713,5.100131,2.7351,0.0995,0.0731,0.00037378,3.1993389530875547,39.773667,-70.775
AR92,9,22,2025-08-16 08:37:16+00:00,22.6266,22.6279,209.59277,201.357,24.4868,24.4881,33.8499,33.8522,1022.6402,1022.6416,3.212,24.4875,24.4887,5.099904,5.100332,2.7323,0.1086,0.0702,0.00057312,3.187430836367987,39.773667,-70.775
AR92,9,23,2025-08-16 08:37:22+00:00,22.6269,22.6292,209.59836,201.767,24.4853,24.4854,33.8497,33.8528,1022.6407,1022.643,3.257,24.486,24.4861,5.099727,5.100144,2.7285,0.1052,0.0844,0.00032394,3.2320862704917843,39.773667,-70.775
AR92,9,24,2025-08-16 08:37:31+00:00,22.6274,22.629,209.60083,201.677,24.4845,24.4853,33.8501,33.8525,1022.6411,1022.6426,3.206,24.4852,24.486,5.099692,5.100094,2.7355,0.1281,0.0678,0.00047345,3.1814767777482325,39.773667,-70.775
AR92,10,1,2025-08-16 10:20:23+00:00,26.0367,26.038,245.72586,206.094,15.3123,15.3123,35.1736,35.1754,1026.2595,1026.2609,50.7,15.32,15.3201,4.344686,4.344889,2.4268,0.9413,0.0837,0.00049837,50.306390578506836,39.774333,-70.9925
AR92,10,2,2025-08-16 10:22:43+00:00,25.2763,25.2794,242.31586,238.195,16.2723,16.3123,34.4685,34.4845,1025.4328,1025.4358,35.682,16.278,16.3179,4.359587,4.365309,2.7575,1.1621,0.135,0.00057312,35.40627175938375,39.774333,-70.9925
AR92,10,3,2025-08-16 10:25:04+00:00,24.2172,24.2082,223.25582,230.601,20.63,20.677,34.5054,34.5102,1024.3239,1024.3149,24.738,20.6346,20.6816,4.796268,4.801601,2.8869,0.2864,0.0729,0.00059804,24.54749153034939,39.774333,-70.9925
AR92,10,4,2025-08-16 10:25:15+00:00,24.1772,24.2032,222.46797,229.333,20.8206,20.6562,34.5202,34.4962,1024.2828,1024.3088,24.505,20.8253,20.6609,4.817324,4.79777,2.8849,0.2822,0.0804,0.00049837,24.31629961258427,39.774333,-70.9925
AR92,10,5,2025-08-16 10:28:35+00:00,22.5913,22.5899,208.24806,199.836,24.8328,24.8358,33.9406,33.94,1022.6026,1022.6012,2.647,24.8333,24.8364,5.147141,5.147374,2.7274,0.0935,0.0767,0.00049837,2.626756064008013,39.774333,-70.9925
AR92,10,6,2025-08-16 10:28:44+00:00,22.5911,22.5878,208.24776,200.32,24.8329,24.8391,33.9403,33.9385,1022.6026,1022.5994,2.723,24.8335,24.8397,5.147129,5.147507,2.7303,0.0873,0.0688,0.00049837,2.702174327024964,39.774333,-70.9925
AR92,11,1,2025-08-16 12:17:50+00:00,27.5553,27.5571,299.51196,198.425,6.1338,6.1316,35.0251,35.027,1029.8684,1029.8701,506.317,6.1792,6.177,3.478137,3.478101,1.9211,0.0096,0.0592,0.0006728,501.833957084516,39.7725,-70.8835
AR92,11,2,2025-08-16 12:18:06+00:00,27.5558,27.5567,299.5378,199.108,6.1301,6.132,35.0251,35.0266,1029.8703,1029.8713,506.647,6.1755,6.1774,3.47781,3.478114,1.9207,0.017,0.0568,0.00049837,502.16063665639666,39.7725,-70.8835
AR92,11,3,2025-08-16 12:28:20+00:00,26.6553,26.6571,246.13683,149.914,14.9759,14.9636,35.879,35.8779,1027.0964,1027.0982,100.366,14.9911,14.9788,4.39156,4.390203,1.8931,0.039,0.0611,0.00087214,99.57484274477062,39.7725,-70.8835
AR92,11,4,2025-08-16 12:30:48+00:00,26.466,26.467,250.52701,171.123,14.251,14.2512,35.4297,35.4311,1026.7984,1026.7995,75.349,14.262,14.2622,4.269035,4.269198,2.0633,0.2709,0.0675,0.00062296,74.75957489185944,39.7725,-70.8835
AR92,11,5,2025-08-16 12:33:07+00:00,25.8949,25.8921,233.89959,187.449,17.6725,17.665,35.7077,35.7016,1026.1128,1026.11,50.077,17.681,17.6735,4.642206,4.640741,2.338,0.8137,0.0853,0.0006728,49.688310533625206,39.7725,-70.8835
AR92,11,6,2025-08-16 12:33:19+00:00,25.8969,25.8976,233.84375,185.207,17.6829,17.6811,35.7136,35.7139,1026.1158,1026.1165,50.315,17.6915,17.6897,4.643972,4.643822,2.3246,0.7802,0.0781,0.00059804,49.92443441689008,39.7725,-70.8835
AR92,11,7,2025-08-16 12:33:31+00:00,25.88,25.886,233.85949,185.611,17.6868,17.7039,35.6928,35.7062,1026.0977,1026.1037,50.04,17.6953,17.7124,4.641946,4.645231,2.3203,0.7539,0.0757,0.0006728,49.65160217437307,39.7725,-70.8835
AR92,11,8,2025-08-16 12:35:22+00:00,25.3285,25.3272,266.25288,246.466,11.997,12.0262,33.3761,33.3815,1025.508,1025.5066,40.116,12.0021,12.0313,3.835021,3.838278,2.621,3.3419,0.2708,0.00084722,39.80558730389706,39.7725,-70.8835
AR92,11,9,2025-08-16 12:35:34+00:00,25.3292,25.3295,266.20117,246.864,12.0052,12.0071,33.379,33.3798,1025.5097,1025.51,40.35,12.0103,12.0123,3.836091,3.83636,2.6221,3.0706,0.2283,0.00069771,40.03775392840579,39.7725,-70.8835
AR92,11,10,2025-08-16 12:35:53+00:00,25.3269,25.3275,266.08496,247.158,12.0253,12.0248,33.3808,33.3814,1025.5071,1025.5077,40.297,12.0304,12.03,3.838133,3.838158,2.6227,2.9954,0.224,0.00082231,39.98516920318615,39.7725,-70.8835
AR92,11,11,2025-08-16 12:36:11+00:00,25.325,25.3273,266.16519,246.384,12.0128,12.0135,33.3753,33.3784,1025.5043,1025.5066,40.101,12.018,12.0186,3.836406,3.836783,2.6201,3.2606,0.2167,0.00084722,39.79070481898612,39.7725,-70.8835
AR92,11,12,2025-08-16 12:36:30+00:00,25.3273,25.3291,266.2292,247.184,12.0013,12.005,33.3755,33.3787,1025.5085,1025.5103,40.511,12.0065,12.0101,3.835389,3.836052,2.6252,3.0375,0.2157,0.00077247,40.1974923504734,39.7725,-70.8835
AR92,11,13,2025-08-16 12:38:32+00:00,24.5862,24.6139,235.65756,246.572,17.8671,17.696,34.0619,34.0438,1024.7132,1024.741,29.138,17.872,17.7009,4.468591,4.449718,2.9127,0.3827,0.0802,0.00074755,28.913303260261987,39.7725,-70.8835
AR92,11,14,2025-08-16 12:38:49+00:00,24.6024,24.6047,236.09694,245.983,17.7721,17.7593,34.0529,34.0518,1024.73,1024.7323,29.273,17.777,17.7642,4.458241,4.456857,2.9084,0.371,0.0804,0.00062296,29.047252704060853,39.7725,-70.8835
AR92,11,15,2025-08-16 12:40:41+00:00,23.8136,23.8175,216.69376,220.056,22.281,22.2713,34.5718,34.5734,1023.9126,1023.9165,23.095,22.2856,22.2759,4.971801,4.971017,2.8471,0.1616,0.0742,0.00084722,22.91723946476997,39.7725,-70.8835
AR92,11,16,2025-08-16 12:40:58+00:00,23.8141,23.8146,216.70966,219.277,22.277,22.2773,34.571,34.5717,1023.9145,1023.915,23.411,22.2817,22.282,4.971315,4.971439,2.8369,0.1547,0.0776,0.00092198,23.230789434530895,39.7725,-70.8835
AR92,11,17,2025-08-16 12:41:13+00:00,23.8117,23.8113,216.67284,219.889,22.2866,22.2878,34.5714,34.5713,1023.9117,1023.9113,23.322,22.2912,22.2924,4.972329,4.972445,2.8443,0.1521,0.0702,0.00079739,23.142479523295787,39.7725,-70.8835
AR92,11,18,2025-08-16 12:43:30+00:00,23.0022,23.0033,207.62378,198.633,24.8069,24.8092,34.474,34.4764,1023.0154,1023.0165,3.095,24.8076,24.8099,5.216441,5.216995,2.7219,0.0944,0.0743,0.00069771,3.071326987249105,39.7725,-70.8835
AR92,11,19,2025-08-16 12:43:43+00:00,22.9979,23.0012,207.6208,198.937,24.8096,24.81,34.4693,34.474,1023.0117,1023.0151,3.252,24.8103,24.8107,5.216089,5.216764,2.7186,0.0808,0.0714,0.00084722,3.227124897795977,39.7725,-70.8835
AR92,11,20,2025-08-16 12:43:55+00:00,23.0047,23.008,207.62335,199.106,24.8059,24.8053,34.477,34.4811,1023.0185,1023.0218,3.237,24.8066,24.806,5.21674,5.217233,2.7163,0.0853,0.0717,0.00074755,3.2122397522339714,39.7725,-70.8835
AR92,11,21,2025-08-16 12:44:07+00:00,23.0071,23.0094,207.80781,198.826,24.7592,24.7583,34.4615,34.4641,1023.0206,1023.0229,3.176,24.7599,24.759,5.209841,5.210106,2.7128,0.0784,0.0782,0.00062296,3.1517068157890376,39.7725,-70.8835
AR92,11,22,2025-08-16 12:44:20+00:00,23.005,23.0031,207.71751,199.727,24.7825,24.7846,34.468,34.4663,1023.0186,1023.0167,3.201,24.7832,24.7853,5.213112,5.213107,2.7269,0.0829,0.0728,0.0006728,3.1765153984656718,39.7725,-70.8835
AR92,11,23,2025-08-16 12:44:31+00:00,22.9983,23.0027,207.72094,199.526,24.7846,24.7887,34.4599,34.4674,1023.0116,1023.016,3.124,24.7852,24.7894,5.212245,5.213679,2.7192,0.0801,0.0692,0.00079739,3.1001049541834833,39.7725,-70.8835
AR92,11,24,2025-08-16 12:44:43+00:00,23.0098,23.0082,207.6898,198.873,24.7872,24.7884,34.4762,34.4746,1023.0239,1023.0224,3.326,24.7879,24.7891,5.214716,5.214623,2.7188,0.0922,0.0973,0.00069771,3.300558266715221,39.7725,-70.8835
AR92,12,1,2025-08-17 01:09:37+00:00,26.0959,26.0971,270.6115,196.971,10.9809,10.9824,34.1228,34.1247,1026.4878,1026.489,87.367,10.9915,10.993,3.819268,3.819601,2.1599,0.1478,0.3357,0.00034886,86.67637979773397,40.363833,-70.884333
AR92,12,2,2025-08-17 01:09:57+00:00,26.0947,26.0964,270.61002,197.895,10.9816,10.9826,34.1215,34.1239,1026.4861,1026.4878,87.248,10.9921,10.9932,3.819195,3.819524,2.1624,0.1666,0.32,0.00047345,86.55834542142439,40.363833,-70.884333
AR92,12,3,2025-08-17 01:18:57+00:00,25.7007,25.7,271.94054,226.437,10.9268,10.9045,33.603,33.597,1025.9867,1025.986,63.659,10.9344,10.9121,3.760713,3.758063,2.3963,0.7807,0.1344,0.00057312,63.159414900455346,40.363833,-70.884333
AR92,12,4,2025-08-17 01:19:19+00:00,25.7091,25.6972,270.97192,225.798,11.0779,10.9468,33.6484,33.603,1025.9953,1025.9836,63.749,11.0856,10.9544,3.779236,3.762564,2.4003,0.7062,0.1188,0.00052329,63.248694801602426,40.363833,-70.884333
AR92,12,5,2025-08-17 01:19:27+00:00,25.6905,25.6921,272.41032,226.51,10.8562,10.8597,33.5737,33.5765,1025.9761,1025.9777,63.552,10.8638,10.8673,3.751275,3.751878,2.3947,0.7161,0.1291,0.00047345,63.05327096733331,40.363833,-70.884333
AR92,12,6,2025-08-17 01:19:35+00:00,25.6924,25.6916,272.31656,225.25,10.8703,10.8625,33.5794,33.5766,1025.9784,1025.9776,63.641,10.8779,10.8701,3.753147,3.752155,2.3925,0.7651,0.1262,0.00037378,63.14155891555504,40.363833,-70.884333
AR92,12,7,2025-08-17 01:21:30+00:00,25.4932,25.495,268.41504,245.894,11.5771,11.577,33.4874,33.4898,1025.7063,1025.7081,47.56,11.583,11.5829,3.808097,3.808329,2.5959,1.6876,0.116,0.00057312,47.188598268829544,40.363833,-70.884333
AR92,12,8,2025-08-17 01:21:41+00:00,25.4972,25.5001,268.56042,245.307,11.5519,11.5448,33.4866,33.4886,1025.7108,1025.7137,47.68,11.5578,11.5507,3.805692,3.805239,2.5928,1.7164,0.1133,0.00042361,47.30764741413163,40.363833,-70.884333
AR92,12,9,2025-08-17 01:21:50+00:00,25.4936,25.4964,268.45851,244.815,11.5699,11.5628,33.4863,33.4882,1025.7066,1025.7093,47.535,11.5758,11.5688,3.807313,3.806852,2.5896,1.7016,0.1135,0.0002741,47.163796354844266,40.363833,-70.884333
AR92,12,10,2025-08-17 01:21:57+00:00,25.4929,25.4953,268.43937,245.562,11.5733,11.5656,33.4862,33.4874,1025.7056,1025.7079,47.461,11.5792,11.5715,3.807612,3.807026,2.5908,1.7779,0.1137,0.00049837,47.0903826718371,40.363833,-70.884333
AR92,12,11,2025-08-17 01:22:06+00:00,25.4957,25.4976,268.55775,245.851,11.553,11.5503,33.4849,33.4867,1025.7088,1025.7107,47.572,11.5589,11.5562,3.805612,3.805551,2.5947,1.7223,0.1117,0.0005482,47.20050318647516,40.363833,-70.884333
AR92,12,12,2025-08-17 01:23:36+00:00,25.1296,25.1412,253.29524,262.281,14.2997,14.2719,33.7127,33.7202,1025.3048,1025.3165,39.607,14.3054,14.2776,4.086025,4.084219,2.8754,1.2566,0.1041,0.00047345,39.29846181291715,40.363833,-70.884333
AR92,12,13,2025-08-17 01:25:32+00:00,24.4077,24.4143,240.94567,256.05,16.8963,16.8831,33.5262,33.5308,1024.5407,1024.5473,30.368,16.9012,16.888,4.312321,4.311583,2.9488,0.4843,0.0913,0.0006728,30.132108474832705,40.363833,-70.884333
AR92,12,14,2025-08-17 01:25:40+00:00,24.4066,24.407,240.78151,256.683,16.9286,16.9109,33.5346,33.5298,1024.5398,1024.5403,30.434,16.9336,16.9158,4.316397,4.314132,2.9509,0.4858,0.0863,0.00057312,30.197590969885223,40.363833,-70.884333
AR92,12,15,2025-08-17 01:25:47+00:00,24.387,24.3921,240.35163,256.01,17.0204,16.9866,33.5372,33.5335,1024.5201,1024.5252,30.41,17.0254,16.9915,4.32551,4.321827,2.9475,0.4848,0.0815,0.00069771,30.173779155926812,40.363833,-70.884333
AR92,12,16,2025-08-17 01:25:54+00:00,24.4019,24.4091,240.67586,255.562,16.9511,16.9242,33.5354,33.5365,1024.5358,1024.543,30.596,16.9561,16.9291,4.318652,4.316193,2.9429,0.4387,0.0842,0.00044853,30.358320641634972,40.363833,-70.884333
AR92,12,17,2025-08-17 01:28:08+00:00,22.9139,22.9125,210.55009,203.543,24.1286,24.1301,34.0892,34.0877,1022.9192,1022.9177,1.236,24.1289,24.1303,5.095411,5.095368,2.7441,0.1192,0.081,0.0006728,1.2264856912877948,40.363833,-70.884333
