cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN727,005,12,2025-01-25 10:27:12+00:00,32.5554,32.5451,25.7115,25.7037,311.90721,308.35,298.619,5.2311,5.2286,1468.98,1468.96,28133.0,25.435546,1172.167,25.258,25.061,5.233,5.2305,-0.0025,3.15493,3.153822,4.3482,0.726,0.1863,0.7516,2.1245,42.49,0.0061,2.1521,2.1524,2.459,2.4593,0.5235,1e-12,2.708e-11,0.0,3.6928,40.69586,-70.88608
EN727,005,13,2025-01-25 10:27:23+00:00,32.5556,32.5454,25.7111,25.7032,311.87142,307.904,298.743,5.2358,5.2344,1469.0,1468.98,28396.0,25.435673,1183.125,25.257,25.06,5.2377,5.2362,-0.0014,3.155352,3.15434,4.3542,0.7203,0.1864,0.7522,2.1241,42.48,0.0061,2.1515,2.1518,2.4603,2.4606,0.5116,1e-12,2.708e-11,0.0,3.6928,40.69586,-70.8861
EN727,005,14,2025-01-25 10:29:33+00:00,32.5562,32.5462,25.713,25.7053,311.96324,308.1,298.566,5.2246,5.2222,1468.68,1468.66,31528.0,25.437183,1313.625,8.807,8.739,5.2252,5.2229,-0.0023,3.153627,3.152547,4.358,0.7169,0.2098,0.8926,2.9531,59.06,0.6106,2.155,2.1552,2.4629,2.4632,0.5068,0.37637,10.192,0.0,3.6928,40.69592,-70.88628
EN727,005,15,2025-01-25 10:29:55+00:00,32.5563,32.5461,25.7126,25.7045,311.92903,308.382,299.119,5.2291,5.2284,1468.7,1468.68,32057.0,25.437438,1335.667,8.844,8.775,5.2298,5.229,-0.0007,3.154023,3.153064,4.3521,0.7223,0.1853,0.7458,2.9555,59.11,0.6098,2.1555,2.1557,2.4624,2.4627,0.4978,0.37315,10.105,0.0,3.6928,40.69594,-70.88632
EN727,005,16,2025-01-25 10:30:09+00:00,32.5561,32.546,25.712,25.7041,311.90423,308.616,298.856,5.2325,5.2321,1468.71,1468.7,32398.0,25.437603,1349.875,8.834,8.766,5.2331,5.2327,-0.0004,3.154291,3.153373,4.3548,0.7198,0.1881,0.7624,2.9507,59.01,0.6431,2.1574,2.1577,2.4645,2.4648,0.5017,0.42559,11.525,0.0,3.6928,40.69596,-70.88634
EN727,005,17,2025-01-25 10:31:33+00:00,32.5565,32.5464,25.7134,25.7052,311.96941,307.765,298.529,5.224,5.2252,1468.59,1468.59,34410.0,25.438573,1433.708,3.709,3.68,5.2243,5.2255,0.0012,3.153351,3.152568,4.3549,0.7198,0.1794,0.7106,3.2156,64.31,1.3427,2.1568,2.157,2.4656,2.4659,0.4964,2.7035,73.211,0.0,3.6928,40.69606,-70.88648
EN727,005,18,2025-01-25 10:31:46+00:00,32.5563,32.5461,25.7125,25.7045,311.92754,308.25,298.149,5.2297,5.2293,1468.62,1468.6,34718.0,25.438722,1446.542,3.661,3.633,5.23,5.2296,-0.0004,3.153808,3.152883,4.3565,0.7182,0.1937,0.7963,3.2215,64.43,1.3907,2.1575,2.1577,2.4651,2.4654,0.5074,2.9147,78.929,0.0,3.6928,40.69608,-70.88649
EN727,005,19,2025-01-25 10:31:58+00:00,32.5562,32.5461,25.7125,25.7048,311.93431,308.333,298.958,5.2288,5.2269,1468.61,1468.59,35006.0,25.43886,1458.542,3.559,3.532,5.2291,5.2272,-0.002,3.153721,3.152676,4.3553,0.7194,0.1762,0.6912,3.2134,64.27,1.4036,2.1566,2.1568,2.4647,2.465,0.504,3.0118,81.558,0.0,3.6928,40.69608,-70.8865
EN727,005,20,2025-01-25 10:32:14+00:00,32.5562,32.5461,25.7123,25.7044,311.91246,307.955,298.588,5.2317,5.2304,1468.62,1468.61,35377.0,25.439039,1474.0,3.616,3.588,5.232,5.2306,-0.0014,3.153975,3.15297,4.3601,0.715,0.2009,0.8397,3.224,64.48,1.4185,2.157,2.1572,2.4671,2.4674,0.5162,3.1098,84.212,0.0,3.6928,40.6961,-70.88654
EN727,005,21,2025-01-25 10:32:28+00:00,32.5563,32.546,25.7123,25.7042,311.91178,308.298,298.742,5.2318,5.2313,1468.62,1468.61,35716.0,25.439203,1488.125,3.575,3.548,5.2321,5.2315,-0.0005,3.153988,3.153039,4.3533,0.7213,0.2097,0.892,3.2264,64.53,1.4269,2.1574,2.1576,2.4663,2.4666,0.5305,3.2314,87.506,0.0,3.6928,40.69612,-70.88656
EN727,005,22,2025-01-25 10:32:41+00:00,32.556,32.5461,25.7125,25.7046,311.93944,308.768,298.772,5.2282,5.2286,1468.61,1468.6,36037.0,25.439358,1501.5,3.567,3.54,5.2285,5.2289,0.0004,3.153653,3.15282,4.354,0.7205,0.179,0.7079,3.217,64.34,1.4419,2.1573,2.1575,2.4646,2.4649,0.5208,3.337,90.364,0.0,3.6928,40.69612,-70.88657
EN727,005,23,2025-01-25 10:32:52+00:00,32.5569,32.5464,25.7143,25.7052,312.01215,308.572,299.157,5.2182,5.2253,1468.57,1468.59,36308.0,25.439488,1512.792,3.654,3.626,5.2185,5.2255,0.0071,3.152887,3.152567,4.3567,0.7181,0.1819,0.7253,3.2117,64.23,1.3763,2.1577,2.158,2.4664,2.4667,0.5235,2.8881,78.209,0.0,3.6928,40.69614,-70.88658
EN727,005,24,2025-01-25 10:33:04+00:00,32.5564,32.5463,25.7141,25.706,312.02211,308.704,299.226,5.2171,5.2179,1468.56,1468.55,36592.0,25.439625,1524.625,3.454,3.427,5.2173,5.2182,0.0009,3.152731,3.151925,4.3524,0.7221,0.171,0.6601,3.2217,64.43,1.4404,2.1586,2.1589,2.466,2.4663,0.5164,3.3818,91.578,0.0,3.6928,40.69614,-70.8866
EN727,006,1,2025-01-26 04:03:51+00:00,34.9493,34.9375,27.6132,27.6039,306.81079,234.487,228.322,5.1447,5.1441,1479.74,1479.72,19003.0,26.169337,791.75,506.611,502.125,5.1861,5.1856,-0.0005,3.381004,3.379932,4.6078,0.493,0.062,0.0057,0.0376,0.75,0.005,1.701,1.7019,1.939,1.9402,1.1595,1e-12,2.708e-11,0.0,3.6928,39.77146,-70.88682
EN727,006,2,2025-01-26 04:12:43+00:00,34.9673,34.955,27.1405,27.1308,282.83351,174.472,169.521,8.678,8.6782,1488.4,1488.38,31758.0,26.175489,1323.208,203.382,201.729,8.6996,8.6998,0.0002,3.692628,3.691477,4.602,0.498,0.0616,0.0037,1.393,27.86,0.0049,1.5165,1.5176,1.7159,1.7172,1.2061,1e-12,2.708e-11,0.0,3.6928,39.77042,-70.8877
EN727,006,3,2025-01-26 04:18:26+00:00,34.8215,34.809,26.6861,26.6765,270.82754,194.703,189.702,10.7122,10.7112,1493.86,1493.84,39985.0,26.179456,1666.0,101.267,100.469,10.7244,10.7234,-0.001,3.864599,3.863251,4.6005,0.4993,0.0634,0.0142,0.0412,0.82,0.0049,1.706,1.7072,1.9342,1.9356,0.9117,1e-12,2.708e-11,0.0,3.6928,39.76976,-70.88832
EN727,006,4,2025-01-26 04:21:16+00:00,34.3828,34.37,26.362,26.353,272.26017,216.682,210.431,10.6148,10.6088,1492.54,1492.5,44088.0,26.181435,1836.958,74.986,74.4,10.6238,10.6178,-0.006,3.810307,3.808469,4.5944,0.5047,0.0642,0.019,0.0445,0.89,0.0049,1.839,1.8403,2.0868,2.0882,0.7859,1e-12,2.708e-11,0.0,3.6928,39.76967,-70.88893
EN727,006,5,2025-01-26 04:23:56+00:00,33.001,32.9947,25.7855,25.78,295.25693,290.801,282.88,7.425,7.4294,1478.5,1478.51,47909.0,26.183277,1996.167,41.998,41.673,7.4289,7.4333,0.0044,3.386014,3.385816,4.4845,0.6019,0.1773,0.6978,0.0358,0.72,0.0049,2.1552,2.1564,2.4576,2.4591,0.5691,1e-12,2.708e-11,0.0,3.6928,39.76933,-70.8894
EN727,006,6,2025-01-26 04:24:09+00:00,32.9992,32.9825,25.7861,25.7768,295.36113,291.524,283.609,7.4102,7.3827,1478.45,1478.32,48229.0,26.183432,2009.5,42.196,41.869,7.4141,7.3866,-0.0275,3.384553,3.380591,4.4699,0.6151,0.1865,0.7532,0.6404,12.81,0.0049,2.1597,2.161,2.4629,2.4643,0.5498,1e-12,2.708e-11,0.0,3.6928,39.76932,-70.88942
EN727,006,7,2025-01-26 04:24:18+00:00,32.9953,32.979,25.7857,25.7784,295.49499,291.112,283.491,7.3918,7.3517,1478.37,1478.2,48438.0,26.183533,2018.208,42.104,41.778,7.3957,7.3555,-0.0401,3.382565,3.377534,4.4694,0.6155,0.2059,0.8696,0.0316,0.63,0.0049,2.1616,2.1629,2.4669,2.4684,0.5381,1e-12,2.708e-11,0.0,3.6928,39.76932,-70.88944
EN727,006,8,2025-01-26 04:24:25+00:00,32.9869,32.9828,25.7845,25.7799,295.77754,292.238,284.037,7.3529,7.3624,1478.21,1478.24,48621.0,26.183621,2025.833,42.09,41.764,7.3568,7.3663,0.0095,3.378374,3.378828,4.4705,0.6145,0.1928,0.7909,0.0322,0.64,0.0049,2.1604,2.1617,2.4654,2.4669,0.4914,1e-12,2.708e-11,0.0,3.6928,39.7693,-70.88946
EN727,006,9,2025-01-26 04:26:19+00:00,32.9243,32.9137,25.7715,25.7632,297.72677,298.391,289.316,7.0892,7.089,1476.93,1476.92,51338.0,26.184931,2139.042,31.342,31.1,7.092,7.0918,-0.0002,3.348907,3.347917,4.4187,0.6614,0.244,1.098,0.0353,0.7,0.0051,2.179,2.1802,2.4885,2.4899,0.5118,1e-12,2.708e-11,0.0,3.6928,39.76912,-70.88954
EN727,006,10,2025-01-26 04:26:28+00:00,32.9258,32.9148,25.7719,25.7635,297.68168,297.89,289.4,7.0952,7.0929,1476.96,1476.94,51561.0,26.185039,2148.333,31.551,31.308,7.0981,7.0957,-0.0024,3.349585,3.34837,4.4245,0.6561,0.2375,1.0591,0.3721,7.44,0.005,2.1803,2.1815,2.4892,2.4906,0.542,1e-12,2.708e-11,0.0,3.6928,39.76911,-70.88954
EN727,006,11,2025-01-26 04:26:44+00:00,32.9076,32.8975,25.7664,25.7584,298.17698,299.009,290.328,7.0292,7.03,1476.68,1476.67,51960.0,26.185231,2164.958,31.39,31.147,7.032,7.0328,0.0008,3.342126,3.341273,4.4199,0.6602,0.2424,1.0886,0.6542,13.08,0.005,2.1809,2.1821,2.492,2.4934,0.5396,1e-12,2.708e-11,0.0,3.6928,39.76908,-70.88956
EN727,006,12,2025-01-26 04:27:08+00:00,32.9077,32.8985,25.7664,25.7588,298.16756,298.994,289.052,7.0305,7.0326,1476.68,1476.68,52513.0,26.185498,2188.0,31.197,30.956,7.0333,7.0354,0.0021,3.342244,3.341584,4.419,0.661,0.2545,1.1611,0.5668,11.34,0.005,2.1826,2.1838,2.4813,2.4827,0.5486,1e-12,2.708e-11,0.0,3.6928,39.76906,-70.88958
EN727,006,13,2025-01-26 04:27:25+00:00,32.919,32.9108,25.7702,25.7624,297.88235,297.982,289.341,7.0683,7.0776,1476.84,1476.87,52922.0,26.185695,2205.042,31.204,30.963,7.0711,7.0804,0.0094,3.346587,3.346653,4.4231,0.6573,0.2494,1.1302,0.0361,0.72,0.005,2.1825,2.1836,2.4907,2.4921,0.5479,1e-12,2.708e-11,0.0,3.6928,39.76902,-70.88962
EN727,006,14,2025-01-26 04:29:38+00:00,32.7955,32.7831,25.7182,25.709,300.51641,303.363,293.974,6.7291,6.7249,1475.18,1475.15,56116.0,26.187235,2338.125,20.386,20.23,6.7309,6.7266,-0.0042,3.30515,3.303657,4.4176,0.6623,0.2523,1.1478,0.2132,4.27,0.0051,2.1931,2.1942,2.5009,2.5022,0.5764,1e-12,2.708e-11,0.0,3.6928,39.76879,-70.88998
EN727,006,15,2025-01-26 04:29:50+00:00,32.7907,32.7801,25.716,25.7079,300.61411,303.133,293.41,6.7167,6.715,1475.12,1475.1,56422.0,26.187383,2350.875,20.149,19.994,6.7184,6.7168,-0.0017,3.30362,3.302513,4.4169,0.663,0.2462,1.111,0.8509,17.02,0.0049,2.1921,2.1932,2.503,2.5042,0.5774,1e-12,2.708e-11,0.0,3.6928,39.76877,-70.88998
EN727,006,16,2025-01-26 04:29:57+00:00,32.7861,32.7757,25.7144,25.706,300.72974,303.25,294.188,6.7016,6.7026,1475.06,1475.05,56586.0,26.187462,2357.708,19.979,19.826,6.7034,6.7043,0.001,3.301889,3.301024,4.4188,0.6612,0.2622,1.2074,0.6106,12.21,0.0049,2.1922,2.1933,2.5029,2.5041,0.5541,1e-12,2.708e-11,0.0,3.6928,39.76875,-70.88998
EN727,006,17,2025-01-26 04:30:05+00:00,32.7831,32.7732,25.7135,25.7055,300.81662,303.154,293.872,6.6902,6.6921,1475.02,1475.01,56770.0,26.187551,2365.375,20.576,20.418,6.6919,6.6938,0.0019,3.300648,3.299914,4.4169,0.663,0.2528,1.1509,0.0304,0.61,0.0053,2.1926,2.1937,2.5014,2.5027,0.5573,1e-12,2.708e-11,0.0,3.6928,39.76874,-70.88998
EN727,006,18,2025-01-26 04:32:21+00:00,32.7838,32.7727,25.7153,25.7066,300.88129,303.27,294.524,6.6819,6.6816,1474.76,1474.75,60048.0,26.189131,2501.958,7.146,7.091,6.6825,6.6822,-0.0003,3.299302,3.298265,4.4175,0.6624,0.2407,1.0783,0.0174,0.35,0.6795,2.1954,2.1964,2.5098,2.5109,0.5655,0.45601,12.349,0.0,3.6928,39.76836,-70.88978
EN727,006,19,2025-01-26 04:32:29+00:00,32.7829,32.7719,25.7148,25.7062,300.89379,303.864,294.547,6.6804,6.6799,1474.76,1474.74,60228.0,26.189218,2509.458,7.148,7.093,6.681,6.6805,-0.0005,3.29909,3.298049,4.4163,0.6635,0.245,1.104,0.0149,0.3,0.7218,2.1968,2.1978,2.5073,2.5085,0.5994,0.5153,13.954,0.0,3.6928,39.76832,-70.88978
EN727,006,20,2025-01-26 04:32:36+00:00,32.785,32.7744,25.7161,25.7077,300.87335,303.579,293.876,6.6827,6.6827,1474.77,1474.75,60398.0,26.1893,2516.542,7.121,7.067,6.6833,6.6833,0.0,3.299475,3.298512,4.4097,0.6695,0.2533,1.1538,0.0126,0.25,0.7225,2.1956,2.1965,2.5075,2.5087,0.5454,0.51657,13.989,0.0,3.6928,39.7683,-70.88979
EN727,006,21,2025-01-26 04:32:44+00:00,32.7858,32.7749,25.7163,25.7077,300.84391,303.73,294.769,6.6866,6.6865,1474.78,1474.76,60594.0,26.189395,2524.708,6.801,6.749,6.6872,6.6871,-0.0001,3.299878,3.298878,4.4157,0.6641,0.2605,1.1971,0.6161,12.32,0.7015,2.1965,2.1975,2.5085,2.5096,0.5806,0.48817,13.22,0.0,3.6928,39.76828,-70.88978
EN727,006,22,2025-01-26 04:32:52+00:00,32.7858,32.775,25.7154,25.7071,300.79905,303.736,294.514,6.693,6.6917,1474.81,1474.79,60779.0,26.189484,2532.417,6.995,6.942,6.6936,6.6923,-0.0013,3.300442,3.29935,4.4164,0.6634,0.2681,1.2426,0.0294,0.59,0.7485,2.1961,2.197,2.5082,2.5093,0.5647,0.55812,15.114,0.0,3.6928,39.76824,-70.88978
EN727,006,23,2025-01-26 04:32:58+00:00,32.7853,32.7745,25.7156,25.7072,300.83295,303.096,294.338,6.6883,6.6879,1474.79,1474.77,60936.0,26.18956,2538.958,7.033,6.979,6.6889,6.6885,-0.0005,3.299992,3.298969,4.418,0.662,0.2499,1.1331,0.0457,0.91,0.7684,2.1965,2.1974,2.5064,2.5075,0.6009,0.59234,16.04,0.0,3.6928,39.76822,-70.88978
EN727,006,24,2025-01-26 04:33:06+00:00,32.7867,32.7763,25.7166,25.7083,300.82643,303.154,294.298,6.6889,6.6902,1474.79,1474.78,61126.0,26.189651,2546.875,6.705,6.654,6.6894,6.6907,0.0013,3.300144,3.299313,4.4199,0.6602,0.2655,1.2272,0.0176,0.35,0.7525,2.1955,2.1964,2.5067,2.5078,0.5743,0.56403,15.274,0.0,3.6928,39.76818,-70.8898
EN727,007,1,2025-01-26 07:12:26+00:00,32.9637,32.9527,25.8033,25.7955,297.68135,301.052,291.818,7.0827,7.076,1477.09,1477.05,35096.0,26.300293,1462.292,39.141,38.838,7.0862,7.0795,-0.0067,3.352357,3.350761,4.3715,0.7044,0.268,1.2419,0.4075,8.15,0.0049,2.1924,2.1937,2.5018,2.5034,0.5445,1e-12,2.708e-11,0.0,3.6928,39.7709,-70.7788
EN727,007,2,2025-01-26 07:12:39+00:00,32.9813,32.9735,25.8064,25.7981,297.10175,299.706,291.312,7.1614,7.1776,1477.41,1477.46,35411.0,26.300445,1475.417,38.988,38.687,7.165,7.1812,0.0162,3.360866,3.361573,4.3876,0.6897,0.2643,1.2197,0.0357,0.71,0.0049,2.1926,2.1939,2.5037,2.5052,0.536,1e-12,2.708e-11,0.0,3.6928,39.77086,-70.77884
EN727,007,3,2025-01-26 07:15:32+00:00,32.9164,32.9056,25.7928,25.7842,299.16124,303.256,294.489,6.8866,6.887,1475.73,1475.72,39572.0,26.302451,1648.792,7.059,7.005,6.8873,6.8877,0.0004,3.329211,3.328262,4.3611,0.714,0.2928,1.391,1.1771,23.54,0.8372,2.2051,2.2063,2.5193,2.5207,0.5286,0.71156,19.269,0.0,3.6928,39.77032,-70.77906
EN727,007,4,2025-01-26 07:15:42+00:00,32.916,32.9051,25.7927,25.7842,299.17255,303.378,294.617,6.8852,6.8847,1475.72,1475.7,39797.0,26.30256,1658.167,6.931,6.877,6.8858,6.8853,-0.0005,3.329037,3.328,4.3579,0.717,0.391,1.9801,0.0153,0.31,0.8215,2.2061,2.2073,2.5188,2.5202,0.5309,0.6835,18.509,0.0,3.6928,39.7703,-70.77908
EN727,008,1,2025-01-26 09:13:37+00:00,32.8346,32.8242,25.7305,25.7223,299.4515,300.445,291.659,6.8707,6.8705,1475.52,1475.51,36122.0,26.384445,1505.042,4.692,4.656,6.8711,6.8709,-0.0002,3.320234,3.319274,4.4285,0.6524,0.2611,1.2006,0.0127,0.25,1.2017,2.187,2.1882,2.4966,2.4979,0.5613,1.8262,49.452,0.0,3.6928,39.76504,-70.99654
EN727,009,1,2025-01-26 11:26:01+00:00,34.9294,34.9169,27.5365,27.5265,303.21777,218.15,212.07,5.6492,5.6498,1480.74,1480.72,19933.0,26.476395,830.5,446.078,442.186,5.6872,5.6878,0.0006,3.422054,3.42101,4.5957,0.5035,0.0628,0.0109,0.5401,10.8,0.0049,1.64,1.6407,1.866,1.8669,1.2517,1e-12,2.708e-11,0.0,3.6928,39.93588,-70.8842
EN727,009,2,2025-01-26 11:26:09+00:00,34.9294,34.9168,27.5362,27.5256,303.20032,217.27,211.586,5.6516,5.6561,1480.76,1480.76,20120.0,26.476485,838.292,446.706,442.807,5.6897,5.6942,0.0045,3.422302,3.421601,4.5991,0.5005,0.0621,0.0064,0.5167,10.33,0.0049,1.6393,1.64,1.8661,1.867,1.2676,1e-12,2.708e-11,0.0,3.6928,39.93588,-70.88418
EN727,009,3,2025-01-26 11:31:01+00:00,35.0913,35.076,27.1784,27.1669,280.26077,158.481,153.558,9.0468,9.044,1490.06,1490.04,27130.0,26.479865,1130.375,212.438,210.703,9.07,9.0672,-0.0028,3.739594,3.737873,4.6046,0.4958,0.0612,0.0009,0.0354,0.71,0.0049,1.4308,1.4315,1.616,1.6168,1.2769,1e-12,2.708e-11,0.0,3.6928,39.93501,-70.8845
EN727,009,4,2025-01-26 11:31:08+00:00,35.0897,35.0743,27.1788,27.1671,280.32825,159.008,154.365,9.0364,9.0343,1490.03,1490.0,27297.0,26.479946,1137.333,212.522,210.787,9.0597,9.0576,-0.0021,3.738477,3.736806,4.5998,0.5,0.0615,0.003,0.0335,0.67,0.0049,1.4312,1.4319,1.616,1.6168,1.3185,1e-12,2.708e-11,0.0,3.6928,39.93498,-70.8845
EN727,009,5,2025-01-26 11:33:57+00:00,34.7535,34.7387,26.6218,26.6099,270.59077,199.14,193.679,10.7752,10.7773,1494.0,1493.99,31349.0,26.4819,1306.167,101.6,100.797,10.7874,10.7896,0.0022,3.863811,3.862536,4.5995,0.5002,0.0626,0.0094,0.0339,0.68,0.0049,1.7324,1.7334,1.9628,1.964,0.9025,1e-12,2.708e-11,0.0,3.6928,39.93446,-70.88476
EN727,009,6,2025-01-26 11:34:04+00:00,34.7644,34.7511,26.6338,26.622,270.68183,198.78,193.75,10.7559,10.7635,1493.95,1493.96,31526.0,26.481985,1313.542,101.772,100.968,10.7682,10.7758,0.0076,3.863085,3.862476,4.6006,0.4992,0.0634,0.0142,1.1924,23.85,0.0049,1.7325,1.7335,1.965,1.9662,0.8915,1e-12,2.708e-11,0.0,3.6928,39.93441,-70.88476
EN727,009,7,2025-01-26 11:36:37+00:00,34.338,34.3265,26.2153,26.2064,268.73127,231.129,224.542,11.237,11.2369,1494.68,1494.66,35200.0,26.483757,1466.625,75.442,74.85,11.2464,11.2462,-0.0002,3.864285,3.863102,4.5927,0.5062,0.0702,0.0553,0.0373,0.75,0.0049,1.9454,1.9464,2.209,2.2103,0.7073,1e-12,2.708e-11,0.0,3.6928,39.93398,-70.88494
EN727,009,8,2025-01-26 11:36:45+00:00,34.3387,34.3264,26.2161,26.2064,268.73813,230.647,224.637,11.2356,11.2362,1494.68,1494.67,35387.0,26.483847,1474.417,75.902,75.308,11.2449,11.2456,0.0006,3.864241,3.863058,4.5934,0.5055,0.069,0.0478,0.6373,12.75,0.0049,1.9457,1.9468,2.2069,2.2082,0.6762,1e-12,2.708e-11,0.0,3.6928,39.93396,-70.88494
EN727,009,9,2025-01-26 11:38:20+00:00,33.3013,33.2907,25.8582,25.8496,287.2197,280.029,271.678,8.5412,8.5432,1483.34,1483.33,37674.0,26.48495,1569.708,55.475,55.043,8.5469,8.5489,0.002,3.514014,3.513187,4.5429,0.5499,0.109,0.2881,0.6012,12.03,0.0049,2.1356,2.1368,2.4353,2.4366,0.5584,1e-12,2.708e-11,0.0,3.6928,39.93364,-70.88504
EN727,009,10,2025-01-26 11:38:26+00:00,33.3015,33.2911,25.8592,25.8507,287.25788,279.905,272.263,8.5352,8.5374,1483.32,1483.32,37808.0,26.485015,1575.292,55.826,55.39,8.5409,8.5431,0.0021,3.513511,3.512716,4.5427,0.5501,0.1029,0.251,0.0396,0.79,0.0049,2.1343,2.1354,2.4356,2.4369,0.555,1e-12,2.708e-11,0.0,3.6928,39.93362,-70.88504
EN727,009,11,2025-01-26 11:38:31+00:00,33.3018,33.2908,25.8589,25.8503,287.23408,279.847,271.779,8.5388,8.5391,1483.33,1483.32,37930.0,26.485074,1580.375,55.667,55.233,8.5445,8.5448,0.0003,3.513855,3.51284,4.5436,0.5494,0.1028,0.2506,0.0327,0.65,0.0049,2.1343,2.1355,2.4345,2.4358,0.5628,1e-12,2.708e-11,0.0,3.6928,39.9336,-70.88507
EN727,009,12,2025-01-26 11:38:47+00:00,33.3046,33.2931,25.8597,25.8511,287.16823,279.789,271.076,8.5481,8.5456,1483.37,1483.35,38328.0,26.485266,1596.958,55.634,55.2,8.5538,8.5513,-0.0025,3.514955,3.513645,4.5431,0.5498,0.1021,0.2465,0.0386,0.77,0.0049,2.1357,2.1368,2.4323,2.4336,0.568,1e-12,2.708e-11,0.0,3.6928,39.93356,-70.8851
EN727,009,13,2025-01-26 11:40:12+00:00,33.0246,33.0108,25.7483,25.7376,292.5521,289.617,281.384,7.819,7.8176,1480.06,1480.04,40362.0,26.486247,1681.708,42.983,42.65,7.8231,7.8217,-0.0014,3.423019,3.421606,4.5146,0.5751,0.148,0.5223,0.0336,0.67,0.0049,2.1634,2.1645,2.4667,2.468,0.5919,1e-12,2.708e-11,0.0,3.6928,39.93325,-70.88524
EN727,009,14,2025-01-26 11:40:20+00:00,33.0106,33.0038,25.7391,25.7342,292.6675,289.367,280.79,7.8062,7.8033,1479.99,1479.97,40545.0,26.486335,1689.333,42.745,42.413,7.8102,7.8074,-0.0028,3.420567,3.419675,4.5135,0.576,0.1606,0.5975,0.0336,0.67,0.0049,2.1624,2.1635,2.4666,2.4679,0.5739,1e-12,2.708e-11,0.0,3.6928,39.93322,-70.88525
EN727,009,15,2025-01-26 11:40:28+00:00,33.01,33.0017,25.7393,25.7342,292.69729,289.377,281.229,7.8019,7.7914,1479.97,1479.92,40732.0,26.486425,1697.125,42.741,42.41,7.806,7.7955,-0.0105,3.420133,3.418432,4.5125,0.577,0.1675,0.6388,0.0377,0.75,0.0049,2.1608,2.1618,2.4657,2.467,0.5793,1e-12,2.708e-11,0.0,3.6928,39.93321,-70.88528
EN727,009,16,2025-01-26 11:42:02+00:00,32.6771,32.6651,25.6517,25.6429,302.23436,306.415,296.973,6.5217,6.5164,1474.3,1474.26,42986.0,26.487512,1791.042,24.996,24.803,6.5238,6.5185,-0.0053,3.276645,3.275098,4.4155,0.6642,0.3008,1.4386,0.0342,0.68,0.0049,2.1998,2.2009,2.5132,2.5144,0.5625,1e-12,1.879e-11,0.0,5.3885,39.93287,-70.88548
EN727,009,17,2025-01-26 11:42:10+00:00,32.6805,32.6701,25.6521,25.644,302.10534,305.827,297.425,6.5389,6.5386,1474.37,1474.36,43187.0,26.487609,1799.417,25.305,25.11,6.541,6.5408,-0.0002,3.278453,3.277495,4.4088,0.6703,0.2564,1.1725,0.348,6.96,0.0049,2.1994,2.2005,2.5142,2.5155,0.5849,1e-12,1.8606e-11,0.0,5.4262,39.93285,-70.88552
EN727,009,18,2025-01-26 11:42:18+00:00,32.679,32.6676,25.6519,25.6435,302.15981,306.551,297.023,6.5317,6.5274,1474.34,1474.3,43374.0,26.487699,1807.208,24.855,24.663,6.5338,6.5295,-0.0042,3.277672,3.276274,4.4121,0.6673,0.2868,1.3549,0.5489,10.98,0.0049,2.2004,2.2015,2.5114,2.5126,0.5678,1e-12,1.8237e-11,0.0,5.5015,39.93283,-70.88554
EN727,009,19,2025-01-26 11:42:25+00:00,32.6794,32.6693,25.6524,25.644,302.16477,306.793,297.405,6.5308,6.5336,1474.34,1474.34,43549.0,26.487784,1814.5,25.35,25.154,6.5329,6.5358,0.0029,3.277662,3.276996,4.4133,0.6663,0.261,1.2003,0.8661,17.32,0.0049,2.2005,2.2016,2.5136,2.5148,0.5833,1e-12,1.8053e-11,0.0,5.5392,39.93277,-70.88554
EN727,009,20,2025-01-26 11:44:00+00:00,32.6706,32.6603,25.6506,25.6425,302.47022,306.732,297.557,6.4922,6.4919,1473.83,1473.82,45823.0,26.48888,1909.25,4.744,4.708,6.4926,6.4923,-0.0003,3.272466,3.271514,4.4061,0.6727,0.2868,1.3549,0.0166,0.33,1.2527,2.2061,2.2071,2.5211,2.5223,0.5358,2.0745,37.452,0.0,5.5392,39.93242,-70.88577
EN727,009,21,2025-01-26 11:44:07+00:00,32.6705,32.6602,25.6507,25.6425,302.47917,306.641,297.664,6.4909,6.4915,1473.83,1473.82,45993.0,26.488962,1916.333,5.119,5.08,6.4913,6.4919,0.0006,3.272369,3.271485,4.4078,0.6712,0.3033,1.4537,0.0171,0.34,1.2514,2.2053,2.2063,2.5179,2.519,0.5805,2.0487,36.985,0.0,5.5392,39.93244,-70.8858
EN727,009,22,2025-01-26 11:44:14+00:00,32.6708,32.6602,25.6509,25.6425,302.47843,306.766,297.569,6.4909,6.4912,1473.84,1473.82,46155.0,26.48904,1923.083,5.145,5.106,6.4913,6.4917,0.0003,3.272395,3.271467,4.4085,0.6706,0.2953,1.4055,0.0174,0.35,1.2736,2.2067,2.2077,2.5191,2.5203,0.5791,2.1702,39.178,0.0,5.5392,39.93242,-70.88581
