cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN715,05,10,2024-05-04 10:59:54+00:00,31.9382,31.9406,24.949,24.9505,297.49063,342.79,315.679,7.4329,7.4365,1477.01,1477.03,18037.0,125.458258,751.5,30.192,29.957,7.4357,7.4392,0.0036,3.287608,3.288136,4.3403,0.7412,0.4128,2.1108,1.8687,37.37,0.6839,3.9329,3.9333,2.644,2.6442,0.5341,0.46156,0.044702,0.0,1032.5,40.69594,-70.88326
EN715,05,11,2024-05-04 11:00:01+00:00,31.9397,31.9424,24.9502,24.9529,297.48352,342.818,316.151,7.4335,7.4293,1477.02,1477.01,18197.0,125.458335,758.167,30.429,30.192,7.4362,7.4321,-0.0041,3.287808,3.287709,4.3447,0.7371,0.3939,1.9975,1.86,37.2,0.6678,3.9364,3.9367,2.6446,2.6448,0.5234,0.44032,0.042154,0.0,1044.6,40.69592,-70.88325
EN715,05,12,2024-05-04 11:02:22+00:00,31.9117,31.9136,24.8666,24.8682,294.53848,343.502,324.599,7.8776,7.8768,1478.35,1478.35,21583.0,125.459968,899.25,10.158,10.079,7.8785,7.8777,-0.0007,3.322223,3.322332,3.8327,1.2461,0.8937,4.9963,2.8928,57.86,2.4168,3.9859,3.9862,2.7305,2.7307,0.4653,31.498,8.4772,0.0,371.54,40.69576,-70.8834
EN715,05,13,2024-05-04 11:02:28+00:00,31.9117,31.9135,24.8668,24.8682,294.54805,343.914,323.696,7.8761,7.8759,1478.35,1478.35,21727.0,125.460038,905.25,10.148,10.07,7.8771,7.8769,-0.0002,3.322099,3.32225,3.8508,1.2268,0.8585,4.7851,2.894,57.88,2.4092,3.9868,3.9871,2.7283,2.7286,0.4479,30.931,8.3444,0.0,370.68,40.69576,-70.88342
EN715,05,14,2024-05-04 11:02:34+00:00,31.9118,31.9136,24.8667,24.8682,294.54469,343.585,324.713,7.8766,7.8766,1478.35,1478.35,21870.0,125.460107,911.208,10.251,10.171,7.8776,7.8776,0.0,3.32215,3.322323,3.8484,1.2293,0.8324,4.6281,2.8975,57.95,2.4018,3.9872,3.9875,2.7298,2.7301,0.4734,30.406,8.2,0.0,370.83,40.69576,-70.88344
EN715,05,15,2024-05-04 11:02:41+00:00,31.9117,31.9136,24.8667,24.8681,294.54206,343.669,324.156,7.877,7.8771,1478.35,1478.35,22033.0,125.460185,918.0,10.18,10.102,7.878,7.8781,0.0001,3.32218,3.322362,3.8541,1.2233,0.8143,4.5198,2.8913,57.83,2.4246,3.9851,3.9855,2.7316,2.7318,0.4636,32.053,8.7189,0.0,367.62,40.69574,-70.88342
EN715,05,16,2024-05-04 11:02:47+00:00,31.9118,31.9136,24.8667,24.8681,294.54083,343.634,324.556,7.8772,7.877,1478.35,1478.35,22185.0,125.460258,924.333,10.042,9.964,7.8781,7.878,-0.0002,3.322197,3.322347,3.8485,1.2292,0.8798,4.9131,2.9036,58.07,2.4204,3.9859,3.9862,2.7294,2.7296,0.4801,31.756,8.7749,0.0,361.89,40.69572,-70.88344
EN715,05,17,2024-05-04 11:04:22+00:00,31.9111,31.913,24.8661,24.8676,294.54062,338.595,324.188,7.8781,7.8779,1478.23,1478.23,24457.0,125.461354,1019.0,2.987,2.964,7.8784,7.8782,-0.0002,3.321849,3.322006,3.8525,1.225,0.5795,3.1113,3.2436,64.87,3.9748,3.9373,3.9377,2.733,2.7332,0.4508,1441.1,349.74,0.0,412.05,40.69562,-70.88356
EN715,05,18,2024-05-04 11:04:28+00:00,31.9111,31.913,24.8661,24.8676,294.53845,338.353,324.365,7.8784,7.8783,1478.24,1478.24,24608.0,125.461427,1025.292,3.118,3.093,7.8787,7.8786,-0.0001,3.321881,3.322044,3.8547,1.2226,0.6339,3.4373,3.2579,65.16,3.6372,3.9372,3.9376,2.734,2.7342,0.452,668.42,161.01,0.0,414.95,40.69561,-70.88356
EN715,05,19,2024-05-04 11:04:34+00:00,31.9112,31.9131,24.8661,24.8677,294.53882,338.204,324.743,7.8783,7.8782,1478.24,1478.24,24758.0,125.461499,1031.542,3.08,3.057,7.8786,7.8785,-0.0001,3.321879,3.32205,3.852,1.2255,0.6964,3.8124,3.2546,65.09,3.5284,3.9374,3.9377,2.7367,2.7369,0.4558,425.52,102.43,0.0,415.44,40.6956,-70.88356
EN715,05,20,2024-05-04 11:04:40+00:00,31.9104,31.913,24.8656,24.8676,294.54029,338.244,324.208,7.8784,7.8783,1478.23,1478.24,24907.0,125.461571,1037.75,3.077,3.053,7.8787,7.8786,-0.0,3.321811,3.322054,3.8548,1.2226,0.7217,3.9644,3.2666,65.33,3.5694,3.9361,3.9364,2.7319,2.7321,0.4575,464.79,111.08,0.0,418.57,40.6956,-70.88356
EN715,05,21,2024-05-04 11:04:49+00:00,31.9112,31.9131,24.8661,24.8676,294.5365,338.399,324.73,7.8787,7.8786,1478.23,1478.24,25111.0,125.46167,1046.25,2.927,2.905,7.879,7.8789,-0.0001,3.321903,3.322076,3.8492,1.2284,0.6542,3.5591,3.2642,65.28,4.0701,3.938,3.9384,2.7352,2.7355,0.4759,1828.3,433.48,0.0,421.66,40.6956,-70.88356
EN715,05,22,2024-05-04 11:04:57+00:00,31.9111,31.9132,24.866,24.8677,294.53662,338.267,323.902,7.8787,7.8784,1478.23,1478.23,25306.0,125.461764,1054.375,2.81,2.788,7.879,7.8787,-0.0003,3.321893,3.322057,3.8531,1.2243,0.5931,3.1926,3.2741,65.48,4.2403,3.9364,3.9367,2.7312,2.7314,0.4789,2273.0,534.92,0.0,424.71,40.69558,-70.88356
EN715,05,23,2024-05-04 11:05:15+00:00,31.9113,31.9133,24.8662,24.8678,294.5356,337.977,324.517,7.8788,7.8787,1478.24,1478.24,25732.0,125.461969,1072.125,3.039,3.015,7.8791,7.879,-0.0001,3.321928,3.322108,3.8548,1.2226,0.6006,3.2375,3.2466,64.93,3.8165,3.9338,3.9341,2.7338,2.734,0.4505,1114.5,265.75,0.0,419.36,40.69556,-70.88366
EN715,05,24,2024-05-04 11:05:28+00:00,31.9114,31.9133,24.8662,24.8677,294.53466,337.95,324.068,7.8789,7.8789,1478.24,1478.24,26047.0,125.462121,1085.25,2.912,2.889,7.8792,7.8791,-0.0001,3.321939,3.322114,3.8563,1.221,0.5446,2.9016,3.2788,65.58,4.1773,3.9345,3.9348,2.7325,2.7327,0.4564,2040.3,479.29,0.0,425.69,40.69554,-70.88362
EN715,06,1,2024-05-04 14:58:28+00:00,32.0818,32.0841,25.2134,25.2152,305.31399,308.578,284.333,6.2709,6.271,1473.36,1473.36,6727.0,125.623927,280.25,73.109,72.533,6.2769,6.2771,0.0001,3.203795,3.204022,4.1967,0.8776,0.1014,0.2425,0.1847,3.69,0.1715,3.5161,3.5161,2.3687,2.3688,0.6902,0.05686,0.002398,0.0,2371.1,40.5155,-70.88307
EN715,06,2,2024-05-04 14:58:34+00:00,32.0816,32.0839,25.2131,25.2147,305.30412,308.957,284.104,6.2723,6.2731,1473.36,1473.37,6888.0,125.624004,286.958,72.957,72.382,6.2784,6.2791,0.0007,3.203896,3.204159,4.2056,0.8691,0.0992,0.2292,0.1919,3.84,0.1772,3.517,3.5171,2.3664,2.3664,0.6887,0.059193,0.002492,0.0,2375.3,40.51552,-70.88308
EN715,06,3,2024-05-04 14:58:43+00:00,32.0816,32.0838,25.2129,25.2146,305.29674,309.108,284.275,6.2734,6.2732,1473.37,1473.37,7095.0,125.624104,295.583,72.925,72.35,6.2794,6.2792,-0.0002,3.203978,3.204158,4.204,0.8706,0.0985,0.225,0.1945,3.89,0.1774,3.5187,3.5188,2.3689,2.369,0.6764,0.059313,0.0024951,0.0,2377.2,40.51552,-70.8831
EN715,06,4,2024-05-04 14:58:49+00:00,32.0815,32.0839,25.2129,25.2149,305.29594,308.959,284.205,6.2735,6.2724,1473.36,1473.36,7244.0,125.624176,301.792,72.855,72.28,6.2795,6.2784,-0.0011,3.203982,3.204103,4.2053,0.8694,0.1013,0.2418,0.1981,3.96,0.1787,3.5192,3.5192,2.3682,2.3683,0.6891,0.059832,0.0025183,0.0,2375.9,40.51554,-70.88312
EN715,06,5,2024-05-04 14:58:56+00:00,32.0816,32.0838,25.213,25.2148,305.29973,309.081,284.47,6.2729,6.2728,1473.36,1473.37,7410.0,125.624256,308.708,72.951,72.376,6.279,6.2788,-0.0001,3.203948,3.204133,4.2013,0.8731,0.0987,0.2261,0.1961,3.92,0.196,3.519,3.5191,2.3693,2.3694,0.706,0.067303,0.0028308,0.0,2377.6,40.51554,-70.88312
EN715,06,6,2024-05-04 15:01:06+00:00,32.082,32.0842,25.2092,25.2108,305.06154,310.64,285.03,6.3077,6.3086,1473.15,1473.16,10517.0,125.625754,438.167,52.087,51.678,6.312,6.3129,0.0009,3.205892,3.206168,4.2759,0.8018,0.1016,0.2439,1.2635,25.27,1.4577,3.5434,3.5436,2.382,2.3821,0.6875,3.3493,0.14363,0.0,2332.0,40.51566,-70.8834
EN715,06,7,2024-05-04 15:01:14+00:00,32.0822,32.0843,25.2094,25.2108,305.06193,310.656,286.056,6.3076,6.3092,1473.15,1473.16,10713.0,125.625849,446.333,52.138,51.73,6.3119,6.3135,0.0016,3.205901,3.206224,4.278,0.7999,0.1014,0.2424,1.266,25.32,1.4451,3.5433,3.5435,2.3855,2.3856,0.6745,3.2496,0.14003,0.0,2320.7,40.51568,-70.8834
EN715,06,8,2024-05-04 15:03:08+00:00,32.0736,32.0752,25.1395,25.1401,301.56252,328.068,301.248,6.8035,6.8092,1474.89,1474.91,13450.0,125.627169,560.375,39.564,39.256,6.8069,6.8126,0.0057,3.246755,3.247386,4.5037,0.5915,0.2252,0.9853,1.9121,38.24,2.0754,3.7459,3.7462,2.5135,2.5137,0.6033,14.271,0.59164,0.0,2412.0,40.51582,-70.88362
EN715,06,9,2024-05-04 15:03:17+00:00,32.075,32.0764,25.1419,25.1434,301.62834,328.098,301.14,6.7937,6.7908,1474.86,1474.85,13680.0,125.62728,569.958,39.826,39.515,6.7972,6.7942,-0.0029,3.246056,3.245941,4.4971,0.5974,0.1929,0.7917,1.8982,37.96,2.0643,3.7464,3.7467,2.5148,2.515,0.6139,13.907,0.58043,0.0,2395.9,40.51584,-70.88364
EN715,06,10,2024-05-04 15:03:31+00:00,32.0735,32.0759,25.138,25.1412,301.4841,328.75,301.158,6.8147,6.8045,1474.93,1474.9,13999.0,125.627433,583.25,39.58,39.271,6.8181,6.8079,-0.0102,3.247701,3.247044,4.5035,0.5916,0.2311,1.0207,1.9184,38.37,2.0681,3.7503,3.7506,2.5123,2.5125,0.5914,14.035,0.59156,0.0,2372.7,40.51584,-70.88366
EN715,06,11,2024-05-04 15:05:30+00:00,32.062,32.0635,25.0711,25.0726,298.47236,342.281,314.129,7.252,7.25,1476.36,1476.35,16851.0,125.628809,702.083,23.568,23.386,7.2541,7.2521,-0.002,3.283254,3.283216,4.3786,0.7056,0.38,1.9139,2.7482,54.96,2.8987,3.919,3.9193,2.6255,2.6257,0.4872,95.776,3.952,0.0,2423.5,40.516,-70.88388
EN715,06,12,2024-05-04 15:05:36+00:00,32.0619,32.0636,25.0706,25.0717,298.45246,342.157,314.182,7.2549,7.2569,1476.36,1476.37,17010.0,125.628886,708.708,23.373,23.191,7.257,7.259,0.002,3.28348,3.283807,4.3825,0.702,0.3683,1.8438,2.7473,54.95,2.9187,3.9184,3.9187,2.6276,2.6278,0.4902,100.38,4.1394,0.0,2424.9,40.51602,-70.8839
EN715,06,13,2024-05-04 15:05:43+00:00,32.0629,32.0632,25.0693,25.0699,298.34137,341.642,313.556,7.2707,7.2682,1476.43,1476.42,17165.0,125.62896,715.167,23.291,23.11,7.2728,7.2703,-0.0025,3.284925,3.284744,4.3836,0.701,0.3547,1.7621,2.756,55.12,2.9174,3.9175,3.9178,2.6263,2.6265,0.4891,99.987,4.1212,0.0,2426.2,40.51602,-70.88392
EN715,06,14,2024-05-04 15:07:03+00:00,32.0681,32.0699,25.0597,25.0612,297.63907,343.202,314.972,7.3717,7.3713,1476.72,1476.72,19096.0,125.629891,795.625,17.211,17.078,7.3732,7.3728,-0.0004,3.29376,3.293885,4.3176,0.7625,0.3062,1.471,3.0622,61.24,3.2518,3.9387,3.9391,2.6453,2.6456,0.488,216.26,8.8899,0.0,2432.6,40.51612,-70.88408
EN715,06,15,2024-05-04 15:07:09+00:00,32.0681,32.069,25.0598,25.0605,297.64565,343.064,316.219,7.3707,7.3707,1476.72,1476.72,19240.0,125.629961,801.625,17.154,17.021,7.3723,7.3722,-0.0001,3.293672,3.293747,4.3124,0.7674,0.312,1.5062,3.0656,61.31,3.2413,3.939,3.9394,2.6484,2.6486,0.4554,211.22,8.686,0.0,2431.7,40.51612,-70.88409
EN715,06,16,2024-05-04 15:07:15+00:00,32.0679,32.0697,25.0596,25.0611,297.64517,342.828,315.767,7.3709,7.3711,1476.71,1476.71,19392.0,125.630034,807.958,16.806,16.675,7.3724,7.3726,0.0002,3.293648,3.293837,4.3025,0.7768,0.3089,1.4876,3.0844,61.69,3.2843,3.9388,3.9392,2.6448,2.645,0.4665,232.76,9.5718,0.0,2431.7,40.51613,-70.8841
EN715,06,17,2024-05-04 15:09:39+00:00,32.0674,32.0694,25.032,25.0334,296.29003,326.313,315.283,7.5704,7.5712,1477.26,1477.26,22836.0,125.631695,951.458,3.596,3.569,7.5708,7.5715,0.0008,3.310068,3.310318,4.3727,0.711,0.1167,0.3341,3.7818,75.64,4.0756,3.8042,3.8045,2.6565,2.6567,0.4763,1468.9,60.371,0.0,2433.2,40.51632,-70.88446
EN715,06,18,2024-05-04 15:09:47+00:00,32.0671,32.0688,25.031,25.0314,296.25064,326.244,314.423,7.5763,7.5825,1477.28,1477.3,23039.0,125.631793,959.917,3.448,3.421,7.5766,7.5828,0.0062,3.310541,3.311226,4.3782,0.706,0.1118,0.3051,3.3106,66.21,4.1273,3.8034,3.8037,2.6536,2.6538,0.4244,1652.5,68.252,0.0,2421.3,40.51633,-70.88446
EN715,06,19,2024-05-04 15:09:55+00:00,32.0678,32.069,25.0307,25.0316,296.20971,326.664,315.297,7.5821,7.5824,1477.31,1477.31,23216.0,125.631878,967.292,3.896,3.866,7.5824,7.5828,0.0004,3.311124,3.311268,4.3792,0.7051,0.1098,0.2928,3.7688,75.38,4.0724,3.8059,3.8062,2.6564,2.6566,0.4648,1474.3,61.464,0.0,2398.8,40.51634,-70.8845
EN715,06,20,2024-05-04 15:10:02+00:00,32.0675,32.0688,25.0297,25.031,296.1747,326.689,314.81,7.5873,7.5855,1477.32,1477.32,23392.0,125.631963,974.625,3.554,3.526,7.5877,7.5858,-0.0018,3.31153,3.31149,4.3772,0.7069,0.1103,0.2957,3.782,75.64,4.0661,3.8053,3.8056,2.6531,2.6533,0.4828,1446.3,60.655,0.0,2384.5,40.51634,-70.88452
EN715,06,21,2024-05-04 15:10:12+00:00,32.0674,32.0693,25.0291,25.0306,296.15064,326.43,314.087,7.5909,7.5911,1477.34,1477.34,23640.0,125.632083,984.958,3.691,3.662,7.5912,7.5914,0.0002,3.311831,3.312028,4.3764,0.7076,0.11,0.2941,3.7745,75.49,4.0949,3.8053,3.8056,2.6518,2.652,0.4678,1519.5,63.697,0.0,2385.5,40.51636,-70.88454
EN715,06,22,2024-05-04 15:10:20+00:00,32.0671,32.0691,25.029,25.0305,296.15685,326.681,314.705,7.5901,7.5907,1477.33,1477.34,23814.0,125.632167,992.208,3.515,3.488,7.5904,7.5911,0.0006,3.311726,3.311964,4.3668,0.7166,0.1125,0.3092,3.7842,75.68,4.1306,3.8048,3.8051,2.6551,2.6553,0.4575,1658.9,69.072,0.0,2401.7,40.51638,-70.88456
EN715,06,23,2024-05-04 15:10:31+00:00,32.0671,32.069,25.0286,25.0301,296.13415,326.427,314.332,7.5934,7.5936,1477.35,1477.35,24073.0,125.632292,1003.0,3.805,3.776,7.5938,7.594,0.0002,3.312026,3.312226,4.372,0.7117,0.1092,0.2893,3.7716,75.43,4.0748,3.8039,3.8043,2.6518,2.652,0.4831,1463.5,60.76,0.0,2408.7,40.51636,-70.8846
EN715,06,24,2024-05-04 15:10:42+00:00,32.0674,32.0692,25.0302,25.032,296.20028,326.063,314.453,7.5836,7.5805,1477.32,1477.31,24340.0,125.63242,1014.125,4.007,3.976,7.5839,7.5809,-0.0031,3.311222,3.311124,4.3693,0.7142,0.1111,0.3007,3.7909,75.82,4.0643,3.8029,3.8032,2.653,2.6532,0.4882,1417.6,60.05,0.0,2360.6,40.51638,-70.88462
EN715,07,1,2024-05-05 07:31:16+00:00,34.9607,34.9621,27.4403,27.4415,296.59465,207.664,190.725,6.5785,6.5777,1484.22,1484.22,25281.0,126.313372,1053.333,431.697,427.945,6.6184,6.6176,-0.0008,3.509307,3.509365,4.6039,0.5023,0.0621,0.0067,0.1744,3.49,0.0051,2.5598,2.5613,1.7409,1.7418,1.2047,1e-12,2.708e-11,0.0,3.6928,39.94674,-70.8788
EN715,07,2,2024-05-05 07:31:22+00:00,34.9607,34.9623,27.4401,27.4415,296.58779,207.714,191.168,6.5795,6.5787,1484.22,1484.22,25428.0,126.313443,1059.458,431.625,427.873,6.6194,6.6185,-0.0008,3.509393,3.509462,4.603,0.5031,0.0611,0.0006,0.177,3.54,0.0051,2.5616,2.563,1.7421,1.743,1.2206,1e-12,2.708e-11,0.0,3.6928,39.94676,-70.8788
EN715,07,3,2024-05-05 07:31:29+00:00,34.9611,34.9625,27.4389,27.4399,296.51031,207.403,190.318,6.5905,6.5919,1484.27,1484.28,25607.0,126.313529,1066.917,431.828,428.075,6.6305,6.6318,0.0013,3.51046,3.510707,4.6018,0.5041,0.0629,0.0115,0.1641,3.28,0.0051,2.5593,2.5608,1.7401,1.7411,1.2053,1e-12,2.708e-11,0.0,3.6928,39.94678,-70.8788
EN715,07,4,2024-05-05 07:44:19+00:00,35.1796,35.1818,26.445,26.447,255.24626,253.712,232.524,13.4137,13.4124,1503.51,1503.51,44068.0,126.322432,1836.125,102.433,101.624,13.4281,13.4267,-0.0014,4.161609,4.161714,4.6253,0.4835,0.0672,0.0369,0.022,0.44,0.0058,3.4822,3.4848,2.341,2.3427,0.5471,1e-12,2.708e-11,0.0,3.6928,39.949,-70.8783
EN715,07,5,2024-05-05 07:44:25+00:00,35.1798,35.182,26.4449,26.4468,255.23816,253.441,232.148,13.4153,13.4142,1503.51,1503.51,44228.0,126.322509,1842.792,101.973,101.167,13.4296,13.4285,-0.001,4.161757,4.161889,4.6258,0.483,0.0669,0.0353,0.0298,0.6,0.006,3.4811,3.4837,2.343,2.3447,0.6098,1e-12,2.708e-11,0.0,3.6928,39.94902,-70.8783
EN715,07,6,2024-05-05 07:48:30+00:00,34.9702,34.9722,26.1453,26.147,252.20327,261.927,239.488,14.0838,14.0833,1504.34,1504.34,50111.0,126.325346,2087.917,36.875,36.589,14.0891,14.0886,-0.0005,4.200903,4.201072,4.5788,0.5244,0.1335,0.4349,0.0203,0.41,0.0059,3.6361,3.6385,2.4371,2.4387,0.427,1e-12,2.708e-11,0.0,3.6928,39.9497,-70.87798
EN715,07,7,2024-05-05 07:48:37+00:00,34.9696,34.9711,26.1451,26.1466,252.21069,262.156,240.298,14.0825,14.0808,1504.33,1504.33,50261.0,126.325419,2094.167,36.603,36.319,14.0878,14.0861,-0.0017,4.200706,4.200693,4.5791,0.5242,0.1312,0.421,0.5898,11.8,0.0057,3.6338,3.6362,2.4422,2.4438,0.4082,1e-12,2.708e-11,0.0,3.6928,39.94972,-70.87798
EN715,07,8,2024-05-05 07:48:43+00:00,34.968,34.97,26.1445,26.1463,252.23013,261.168,240.199,14.0793,14.0785,1504.32,1504.32,50411.0,126.325491,2100.417,36.598,36.315,14.0846,14.0838,-0.0008,4.200211,4.200353,4.5787,0.5245,0.1483,0.5236,0.0186,0.37,0.0061,3.6323,3.6347,2.4416,2.4432,0.42,1e-12,2.708e-11,0.0,3.6928,39.94974,-70.87797
EN715,07,9,2024-05-05 07:48:49+00:00,34.9678,34.9699,26.1444,26.1462,252.23088,261.878,240.065,14.0792,14.0786,1504.32,1504.32,50566.0,126.325566,2106.875,36.802,36.517,14.0845,14.0839,-0.0006,4.200195,4.200356,4.5778,0.5253,0.1407,0.4778,0.0243,0.48,0.0061,3.6328,3.6352,2.4395,2.441,0.419,1e-12,2.708e-11,0.0,3.6928,39.94976,-70.87796
EN715,07,10,2024-05-05 07:48:56+00:00,34.9673,34.9693,26.1443,26.146,252.23777,261.965,239.565,14.078,14.0773,1504.31,1504.31,50722.0,126.325641,2113.375,36.646,36.362,14.0833,14.0825,-0.0008,4.200014,4.200156,4.5723,0.5302,0.1421,0.4867,0.018,0.36,0.006,3.6323,3.6347,2.4389,2.4405,0.4403,1e-12,2.708e-11,0.0,3.6928,39.94978,-70.87794
EN715,07,11,2024-05-05 07:51:14+00:00,34.7911,34.7929,26.0588,26.0607,253.78732,271.926,248.036,13.8376,13.8356,1503.17,1503.16,54038.0,126.32724,2251.542,27.247,27.036,13.8415,13.8395,-0.002,4.157175,4.157181,4.3936,0.6917,0.3789,1.9073,0.6041,12.08,0.0056,3.7252,3.7275,2.4932,2.4946,0.3776,1e-12,2.708e-11,0.0,3.6928,39.95014,-70.8777
EN715,07,12,2024-05-05 07:51:20+00:00,34.7923,34.7946,26.0592,26.0612,253.77114,271.28,248.682,13.8403,13.8392,1503.18,1503.18,54191.0,126.327314,2257.917,27.493,27.281,13.8442,13.8431,-0.0011,4.157583,4.157716,4.4023,0.6838,0.376,1.8899,0.0268,0.54,0.006,3.7242,3.7264,2.5004,2.5018,0.3842,1e-12,2.708e-11,0.0,3.6928,39.95014,-70.8777
EN715,07,13,2024-05-05 07:51:26+00:00,34.7855,34.7894,26.0567,26.0588,253.84964,272.358,248.352,13.8274,13.8314,1503.13,1503.15,54336.0,126.327384,2263.958,27.428,27.216,13.8313,13.8353,0.0041,4.155602,4.156414,4.3891,0.6959,0.3605,1.797,0.0209,0.42,0.0059,3.7268,3.7291,2.5,2.5015,0.3738,1e-12,2.708e-11,0.0,3.6928,39.95016,-70.8777
EN715,07,14,2024-05-05 07:51:33+00:00,34.7811,34.7857,26.0547,26.0576,253.89374,271.861,247.799,13.8204,13.8232,1503.1,1503.11,54499.0,126.327462,2270.75,27.375,27.163,13.8242,13.8271,0.0028,4.154443,4.155206,4.3911,0.694,0.3865,1.9532,0.0339,0.68,0.0061,3.7268,3.729,2.4968,2.4982,0.3705,1e-12,2.708e-11,0.0,3.6928,39.95018,-70.87768
EN715,07,15,2024-05-05 07:51:40+00:00,34.7856,34.7904,26.0567,26.059,253.8502,271.839,249.518,13.8272,13.8342,1503.13,1503.16,54655.0,126.327538,2277.25,27.52,27.307,13.8312,13.8381,0.007,4.155597,4.156788,4.3914,0.6938,0.4171,2.1367,0.5363,10.73,0.0057,3.7286,3.7308,2.5027,2.5042,0.3644,1e-12,2.708e-11,0.0,3.6928,39.95019,-70.87768
EN715,07,16,2024-05-05 07:51:46+00:00,34.78,34.7838,26.0544,26.0568,253.91044,272.198,248.574,13.8175,13.8205,1503.09,1503.1,54812.0,126.327613,2283.792,27.384,27.173,13.8214,13.8244,0.003,4.154047,4.154745,4.3818,0.7026,0.4193,2.15,0.4095,8.19,0.0057,3.7317,3.7339,2.5007,2.5021,0.3819,1e-12,2.708e-11,0.0,3.6928,39.9502,-70.87768
EN715,07,17,2024-05-05 07:53:55+00:00,34.4006,34.4025,25.9016,25.9032,258.18797,284.438,261.012,13.1314,13.1309,1500.24,1500.25,57912.0,126.329108,2412.958,19.157,19.01,13.134,13.1335,-0.0005,4.047238,4.047392,4.493,0.601,0.2556,1.1675,0.0269,0.54,0.0074,3.8188,3.8209,2.5651,2.5665,0.3104,0.00039972,0.010824,0.0,3.6928,39.95054,-70.87776
EN715,07,18,2024-05-05 07:54:02+00:00,34.3945,34.4021,25.8965,25.9025,258.18765,283.965,260.876,13.1335,13.133,1500.25,1500.25,58061.0,126.32918,2419.167,19.226,19.078,13.1361,13.1357,-0.0005,4.046803,4.04756,4.4917,0.6022,0.2141,0.9184,0.5667,11.33,0.0057,3.8125,3.8145,2.5622,2.5635,0.3425,1e-12,2.708e-11,0.0,3.6928,39.95056,-70.87776
EN715,07,19,2024-05-05 07:56:39+00:00,34.4003,34.4018,25.9027,25.904,258.22234,270.48,261.135,13.1272,13.1263,1499.96,1499.96,61839.0,126.331002,2576.583,3.456,3.43,13.1277,13.1268,-0.0009,4.045906,4.045981,4.5071,0.5884,0.1928,0.7908,0.5921,11.84,1.5224,3.673,3.6748,2.5685,2.5697,0.3507,4.0415,109.44,0.0,3.6928,39.95091,-70.87798
EN715,07,20,2024-05-05 07:56:45+00:00,34.4004,34.4022,25.9035,25.905,258.24318,270.983,260.273,13.1233,13.123,1499.95,1499.95,61986.0,126.331073,2582.708,3.238,3.213,13.1237,13.1234,-0.0003,4.04553,4.045682,4.4939,0.6003,0.1919,0.7857,0.0103,0.21,1.4398,3.6706,3.6724,2.562,2.5632,0.3305,3.2588,88.249,0.0,3.6928,39.95092,-70.878
EN715,07,21,2024-05-05 07:56:51+00:00,34.4004,34.402,25.903,25.9041,258.22722,270.449,261.17,13.1263,13.1267,1499.96,1499.96,62131.0,126.331143,2588.75,3.439,3.412,13.1267,13.1272,0.0005,4.045827,4.046039,4.5011,0.5938,0.1939,0.7974,0.0114,0.23,1.4681,3.6683,3.6701,2.5647,2.5659,0.3616,3.5877,97.153,0.0,3.6928,39.95094,-70.878
EN715,07,22,2024-05-05 07:56:57+00:00,34.4003,34.402,25.9027,25.9038,258.22234,270.894,260.423,13.1272,13.1278,1499.96,1499.96,62278.0,126.331214,2594.875,3.218,3.193,13.1277,13.1282,0.0005,4.045896,4.046122,4.5014,0.5935,0.1973,0.8181,0.0109,0.22,1.6623,3.6734,3.6752,2.5642,2.5654,0.3444,5.6205,152.2,0.0,3.6928,39.95094,-70.87802
EN715,07,23,2024-05-05 07:57:03+00:00,34.401,34.4017,25.9031,25.9035,258.21745,245.333,261.433,13.1279,13.1288,1499.97,1499.97,62422.0,126.331283,2600.875,3.448,3.421,13.1284,13.1292,0.0009,4.046046,4.046204,4.5056,0.5897,0.2046,0.8615,0.0121,0.24,1.5399,3.508,3.5098,2.5677,2.5689,0.3627,4.162,112.71,0.0,3.6928,39.95096,-70.87802
EN715,07,24,2024-05-05 07:57:11+00:00,34.4005,34.4019,25.9025,25.9037,258.21381,252.413,260.268,13.1288,13.1281,1499.96,1499.96,62596.0,126.331367,2608.125,3.185,3.161,13.1292,13.1285,-0.0007,4.046059,4.046144,4.5004,0.5944,0.1902,0.7754,0.0121,0.24,1.5447,3.4664,3.4682,2.5614,2.5626,0.3683,4.1331,111.92,0.0,3.6928,39.95098,-70.87803
EN715,08,1,2024-05-05 10:57:03+00:00,33.1002,33.0964,25.5436,25.5445,281.29707,328.989,299.654,9.543,9.519,1486.33,1486.24,30737.0,126.456281,1280.667,27.979,27.764,9.546,9.522,-0.024,3.58312,3.580587,4.3829,0.7017,0.3066,1.4736,0.3347,6.69,1.6322,3.9884,3.9903,2.659,2.6602,0.3967,5.0657,1.9585,0.0,258.65,39.7756,-70.77604
